"colony_id","CALICE","MEASUREMENT","value","species","treatment","recovered"
"OFAV_PP_359","C4","A",0.13,"OFAV","PP","p"
"OFAV_PP_359","C4","CA",0.059,"OFAV","PP","p"
"OFAV_PP_359","C5","CW",0.24,"OFAV","PP","p"
"OFAV_PP_359","C1","W",0.41,"OFAV","PP","p"
"OFAV_PP_359","C1","A",0.111,"OFAV","PP","p"
"OFAV_PP_359","C2","CH",0.218,"OFAV","PP","p"
"OFAV_PP_359","C3","W",0.406,"OFAV","PP","p"
"OFAV_PP_359","C5","CA",0.05,"OFAV","PP","p"
"OFAV_PP_359","C3","H",0.451,"OFAV","PP","p"
"OFAV_PP_359","C3","CA",0.055,"OFAV","PP","p"
"OFAV_PP_359","C3","CH",0.261,"OFAV","PP","p"
"OFAV_PP_359","C5","A",0.125,"OFAV","PP","p"
"OFAV_PP_360","C4","H",0.377,"OFAV","PP","p"
"OFAV_PP_360","C4","A",0.085,"OFAV","PP","p"
"OFAV_PP_360","C3","CW",0.219,"OFAV","PP","p"
"OFAV_PP_360","C4","CH",0.223,"OFAV","PP","p"
"OFAV_PP_360","C4","CA",0.034,"OFAV","PP","p"
"OFAV_PP_360","C3","W",0.343,"OFAV","PP","p"
"OFAV_PP_360","C3","CA",0.046,"OFAV","PP","p"
"OFAV_PP_360","C1","W",0.395,"OFAV","PP","p"
"OFAV_PP_360","C1","CH",0.205,"OFAV","PP","p"
"OFAV_PP_360","C2","CH",0.189,"OFAV","PP","p"
"OFAV_PP_360","C2","W",0.348,"OFAV","PP","p"
"OFAV_PP_360","C5","A",0.125,"OFAV","PP","p"
"OFAV_PP_360","C3","CH",0.228,"OFAV","PP","p"
"OFAV_PP_360","C3","H",0.367,"OFAV","PP","p"
"OFAV_PP_360","C2","CA",0.041,"OFAV","PP","p"
"OFAV_PP_360","C1","CW",0.224,"OFAV","PP","p"
"OFAV_PP_360","C2","H",0.351,"OFAV","PP","p"
"OFAV_PP_360","C4","CW",0.197,"OFAV","PP","p"
"OFAV_PP_360","C5","H",0.446,"OFAV","PP","p"
"OFAV_PP_360","C3","A",0.111,"OFAV","PP","p"
"OFAV_PP_360","C4","W",0.31,"OFAV","PP","p"
"OFAV_PP_360","C2","CW",0.215,"OFAV","PP","p"
"OFAV_PP_360","C1","H",0.375,"OFAV","PP","p"
"OFAV_PP_360","C2","A",0.084,"OFAV","PP","p"
"OFAV_PP_360","C5","CH",0.255,"OFAV","PP","p"
"OFAV_PP_360","C5","W",0.331,"OFAV","PP","p"
"OFAV_PP_360","C5","CA",0.052,"OFAV","PP","p"
"OFAV_PP_360","C1","A",0.092,"OFAV","PP","p"
"OFAV_PP_360","C1","CA",0.038,"OFAV","PP","p"
"OFAV_PP_360","C5","CW",0.188,"OFAV","PP","p"
"OFAV_PP_362","C4","CA",0.042,"OFAV","PP","p"
"OFAV_PP_362","C1","A",0.102,"OFAV","PP","p"
"OFAV_PP_362","C1","CH",0.237,"OFAV","PP","p"
"OFAV_PP_362","C5","A",0.129,"OFAV","PP","p"
"OFAV_PP_362","C5","CA",0.059,"OFAV","PP","p"
"OFAV_PP_362","C4","CW",0.195,"OFAV","PP","p"
"OFAV_PP_362","C5","H",0.441,"OFAV","PP","p"
"OFAV_PP_362","C4","CH",0.235,"OFAV","PP","p"
"OFAV_PP_362","C4","W",0.331,"OFAV","PP","p"
"OFAV_PP_362","C3","CA",0.04,"OFAV","PP","p"
"OFAV_PP_362","C4","A",0.101,"OFAV","PP","p"
"OFAV_PP_362","C1","CA",0.047,"OFAV","PP","p"
"OFAV_PP_362","C2","A",0.1,"OFAV","PP","p"
"OFAV_PP_362","C1","H",0.399,"OFAV","PP","p"
"OFAV_PP_362","C2","CW",0.181,"OFAV","PP","p"
"OFAV_PP_362","C4","H",0.433,"OFAV","PP","p"
"OFAV_PP_362","C2","W",0.32,"OFAV","PP","p"
"OFAV_PP_362","C2","CA",0.044,"OFAV","PP","p"
"OFAV_PP_362","C3","A",0.1,"OFAV","PP","p"
"OFAV_PP_362","C3","CW",0.2,"OFAV","PP","p"
"OFAV_PP_362","C5","CW",0.211,"OFAV","PP","p"
"OFAV_PP_362","C3","H",0.339,"OFAV","PP","p"
"OFAV_PP_362","C5","CH",0.281,"OFAV","PP","p"
"OFAV_PP_362","C5","W",0.313,"OFAV","PP","p"
"OFAV_PP_362","C2","CH",0.248,"OFAV","PP","p"
"OFAV_PP_362","C3","CH",0.173,"OFAV","PP","p"
"OFAV_PP_362","C3","W",0.351,"OFAV","PP","p"
"OFAV_PP_362","C2","H",0.405,"OFAV","PP","p"
"OFAV_PP_362","C1","W",0.4,"OFAV","PP","p"
"OFAV_PP_362","C1","CW",0.203,"OFAV","PP","p"
"OFAV_PP_365","C3","CH",0.216,"OFAV","PP","p"
"OFAV_PP_365","C2","CW",0.261,"OFAV","PP","p"
"OFAV_PP_365","C3","H",0.253,"OFAV","PP","p"
"OFAV_PP_365","C1","CW",0.284,"OFAV","PP","p"
"OFAV_PP_365","C3","W",0.364,"OFAV","PP","p"
"OFAV_PP_365","C3","CW",0.218,"OFAV","PP","p"
"OFAV_PP_365","C4","H",0.391,"OFAV","PP","p"
"OFAV_PP_365","C1","CA",0.069,"OFAV","PP","p"
"OFAV_PP_365","C2","H",0.323,"OFAV","PP","p"
"OFAV_PP_365","C2","CH",0.231,"OFAV","PP","p"
"OFAV_PP_365","C2","W",0.43,"OFAV","PP","p"
"OFAV_PP_365","C4","CH",0.258,"OFAV","PP","p"
"OFAV_PP_365","C5","CW",0.266,"OFAV","PP","p"
"OFAV_PP_365","C5","CA",0.052,"OFAV","PP","p"
"OFAV_PP_365","C1","A",0.163,"OFAV","PP","p"
"OFAV_PP_365","C1","W",0.491,"OFAV","PP","p"
"OFAV_PP_365","C1","H",0.44,"OFAV","PP","p"
"OFAV_PP_365","C5","A",0.114,"OFAV","PP","p"
"OFAV_PP_365","C1","CH",0.271,"OFAV","PP","p"
"OFAV_PP_365","C4","CA",0.061,"OFAV","PP","p"
"OFAV_PP_365","C2","CA",0.051,"OFAV","PP","p"
"OFAV_PP_365","C4","W",0.502,"OFAV","PP","p"
"OFAV_PP_365","C4","A",0.125,"OFAV","PP","p"
"OFAV_PP_365","C2","A",0.115,"OFAV","PP","p"
"OFAV_PP_365","C5","CH",0.211,"OFAV","PP","p"
"OFAV_PP_365","C5","W",0.467,"OFAV","PP","p"
"OFAV_PP_365","C4","CW",0.273,"OFAV","PP","p"
"OFAV_PP_365","C5","H",0.315,"OFAV","PP","p"
"OFAV_PP_365","C3","CA",0.042,"OFAV","PP","p"
"OFAV_PP_365","C3","A",0.079,"OFAV","PP","p"
"OFAV_PP_366","C5","CH",0.167,"OFAV","PP","p"
"OFAV_PP_366","C2","CW",0.191,"OFAV","PP","p"
"OFAV_PP_366","C1","H",0.388,"OFAV","PP","p"
"OFAV_PP_366","C4","CW",0.118,"OFAV","PP","p"
"OFAV_PP_366","C5","H",0.333,"OFAV","PP","p"
"OFAV_PP_366","C1","CH",0.214,"OFAV","PP","p"
"OFAV_PP_366","C4","CH",0.144,"OFAV","PP","p"
"OFAV_PP_366","C4","W",0.385,"OFAV","PP","p"
"OFAV_PP_366","C2","A",0.092,"OFAV","PP","p"
"OFAV_PP_366","C3","CH",0.259,"OFAV","PP","p"
"OFAV_PP_366","C2","CA",0.038,"OFAV","PP","p"
"OFAV_PP_366","C3","A",0.146,"OFAV","PP","p"
"OFAV_PP_366","C3","H",0.386,"OFAV","PP","p"
"OFAV_PP_366","C1","CA",0.047,"OFAV","PP","p"
"OFAV_PP_366","C3","W",0.38,"OFAV","PP","p"
"OFAV_PP_366","C3","CW",0.262,"OFAV","PP","p"
"OFAV_PP_366","C5","A",0.087,"OFAV","PP","p"
"OFAV_PP_366","C3","CA",0.056,"OFAV","PP","p"
"OFAV_PP_366","C2","W",0.365,"OFAV","PP","p"
"OFAV_PP_366","C4","CA",0.022,"OFAV","PP","p"
"OFAV_PP_366","C1","W",0.371,"OFAV","PP","p"
"OFAV_PP_366","C5","CA",0.025,"OFAV","PP","p"
"OFAV_PP_366","C4","A",0.109,"OFAV","PP","p"
"OFAV_PP_366","C5","CW",0.11,"OFAV","PP","p"
"OFAV_PP_366","C2","CH",0.185,"OFAV","PP","p"
"OFAV_PP_366","C1","CW",0.215,"OFAV","PP","p"
"OFAV_PP_366","C1","A",0.122,"OFAV","PP","p"
"OFAV_PP_366","C4","H",0.338,"OFAV","PP","p"
"OFAV_PP_366","C5","W",0.266,"OFAV","PP","p"
"OFAV_PP_366","C2","H",0.349,"OFAV","PP","p"
"OFAV_PP_367","C5","CA",0.06,"OFAV","PP","p"
"OFAV_PP_367","C1","A",0.111,"OFAV","PP","p"
"OFAV_PP_367","C4","CA",0.051,"OFAV","PP","p"
"OFAV_PP_367","C5","A",0.164,"OFAV","PP","p"
"OFAV_PP_367","C3","CW",0.275,"OFAV","PP","p"
"OFAV_PP_367","C1","CH",0.194,"OFAV","PP","p"
"OFAV_PP_367","C1","CA",0.046,"OFAV","PP","p"
"OFAV_PP_367","C3","W",0.558,"OFAV","PP","p"
"OFAV_PP_367","C4","H",0.375,"OFAV","PP","p"
"OFAV_PP_367","C4","A",0.132,"OFAV","PP","p"
"OFAV_PP_367","C3","CH",0.206,"OFAV","PP","p"
"OFAV_PP_367","C2","W",0.386,"OFAV","PP","p"
"OFAV_PP_367","C1","CW",0.242,"OFAV","PP","p"
"OFAV_PP_367","C2","H",0.349,"OFAV","PP","p"
"OFAV_PP_367","C2","CH",0.241,"OFAV","PP","p"
"OFAV_PP_367","C5","CW",0.316,"OFAV","PP","p"
"OFAV_PP_367","C1","W",0.457,"OFAV","PP","p"
"OFAV_PP_367","C3","H",0.32,"OFAV","PP","p"
"OFAV_PP_367","C3","CA",0.052,"OFAV","PP","p"
"OFAV_PP_367","C4","W",0.518,"OFAV","PP","p"
"OFAV_PP_367","C4","CW",0.225,"OFAV","PP","p"
"OFAV_PP_367","C5","H",0.428,"OFAV","PP","p"
"OFAV_PP_367","C4","CH",0.227,"OFAV","PP","p"
"OFAV_PP_367","C5","W",0.571,"OFAV","PP","p"
"OFAV_PP_367","C2","A",0.074,"OFAV","PP","p"
"OFAV_PP_367","C2","CA",0.045,"OFAV","PP","p"
"OFAV_PP_367","C2","CW",0.224,"OFAV","PP","p"
"OFAV_PP_367","C5","CH",0.21,"OFAV","PP","p"
"OFAV_PP_367","C3","A",0.156,"OFAV","PP","p"
"OFAV_PP_367","C1","H",0.328,"OFAV","PP","p"
"OFAV_PP_368","C1","A",0.108,"OFAV","PP","p"
"OFAV_PP_368","C1","CA",0.044,"OFAV","PP","p"
"OFAV_PP_368","C5","H",0.37,"OFAV","PP","p"
"OFAV_PP_368","C2","A",0.1,"OFAV","PP","p"
"OFAV_PP_368","C5","CA",0.051,"OFAV","PP","p"
"OFAV_PP_368","C4","W",0.442,"OFAV","PP","p"
"OFAV_PP_368","C4","CW",0.249,"OFAV","PP","p"
"OFAV_PP_368","C3","A",0.09,"OFAV","PP","p"
"OFAV_PP_368","C3","CA",0.038,"OFAV","PP","p"
"OFAV_PP_368","C1","H",0.399,"OFAV","PP","p"
"OFAV_PP_368","C2","CA",0.047,"OFAV","PP","p"
"OFAV_PP_368","C1","CH",0.243,"OFAV","PP","p"
"OFAV_PP_368","C3","H",0.383,"OFAV","PP","p"
"OFAV_PP_368","C4","CH",0.233,"OFAV","PP","p"
"OFAV_PP_368","C4","H",0.348,"OFAV","PP","p"
"OFAV_PP_368","C2","CW",0.206,"OFAV","PP","p"
"OFAV_PP_368","C5","A",0.103,"OFAV","PP","p"
"OFAV_PP_368","C3","CH",0.208,"OFAV","PP","p"
"OFAV_PP_368","C5","CH",0.257,"OFAV","PP","p"
"OFAV_PP_368","C4","CA",0.051,"OFAV","PP","p"
"OFAV_PP_368","C5","W",0.388,"OFAV","PP","p"
"OFAV_PP_368","C3","W",0.341,"OFAV","PP","p"
"OFAV_PP_368","C4","A",0.097,"OFAV","PP","p"
"OFAV_PP_368","C1","CW",0.222,"OFAV","PP","p"
"OFAV_PP_368","C2","H",0.354,"OFAV","PP","p"
"OFAV_PP_368","C5","CW",0.235,"OFAV","PP","p"
"OFAV_PP_368","C3","CW",0.209,"OFAV","PP","p"
"OFAV_PP_368","C2","CH",0.25,"OFAV","PP","p"
"OFAV_PP_368","C1","W",0.427,"OFAV","PP","p"
"OFAV_PP_368","C2","W",0.379,"OFAV","PP","p"
"OFAV_PP_369","C1","CH",0.212,"OFAV","PP","p"
"OFAV_PP_369","C4","CH",0.262,"OFAV","PP","p"
"OFAV_PP_369","C3","CW",0.191,"OFAV","PP","p"
"OFAV_PP_369","C2","A",0.097,"OFAV","PP","p"
"OFAV_PP_369","C2","CA",0.053,"OFAV","PP","p"
"OFAV_PP_369","C4","W",0.376,"OFAV","PP","p"
"OFAV_PP_369","C4","H",0.415,"OFAV","PP","p"
"OFAV_PP_369","C2","CH",0.229,"OFAV","PP","p"
"OFAV_PP_369","C2","W",0.303,"OFAV","PP","p"
"OFAV_PP_369","C3","W",0.348,"OFAV","PP","p"
"OFAV_PP_369","C3","H",0.44,"OFAV","PP","p"
"OFAV_PP_369","C3","CH",0.257,"OFAV","PP","p"
"OFAV_PP_369","C4","CW",0.149,"OFAV","PP","p"
"OFAV_PP_369","C5","H",0.479,"OFAV","PP","p"
"OFAV_PP_369","C5","CH",0.27,"OFAV","PP","p"
"OFAV_PP_369","C3","A",0.104,"OFAV","PP","p"
"OFAV_PP_369","C5","CW",0.164,"OFAV","PP","p"
"OFAV_PP_369","C1","CW",0.195,"OFAV","PP","p"
"OFAV_PP_369","C1","H",0.363,"OFAV","PP","p"
"OFAV_PP_369","C5","W",0.341,"OFAV","PP","p"
"OFAV_PP_369","C2","H",0.373,"OFAV","PP","p"
"OFAV_PP_369","C3","CA",0.041,"OFAV","PP","p"
"OFAV_PP_369","C4","A",0.117,"OFAV","PP","p"
"OFAV_PP_369","C2","CW",0.188,"OFAV","PP","p"
"OFAV_PP_369","C5","A",0.141,"OFAV","PP","p"
"OFAV_PP_369","C5","CA",0.062,"OFAV","PP","p"
"OFAV_PP_369","C1","W",0.336,"OFAV","PP","p"
"OFAV_PP_369","C4","CA",0.058,"OFAV","PP","p"
"OFAV_PP_369","C1","CA",0.047,"OFAV","PP","p"
"OFAV_PP_369","C1","A",0.099,"OFAV","PP","p"
"OFAV_PP_371","C5","CW",0.24,"OFAV","PP","p"
"OFAV_PP_371","C1","H",0.377,"OFAV","PP","p"
"OFAV_PP_371","C5","W",0.416,"OFAV","PP","p"
"OFAV_PP_371","C5","CH",0.263,"OFAV","PP","p"
"OFAV_PP_371","C2","A",0.139,"OFAV","PP","p"
"OFAV_PP_371","C2","CA",0.049,"OFAV","PP","p"
"OFAV_PP_371","C1","W",0.461,"OFAV","PP","p"
"OFAV_PP_371","C5","H",0.489,"OFAV","PP","p"
"OFAV_PP_371","C4","W",0.431,"OFAV","PP","p"
"OFAV_PP_371","C4","CW",0.256,"OFAV","PP","p"
"OFAV_PP_371","C3","CH",0.193,"OFAV","PP","p"
"OFAV_PP_371","C3","W",0.38,"OFAV","PP","p"
"OFAV_PP_371","C2","CW",0.231,"OFAV","PP","p"
"OFAV_PP_371","C3","H",0.314,"OFAV","PP","p"
"OFAV_PP_371","C2","H",0.445,"OFAV","PP","p"
"OFAV_PP_371","C1","CH",0.221,"OFAV","PP","p"
"OFAV_PP_371","C3","CW",0.208,"OFAV","PP","p"
"OFAV_PP_371","C4","H",0.476,"OFAV","PP","p"
"OFAV_PP_371","C1","A",0.119,"OFAV","PP","p"
"OFAV_PP_371","C2","CH",0.246,"OFAV","PP","p"
"OFAV_PP_371","C4","CH",0.257,"OFAV","PP","p"
"OFAV_PP_371","C1","CW",0.221,"OFAV","PP","p"
"OFAV_PP_371","C3","A",0.097,"OFAV","PP","p"
"OFAV_PP_371","C3","CA",0.033,"OFAV","PP","p"
"OFAV_PP_371","C2","W",0.398,"OFAV","PP","p"
"OFAV_PP_371","C1","CA",0.048,"OFAV","PP","p"
"OFAV_PP_371","C5","A",0.15,"OFAV","PP","p"
"OFAV_PP_371","C5","CA",0.051,"OFAV","PP","p"
"OFAV_PP_371","C4","A",0.146,"OFAV","PP","p"
"OFAV_PP_371","C4","CA",0.055,"OFAV","PP","p"
"OFAV_PP_9AZ5","C4","W",0.478,"OFAV","PP","p"
"OFAV_PP_9AZ5","C4","CW",0.326,"OFAV","PP","p"
"OFAV_PP_9AZ5","C5","A",0.166,"OFAV","PP","p"
"OFAV_PP_9AZ5","C1","CH",0.177,"OFAV","PP","p"
"OFAV_PP_9AZ5","C2","CH",0.181,"OFAV","PP","p"
"OFAV_PP_9AZ5","C4","CA",0.062,"OFAV","PP","p"
"OFAV_PP_9AZ5","C2","W",0.55,"OFAV","PP","p"
"OFAV_PP_9AZ5","C3","CW",0.324,"OFAV","PP","p"
"OFAV_PP_9AZ5","C4","CH",0.241,"OFAV","PP","p"
"OFAV_PP_9AZ5","C1","CW",0.268,"OFAV","PP","p"
"OFAV_PP_9AZ5","C3","H",0.266,"OFAV","PP","p"
"OFAV_PP_9AZ5","C2","H",0.351,"OFAV","PP","p"
"OFAV_PP_9AZ5","C4","H",0.375,"OFAV","PP","p"
"OFAV_PP_9AZ5","C4","A",0.167,"OFAV","PP","p"
"OFAV_PP_9AZ5","C3","CA",0.064,"OFAV","PP","p"
"OFAV_PP_9AZ5","C5","CH",0.266,"OFAV","PP","p"
"OFAV_PP_9AZ5","C3","W",0.504,"OFAV","PP","p"
"OFAV_PP_9AZ5","C3","A",0.135,"OFAV","PP","p"
"OFAV_PP_9AZ5","C5","H",0.387,"OFAV","PP","p"
"OFAV_PP_9AZ5","C2","CW",0.28,"OFAV","PP","p"
"OFAV_PP_9AZ5","C5","W",0.5,"OFAV","PP","p"
"OFAV_PP_9AZ5","C5","CA",0.065,"OFAV","PP","p"
"OFAV_PP_9AZ5","C1","W",0.508,"OFAV","PP","p"
"OFAV_PP_9AZ5","C3","CH",0.171,"OFAV","PP","p"
"OFAV_PP_9AZ5","C5","CW",0.294,"OFAV","PP","p"
"OFAV_PP_9AZ5","C2","CA",0.059,"OFAV","PP","p"
"OFAV_PP_9AZ5","C1","A",0.125,"OFAV","PP","p"
"OFAV_PP_9AZ5","C2","A",0.151,"OFAV","PP","p"
"OFAV_PP_9AZ5","C1","CA",0.063,"OFAV","PP","p"
"OFAV_PP_9AZ5","C1","H",0.331,"OFAV","PP","p"
"OFAV_PP_9AZ9","C3","CH",0.294,"OFAV","PP","p"
"OFAV_PP_9AZ9","C1","A",0.178,"OFAV","PP","p"
"OFAV_PP_9AZ9","C3","H",0.467,"OFAV","PP","p"
"OFAV_PP_9AZ9","C2","CW",0.323,"OFAV","PP","p"
"OFAV_PP_9AZ9","C1","CA",0.077,"OFAV","PP","p"
"OFAV_PP_9AZ9","C2","A",0.168,"OFAV","PP","p"
"OFAV_PP_9AZ9","C2","CA",0.079,"OFAV","PP","p"
"OFAV_PP_9AZ9","C5","W",0.427,"OFAV","PP","p"
"OFAV_PP_9AZ9","C5","A",0.163,"OFAV","PP","p"
"OFAV_PP_9AZ9","C1","H",0.436,"OFAV","PP","p"
"OFAV_PP_9AZ9","C3","A",0.154,"OFAV","PP","p"
"OFAV_PP_9AZ9","C5","CW",0.291,"OFAV","PP","p"
"OFAV_PP_9AZ9","C3","CW",0.277,"OFAV","PP","p"
"OFAV_PP_9AZ9","C4","H",0.466,"OFAV","PP","p"
"OFAV_PP_9AZ9","C5","CA",0.07,"OFAV","PP","p"
"OFAV_PP_9AZ9","C5","CH",0.296,"OFAV","PP","p"
"OFAV_PP_9AZ9","C3","CA",0.071,"OFAV","PP","p"
"OFAV_PP_9AZ9","C4","A",0.181,"OFAV","PP","p"
"OFAV_PP_9AZ9","C1","CH",0.276,"OFAV","PP","p"
"OFAV_PP_9AZ9","C3","W",0.413,"OFAV","PP","p"
"OFAV_PP_9AZ9","C1","W",0.452,"OFAV","PP","p"
"OFAV_PP_9AZ9","C1","CW",0.317,"OFAV","PP","p"
"OFAV_PP_9AZ9","C4","CA",0.079,"OFAV","PP","p"
"OFAV_PP_9AZ9","C4","CH",0.318,"OFAV","PP","p"
"OFAV_PP_9AZ9","C2","W",0.428,"OFAV","PP","p"
"OFAV_PP_9AZ9","C2","H",0.506,"OFAV","PP","p"
"OFAV_PP_9AZ9","C5","H",0.402,"OFAV","PP","p"
"OFAV_PP_9AZ9","C4","W",0.445,"OFAV","PP","p"
"OFAV_PP_9AZ9","C2","CH",0.291,"OFAV","PP","p"
"OFAV_PP_9AZ9","C4","CW",0.299,"OFAV","PP","p"
"OFAV_PP_9EV35","C4","CW",0.215,"OFAV","PP","p"
"OFAV_PP_9EV35","C4","W",0.404,"OFAV","PP","p"
"OFAV_PP_9EV35","C2","A",0.129,"OFAV","PP","p"
"OFAV_PP_9EV35","C4","CH",0.195,"OFAV","PP","p"
"OFAV_PP_9EV35","C2","W",0.378,"OFAV","PP","p"
"OFAV_PP_9EV35","C2","CA",0.056,"OFAV","PP","p"
"OFAV_PP_9EV35","C1","CH",0.278,"OFAV","PP","p"
"OFAV_PP_9EV35","C5","CW",0.205,"OFAV","PP","p"
"OFAV_PP_9EV35","C1","CA",0.054,"OFAV","PP","p"
"OFAV_PP_9EV35","C5","H",0.4,"OFAV","PP","p"
"OFAV_PP_9EV35","C3","CW",0.24,"OFAV","PP","p"
"OFAV_PP_9EV35","C4","H",0.402,"OFAV","PP","p"
"OFAV_PP_9EV35","C4","CA",0.058,"OFAV","PP","p"
"OFAV_PP_9EV35","C1","W",0.407,"OFAV","PP","p"
"OFAV_PP_9EV35","C5","CH",0.216,"OFAV","PP","p"
"OFAV_PP_9EV35","C5","W",0.456,"OFAV","PP","p"
"OFAV_PP_9EV35","C2","CH",0.262,"OFAV","PP","p"
"OFAV_PP_9EV35","C1","H",0.371,"OFAV","PP","p"
"OFAV_PP_9EV35","C1","CW",0.21,"OFAV","PP","p"
"OFAV_PP_9EV35","C2","H",0.439,"OFAV","PP","p"
"OFAV_PP_9EV35","C4","A",0.12,"OFAV","PP","p"
"OFAV_PP_9EV35","C3","W",0.441,"OFAV","PP","p"
"OFAV_PP_9EV35","C3","A",0.105,"OFAV","PP","p"
"OFAV_PP_9EV35","C3","CA",0.04,"OFAV","PP","p"
"OFAV_PP_9EV35","C3","CH",0.164,"OFAV","PP","p"
"OFAV_PP_9EV35","C5","CA",0.046,"OFAV","PP","p"
"OFAV_PP_9EV35","C2","CW",0.252,"OFAV","PP","p"
"OFAV_PP_9EV35","C3","H",0.313,"OFAV","PP","p"
"OFAV_PP_9EV35","C5","A",0.124,"OFAV","PP","p"
"OFAV_PP_9EV35","C1","A",0.116,"OFAV","PP","p"
"OFAV_PP_9EV4","C2","CW",0.321,"OFAV","PP","p"
"OFAV_PP_9EV4","C3","H",0.508,"OFAV","PP","p"
"OFAV_PP_9EV4","C1","H",0.463,"OFAV","PP","p"
"OFAV_PP_9EV4","C2","CA",0.082,"OFAV","PP","p"
"OFAV_PP_9EV4","C3","A",0.13,"OFAV","PP","p"
"OFAV_PP_9EV4","C5","W",0.306,"OFAV","PP","p"
"OFAV_PP_9EV4","C3","CH",0.293,"OFAV","PP","p"
"OFAV_PP_9EV4","C2","A",0.181,"OFAV","PP","p"
"OFAV_PP_9EV4","C5","CH",0.228,"OFAV","PP","p"
"OFAV_PP_9EV4","C4","CW",0.305,"OFAV","PP","p"
"OFAV_PP_9EV4","C5","CW",0.205,"OFAV","PP","p"
"OFAV_PP_9EV4","C1","W",0.424,"OFAV","PP","p"
"OFAV_PP_9EV4","C4","W",0.453,"OFAV","PP","p"
"OFAV_PP_9EV4","C1","CW",0.284,"OFAV","PP","p"
"OFAV_PP_9EV4","C5","H",0.331,"OFAV","PP","p"
"OFAV_PP_9EV4","C3","CW",0.26,"OFAV","PP","p"
"OFAV_PP_9EV4","C4","H",0.493,"OFAV","PP","p"
"OFAV_PP_9EV4","C1","CH",0.281,"OFAV","PP","p"
"OFAV_PP_9EV4","C3","W",0.406,"OFAV","PP","p"
"OFAV_PP_9EV4","C2","H",0.438,"OFAV","PP","p"
"OFAV_PP_9EV4","C2","CH",0.323,"OFAV","PP","p"
"OFAV_PP_9EV4","C2","W",0.46,"OFAV","PP","p"
"OFAV_PP_9EV4","C5","CA",0.041,"OFAV","PP","p"
"OFAV_PP_9EV4","C1","A",0.137,"OFAV","PP","p"
"OFAV_PP_9EV4","C1","CA",0.074,"OFAV","PP","p"
"OFAV_PP_9EV4","C4","CH",0.306,"OFAV","PP","p"
"OFAV_PP_9EV4","C4","CA",0.074,"OFAV","PP","p"
"OFAV_PP_9EV4","C5","A",0.074,"OFAV","PP","p"
"OFAV_PP_9EV4","C3","CA",0.069,"OFAV","PP","p"
"OFAV_PP_9EV4","C4","A",0.15,"OFAV","PP","p"
"OFAV_PP_9EV40","C4","CH",0.295,"OFAV","PP","p"
"OFAV_PP_9EV40","C4","CW",0.299,"OFAV","PP","p"
"OFAV_PP_9EV40","C5","H",0.453,"OFAV","PP","p"
"OFAV_PP_9EV40","C1","CH",0.224,"OFAV","PP","p"
"OFAV_PP_9EV40","C1","A",0.159,"OFAV","PP","p"
"OFAV_PP_9EV40","C4","W",0.518,"OFAV","PP","p"
"OFAV_PP_9EV40","C5","A",0.164,"OFAV","PP","p"
"OFAV_PP_9EV40","C5","CA",0.061,"OFAV","PP","p"
"OFAV_PP_9EV40","C3","CA",0.082,"OFAV","PP","p"
"OFAV_PP_9EV40","C4","A",0.18,"OFAV","PP","p"
"OFAV_PP_9EV40","C4","CA",0.073,"OFAV","PP","p"
"OFAV_PP_9EV40","C2","H",0.458,"OFAV","PP","p"
"OFAV_PP_9EV40","C2","CH",0.29,"OFAV","PP","p"
"OFAV_PP_9EV40","C3","W",0.583,"OFAV","PP","p"
"OFAV_PP_9EV40","C1","CW",0.309,"OFAV","PP","p"
"OFAV_PP_9EV40","C4","H",0.44,"OFAV","PP","p"
"OFAV_PP_9EV40","C5","W",0.508,"OFAV","PP","p"
"OFAV_PP_9EV40","C5","CW",0.294,"OFAV","PP","p"
"OFAV_PP_9EV40","C2","W",0.503,"OFAV","PP","p"
"OFAV_PP_9EV40","C5","CH",0.27,"OFAV","PP","p"
"OFAV_PP_9EV40","C2","CW",0.323,"OFAV","PP","p"
"OFAV_PP_9EV40","C3","CH",0.281,"OFAV","PP","p"
"OFAV_PP_9EV40","C1","W",0.546,"OFAV","PP","p"
"OFAV_PP_9EV40","C1","H",0.355,"OFAV","PP","p"
"OFAV_PP_9EV40","C3","A",0.203,"OFAV","PP","p"
"OFAV_PP_9EV40","C2","A",0.163,"OFAV","PP","p"
"OFAV_PP_9EV40","C3","CW",0.316,"OFAV","PP","p"
"OFAV_PP_9EV40","C2","CA",0.076,"OFAV","PP","p"
"OFAV_PP_9EV40","C1","CA",0.061,"OFAV","PP","p"
"OFAV_PP_9EV40","C3","H",0.453,"OFAV","PP","p"
"OFAV_PP_9EV5","C3","CH",0.308,"OFAV","PP","p"
"OFAV_PP_9EV5","C1","A",0.172,"OFAV","PP","p"
"OFAV_PP_9EV5","C2","CW",0.257,"OFAV","PP","p"
"OFAV_PP_9EV5","C3","H",0.482,"OFAV","PP","p"
"OFAV_PP_9EV5","C5","W",0.476,"OFAV","PP","p"
"OFAV_PP_9EV5","C1","W",0.513,"OFAV","PP","p"
"OFAV_PP_9EV5","C5","CA",0.077,"OFAV","PP","p"
"OFAV_PP_9EV5","C3","W",0.435,"OFAV","PP","p"
"OFAV_PP_9EV5","C1","CA",0.078,"OFAV","PP","p"
"OFAV_PP_9EV5","C2","A",0.133,"OFAV","PP","p"
"OFAV_PP_9EV5","C2","CA",0.059,"OFAV","PP","p"
