"2021-07-25";"10:37:37";"WinControl (rev 1112) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)"
"2021-07-23 22:24:24.000";"2021-07-23";"22:24:24";"F";"1838";"375";"766";"104";"24.0";"0.510";"22.3";"283";"0.84";"3.6";"0.810";"- 1.226";"0.611";"- 0.427";"0.854";"- 0.364"
"2021-07-23 22:24:30.000";"2021-07-23";"22:24:30";"F";"1839";"346";"1235";"89";"24.0";"0.720";"26.9";"329";"0.84";"3.6";"0.981";"- 3.175";"0.933";"- 0.645";"0.788";"- 0.508"
"2021-07-23 22:24:39.000";"2021-07-23";"22:24:39";"F";"1840";"401";"1159";"92";"24.0";"0.654";"25.3";"324";"0.84";"3.5";"0.908";"- 2.848";"0.734";"- 0.621";"0.913";"- 0.567"
"2021-07-23 22:24:46.000";"2021-07-23";"22:24:46";"F";"1841";"358";"1106";"93";"25.0";"0.676";"26.4";"319";"0.84";"3.6";"0.950";"- 2.627";"0.847";"- 0.603";"0.815";"- 0.491"
"2021-07-23 22:24:53.000";"2021-07-23";"22:24:53";"F";"1842";"308";"944";"92";"24.0";"0.674";"26.0";"304";"0.84";"3.5";"0.994";"- 1.949";"0.981";"- 0.535";"0.702";"- 0.376"
"2021-07-23 22:25:03.000";"2021-07-23";"22:25:03";"F";"1843";"192";"629";"87";"25.0";"0.695";"25.4";"262";"0.84";"3.6";"1.191";"- 0.691";"1.625";"- 0.302";"0.437";"- 0.132"
"2021-07-23 22:25:11.000";"2021-07-23";"22:25:11";"F";"1844";"140";"521";"83";"25.0";"0.731";"25.5";"241";"0.84";"3.6";"1.361";"- 0.290";"2.343";"- 0.157";"0.319";"- 0.050"
"2021-07-23 22:25:17.000";"2021-07-23";"22:25:17";"F";"1845";"380";"1009";"81";"25.0";"0.623";"21.2";"311";"0.84";"3.6";"0.901";"- 2.217";"0.737";"- 0.565";"0.866";"- 0.489"
"2021-07-23 22:25:25.000";"2021-07-23";"22:25:25";"F";"1846";"337";"955";"77";"25.0";"0.647";"20.9";"305";"0.84";"3.6";"0.951";"- 1.995";"0.861";"- 0.540";"0.768";"- 0.415"
"2021-07-23 22:25:31.000";"2021-07-23";"22:25:31";"F";"1847";"266";"924";"77";"25.0";"0.712";"23.0";"302";"0.84";"3.6";"1.058";"- 1.866";"1.201";"- 0.525";"0.606";"- 0.318"
"2021-07-23 22:25:37.000";"2021-07-23";"22:25:37";"F";"1848";"371";"686";"83";"25.0";"0.459";"16.0";"271";"0.84";"3.6";"0.759";"- 0.912";"0.554";"- 0.360";"0.845";"- 0.304"
"2021-07-23 22:25:47.000";"2021-07-23";"22:25:47";"F";"1849";"346";"911";"86";"25.0";"0.620";"22.4";"301";"0.84";"3.6";"0.926";"- 1.811";"0.806";"- 0.518";"0.788";"- 0.408"
"2021-07-23 22:25:54.000";"2021-07-23";"22:25:54";"F";"1850";"349";"1027";"85";"26.0";"0.660";"23.6";"312";"0.84";"3.6";"0.948";"- 2.295";"0.847";"- 0.573";"0.795";"- 0.455"
"2021-07-23 22:25:59.000";"2021-07-23";"22:25:59";"F";"1851";"288";"962";"84";"25.0";"0.701";"24.7";"306";"0.84";"3.6";"1.027";"- 2.023";"1.091";"- 0.544";"0.656";"- 0.357"
"2021-07-23 22:26:06.000";"2021-07-23";"22:26:06";"F";"1852";"345";"938";"82";"25.0";"0.632";"21.8";"304";"0.84";"3.6";"0.935";"- 1.922";"0.824";"- 0.532";"0.786";"- 0.418"
"2021-07-23 22:26:14.000";"2021-07-23";"22:26:14";"F";"1853";"292";"1034";"66";"25.0";"0.718";"19.9";"313";"0.84";"3.6";"1.029";"- 2.323";"1.103";"- 0.575";"0.665";"- 0.383"
"2021-07-23 22:26:21.000";"2021-07-23";"22:26:21";"F";"1854";"282";"868";"60";"26.0";"0.675";"17.0";"296";"0.84";"3.6";"1.024";"- 1.636";"1.075";"- 0.494";"0.642";"- 0.317"
"2021-07-23 22:26:59.998";"2021-07-23";"22:26:59";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=7;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-23 22:27:00.000";"2021-07-23";"22:27:00";"F";"1856";"323";"802";"81";"26.0";"0.597";"20.3";"288";"0.84";"3.6";"0.932";"- 1.369";"0.831";"- 0.453";"0.736";"- 0.333"
"2021-07-23 22:27:06.000";"2021-07-23";"22:27:06";"F";"1857";"338";"1195";"75";"26.0";"0.717";"22.6";"326";"0.84";"3.6";"0.986";"- 3.005";"0.951";"- 0.633";"0.770";"- 0.487"
"2021-07-23 22:27:13.000";"2021-07-23";"22:27:13";"F";"1858";"375";"1231";"69";"26.0";"0.695";"20.1";"329";"0.84";"3.6";"0.949";"- 3.157";"0.833";"- 0.643";"0.854";"- 0.549"
"2021-07-23 22:27:19.000";"2021-07-23";"22:27:19";"F";"1859";"362";"1100";"71";"26.0";"0.671";"20.0";"319";"0.84";"3.6";"0.945";"- 2.599";"0.833";"- 0.601";"0.825";"- 0.496"
"2021-07-23 22:27:25.000";"2021-07-23";"22:27:25";"F";"1860";"316";"977";"73";"26.0";"0.677";"20.8";"308";"0.84";"3.6";"0.988";"- 2.083";"0.963";"- 0.551";"0.720";"- 0.397"
"2021-07-23 22:27:33.000";"2021-07-23";"22:27:33";"F";"1861";"325";"1062";"70";"26.0";"0.694";"20.4";"316";"0.84";"3.6";"0.988";"- 2.438";"0.961";"- 0.587";"0.740";"- 0.434"
"2021-07-23 22:27:40.000";"2021-07-23";"22:27:40";"F";"1862";"327";"1218";"46";"26.0";"0.732";"14.1";"328";"0.84";"3.6";"1.001";"- 3.101";"1.004";"- 0.640";"0.745";"- 0.477"
"2021-07-23 22:27:47.000";"2021-07-23";"22:27:47";"F";"1863";"367";"955";"33";"26.0";"0.616";"8.5";"305";"0.84";"3.6";"0.905";"- 1.995";"0.752";"- 0.540";"0.836";"- 0.452"
"2021-07-23 22:28:03.000";"2021-07-23";"22:28:03";"F";"1864";"338";"937";"29";"26.0";"0.639";"7.8";"304";"0.84";"3.6";"0.946";"- 1.917";"0.851";"- 0.531";"0.770";"- 0.409"
"2021-07-23 22:28:09.000";"2021-07-23";"22:28:09";"F";"1865";"266";"892";"28";"26.0";"0.702";"8.3";"299";"0.84";"3.6";"1.056";"- 1.733";"1.187";"- 0.508";"0.606";"- 0.308"
"2021-07-23 22:28:16.000";"2021-07-23";"22:28:16";"F";"1866";"422";"732";"28";"26.0";"0.423";"5.0";"278";"0.84";"3.6";"0.683";"- 1.092";"0.450";"- 0.400";"0.961";"- 0.384"
"2021-07-23 22:28:21.000";"2021-07-23";"22:28:21";"F";"1867";"341";"802";"30";"27.0";"0.575";"7.2";"288";"0.84";"3.6";"0.897";"- 1.369";"0.758";"- 0.453";"0.777";"- 0.352"
"2021-07-23 22:28:27.000";"2021-07-23";"22:28:27";"F";"1868";"335";"971";"32";"26.0";"0.655";"8.8";"307";"0.84";"3.6";"0.958";"- 2.060";"0.878";"- 0.548";"0.763";"- 0.418"
"2021-07-23 22:28:36.000";"2021-07-23";"22:28:36";"F";"1869";"295";"944";"33";"27.0";"0.688";"9.5";"304";"0.84";"3.6";"1.014";"- 1.949";"1.045";"- 0.535";"0.672";"- 0.360"
"2021-07-23 22:28:42.000";"2021-07-23";"22:28:42";"F";"1870";"368";"1240";"37";"26.0";"0.703";"10.9";"330";"0.84";"3.6";"0.958";"- 3.194";"0.859";"- 0.646";"0.838";"- 0.541"
"2021-07-23 22:28:48.000";"2021-07-23";"22:28:48";"F";"1871";"286";"1026";"36";"27.0";"0.721";"10.9";"312";"0.84";"3.6";"1.036";"- 2.290";"1.130";"- 0.572";"0.651";"- 0.372"
"2021-07-23 22:28:53.000";"2021-07-23";"22:28:53";"F";"1872";"310";"995";"38";"26.0";"0.688";"11.0";"309";"0.84";"3.6";"0.999";"- 2.161";"0.996";"- 0.559";"0.706";"- 0.394"
"2021-07-23 22:29:01.000";"2021-07-23";"22:29:01";"F";"1873";"288";"1029";"33";"26.0";"0.720";"10.0";"313";"0.84";"3.6";"1.035";"- 2.300";"1.125";"- 0.573";"0.656";"- 0.376"
"2021-07-23 22:29:07.000";"2021-07-23";"22:29:07";"F";"1874";"316";"943";"26";"26.0";"0.665";"7.3";"304";"0.84";"3.6";"0.981";"- 1.945";"0.944";"- 0.534";"0.720";"- 0.385"
"2021-07-23 22:29:13.000";"2021-07-23";"22:29:13";"F";"1875";"385";"1248";"25";"27.0";"0.692";"7.3";"330";"0.84";"3.6";"0.940";"- 3.230";"0.806";"- 0.648";"0.877";"- 0.569"
"2021-07-23 22:29:22.000";"2021-07-23";"22:29:22";"F";"1876";"340";"873";"25";"26.0";"0.611";"6.4";"297";"0.84";"3.6";"0.925";"- 1.654";"0.808";"- 0.497";"0.774";"- 0.385"
"2021-07-23 22:29:29.000";"2021-07-23";"22:29:29";"F";"1877";"467";"1036";"28";"26.0";"0.549";"6.5";"313";"0.84";"3.6";"0.787";"- 2.332";"0.527";"- 0.576";"1.064";"- 0.613"
"2021-07-23 22:29:36.000";"2021-07-23";"22:29:36";"F";"1878";"297";"890";"29";"26.0";"0.666";"8.1";"298";"0.84";"3.6";"1.002";"- 1.728";"1.005";"- 0.507";"0.677";"- 0.343"
"2021-07-23 22:29:42.000";"2021-07-23";"22:29:42";"F";"1879";"375";"1101";"29";"27.0";"0.659";"8.0";"319";"0.84";"3.6";"0.928";"- 2.604";"0.789";"- 0.601";"0.854";"- 0.513"
"2021-07-23 22:29:57.000";"2021-07-23";"22:29:57";"F";"1880";"413";"1164";"28";"26.0";"0.645";"7.6";"324";"0.84";"3.6";"0.894";"- 2.871";"0.701";"- 0.623";"0.941";"- 0.586"
"2021-07-23 22:30:04.000";"2021-07-23";"22:30:04";"F";"1881";"394";"1008";"29";"27.0";"0.609";"7.4";"311";"0.84";"3.6";"0.881";"- 2.212";"0.695";"- 0.564";"0.897";"- 0.506"
"2021-07-23 22:30:10.000";"2021-07-23";"22:30:10";"F";"1882";"309";"1064";"28";"26.0";"0.710";"8.3";"316";"0.84";"3.6";"1.009";"- 2.447";"1.032";"- 0.587";"0.704";"- 0.414"
"2021-07-23 22:30:16.000";"2021-07-23";"22:30:16";"F";"1883";"312";"997";"28";"26.0";"0.687";"8.1";"310";"0.84";"3.6";"0.997";"- 2.166";"0.991";"- 0.560";"0.711";"- 0.398"
"2021-07-23 22:30:22.000";"2021-07-23";"22:30:22";"F";"1884";"325";"1063";"28";"26.0";"0.694";"8.2";"316";"0.84";"3.6";"0.988";"- 2.442";"0.961";"- 0.587";"0.740";"- 0.434"
"2021-07-23 22:30:31.000";"2021-07-23";"22:30:31";"F";"1885";"298";"1107";"28";"26.0";"0.731";"8.6";"319";"0.84";"3.6";"1.027";"- 2.631";"1.099";"- 0.603";"0.679";"- 0.410"
"2021-07-23 22:30:37.000";"2021-07-23";"22:30:37";"F";"1886";"326";"1040";"28";"26.0";"0.687";"8.1";"314";"0.84";"3.6";"0.983";"- 2.346";"0.947";"- 0.578";"0.743";"- 0.430"
"2021-07-23 22:30:42.000";"2021-07-23";"22:30:42";"F";"1887";"409";"1025";"30";"26.0";"0.601";"7.6";"312";"0.84";"3.6";"0.864";"- 2.286";"0.659";"- 0.572";"0.932";"- 0.533"
"2021-07-23 22:30:48.000";"2021-07-23";"22:30:48";"F";"1888";"373";"1435";"35";"26.0";"0.740";"10.9";"342";"0.84";"3.7";"0.972";"- 4.037";"0.891";"- 0.694";"0.850";"- 0.590"
"2021-07-23 22:31:16.998";"2021-07-23";"22:31:16";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=7;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-23 22:31:17.000";"2021-07-23";"22:31:17";"F";"1890";"305";"896";"187";"26.0";"0.660";"51.8";"299";"0.84";"3.6";"0.990";"- 1.751";"0.971";"- 0.510";"0.695";"- 0.355"
"2021-07-23 22:31:22.000";"2021-07-23";"22:31:22";"F";"1891";"384";"1364";"150";"26.0";"0.718";"45.2";"338";"0.84";"3.6";"0.955";"- 3.728";"0.841";"- 0.678";"0.875";"- 0.593"
"2021-07-23 22:31:32.000";"2021-07-23";"22:31:32";"F";"1892";"330";"1126";"141";"27.0";"0.707";"41.9";"321";"0.84";"3.6";"0.989";"- 2.710";"0.962";"- 0.610";"0.752";"- 0.459"
"2021-07-23 22:31:38.000";"2021-07-23";"22:31:38";"F";"1893";"349";"1185";"139";"26.0";"0.705";"41.2";"326";"0.84";"3.6";"0.973";"- 2.959";"0.909";"- 0.630";"0.795";"- 0.500"
"2021-07-23 22:31:45.000";"2021-07-23";"22:31:45";"F";"1894";"367";"1080";"140";"26.0";"0.660";"38.8";"317";"0.84";"3.7";"0.934";"- 2.516";"0.807";"- 0.594";"0.836";"- 0.496"
"2021-07-23 22:31:54.000";"2021-07-23";"22:31:54";"F";"1895";"358";"1270";"133";"26.0";"0.718";"40.1";"332";"0.84";"3.6";"0.972";"- 3.323";"0.901";"- 0.654";"0.815";"- 0.533"
"2021-07-23 22:32:02.000";"2021-07-23";"22:32:02";"F";"1896";"378";"839";"143";"26.0";"0.549";"33.0";"293";"0.84";"3.7";"0.844";"- 1.516";"0.654";"- 0.477";"0.861";"- 0.410"
"2021-07-23 22:32:08.000";"2021-07-23";"22:32:08";"F";"1897";"474";"1086";"155";"26.0";"0.564";"36.7";"318";"0.84";"3.7";"0.797";"- 2.539";"0.535";"- 0.596";"1.080";"- 0.644"
"2021-07-23 22:32:15.000";"2021-07-23";"22:32:15";"F";"1898";"312";"881";"160";"26.0";"0.646";"43.4";"297";"0.84";"3.7";"0.974";"- 1.691";"0.927";"- 0.502";"0.711";"- 0.357"
"2021-07-23 22:32:21.000";"2021-07-23";"22:32:21";"F";"1899";"329";"1156";"161";"26.0";"0.715";"48.3";"323";"0.84";"3.7";"0.993";"- 2.839";"0.975";"- 0.620";"0.749";"- 0.464"
"2021-07-23 22:32:26.000";"2021-07-23";"22:32:26";"F";"1900";"275";"896";"161";"26.0";"0.693";"46.9";"299";"0.84";"3.7";"1.040";"- 1.751";"1.131";"- 0.510";"0.626";"- 0.319"
"2021-07-23 22:32:32.000";"2021-07-23";"22:32:32";"F";"1901";"441";"1181";"157";"27.0";"0.627";"41.3";"325";"0.84";"3.6";"0.864";"- 2.945";"0.637";"- 0.628";"1.005";"- 0.632"
"2021-07-23 22:32:42.000";"2021-07-23";"22:32:42";"F";"1902";"369";"1241";"162";"26.0";"0.703";"47.8";"330";"0.84";"3.7";"0.957";"- 3.198";"0.856";"- 0.646";"0.841";"- 0.544"
"2021-07-23 22:32:48.000";"2021-07-23";"22:32:48";"F";"1903";"343";"1231";"166";"26.0";"0.721";"50.3";"329";"0.84";"3.7";"0.984";"- 3.157";"0.944";"- 0.643";"0.781";"- 0.502"
"2021-07-23 22:32:53.000";"2021-07-23";"22:32:53";"F";"1904";"312";"935";"164";"26.0";"0.666";"45.9";"303";"0.84";"3.6";"0.986";"- 1.912";"0.958";"- 0.530";"0.711";"- 0.377"
"2021-07-23 22:33:00.000";"2021-07-23";"22:33:00";"F";"1905";"450";"1390";"159";"27.0";"0.676";"45.1";"339";"0.84";"3.6";"0.894";"- 3.843";"0.673";"- 0.684";"1.025";"- 0.701"
"2021-07-23 22:33:06.000";"2021-07-23";"22:33:06";"F";"1906";"357";"654";"158";"26.0";"0.454";"30.1";"266";"0.84";"3.7";"0.765";"- 0.788";"0.570";"- 0.329";"0.813";"- 0.267"
"2021-07-23 22:33:13.000";"2021-07-23";"22:33:13";"F";"1907";"341";"1187";"158";"27.0";"0.713";"47.3";"326";"0.84";"3.7";"0.983";"- 2.968";"0.940";"- 0.630";"0.777";"- 0.490"
"2021-07-23 22:33:22.000";"2021-07-23";"22:33:22";"F";"1908";"331";"898";"180";"27.0";"0.631";"47.7";"299";"0.84";"3.7";"0.947";"- 1.760";"0.855";"- 0.511";"0.754";"- 0.385"
"2021-07-23 22:33:31.000";"2021-07-23";"22:33:31";"F";"1909";"280";"1000";"214";"26.0";"0.720";"64.7";"310";"0.84";"3.7";"1.043";"- 2.180";"1.155";"- 0.561";"0.638";"- 0.358"
"2021-07-23 22:33:38.000";"2021-07-23";"22:33:38";"F";"1910";"296";"1093";"220";"26.0";"0.729";"67.4";"318";"0.84";"3.7";"1.028";"- 2.571";"1.104";"- 0.598";"0.674";"- 0.403"
"2021-07-23 22:33:46.000";"2021-07-23";"22:33:46";"F";"1911";"358";"1231";"194";"27.0";"0.709";"57.8";"329";"0.84";"3.7";"0.968";"- 3.157";"0.890";"- 0.643";"0.815";"- 0.524"
"2021-07-23 22:33:55.000";"2021-07-23";"22:33:55";"F";"1912";"379";"1344";"179";"27.0";"0.718";"54.0";"337";"0.84";"3.7";"0.958";"- 3.641";"0.852";"- 0.673";"0.863";"- 0.581"
"2021-07-23 22:34:02.000";"2021-07-23";"22:34:02";"F";"1913";"347";"1264";"176";"26.0";"0.725";"53.6";"331";"0.84";"3.7";"0.983";"- 3.300";"0.938";"- 0.653";"0.790";"- 0.515"
"2021-07-23 22:34:13.000";"2021-07-23";"22:34:13";"F";"1914";"403";"1156";"169";"26.0";"0.651";"46.2";"323";"0.84";"3.7";"0.904";"- 2.839";"0.725";"- 0.620";"0.918";"- 0.569"
"2021-07-23 22:34:19.000";"2021-07-23";"22:34:19";"F";"1915";"268";"913";"167";"27.0";"0.706";"49.5";"301";"0.84";"3.7";"1.054";"- 1.820";"1.184";"- 0.519";"0.610";"- 0.316"
"2021-07-23 22:34:26.000";"2021-07-23";"22:34:26";"F";"1916";"267";"918";"182";"27.0";"0.709";"54.2";"302";"0.84";"3.7";"1.057";"- 1.839";"1.196";"- 0.522";"0.608";"- 0.317"
"2021-07-23 22:34:32.000";"2021-07-23";"22:34:32";"F";"1917";"377";"1323";"183";"27.0";"0.715";"55.0";"335";"0.84";"3.7";"0.957";"- 3.553";"0.850";"- 0.668";"0.859";"- 0.574"
"2021-07-23 22:34:41.000";"2021-07-23";"22:34:41";"F";"1918";"384";"1148";"163";"27.0";"0.666";"45.6";"323";"0.84";"3.7";"0.926";"- 2.802";"0.779";"- 0.618";"0.875";"- 0.541"
"2021-07-23 22:35:10.000";"2021-07-23";"22:35:10";"F";"1919";"376";"1390";"129";"27.0";"0.729";"39.5";"339";"0.84";"3.7";"0.965";"- 3.843";"0.870";"- 0.684";"0.856";"- 0.585"
"2021-07-23 22:35:19.000";"2021-07-23";"22:35:19";"F";"1920";"344";"689";"134";"26.0";"0.501";"28.2";"272";"0.84";"3.7";"0.827";"- 0.922";"0.654";"- 0.363";"0.784";"- 0.285"
"2021-07-23 22:35:26.000";"2021-07-23";"22:35:26";"F";"1921";"331";"1090";"138";"26.0";"0.696";"40.3";"318";"0.84";"3.7";"0.983";"- 2.558";"0.944";"- 0.597";"0.754";"- 0.450"
"2021-07-23 22:35:32.000";"2021-07-23";"22:35:32";"F";"1922";"322";"890";"144";"26.0";"0.638";"38.6";"298";"0.84";"3.7";"0.959";"- 1.728";"0.888";"- 0.507";"0.733";"- 0.371"
"2021-07-23 22:35:39.000";"2021-07-23";"22:35:39";"F";"1923";"277";"844";"147";"26.0";"0.672";"41.5";"293";"0.84";"3.7";"1.029";"- 1.539";"1.088";"- 0.480";"0.631";"- 0.303"
"2021-07-23 22:36:01.998";"2021-07-23";"22:36:01";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=7;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-23 22:36:02.000";"2021-07-23";"22:36:02";"F";"1925";"361";"1226";"34";"26.0";"0.706";"10.1";"329";"0.84";"3.7";"0.964";"- 3.134";"0.879";"- 0.642";"0.822";"- 0.528"
"2021-07-23 22:36:07.000";"2021-07-23";"22:36:07";"F";"1926";"291";"816";"37";"26.0";"0.643";"10.0";"290";"0.84";"3.7";"0.998";"- 1.424";"0.995";"- 0.462";"0.663";"- 0.306"
"2021-07-23 22:36:12.000";"2021-07-23";"22:36:12";"F";"1927";"378";"922";"38";"27.0";"0.590";"9.4";"302";"0.84";"3.7";"0.877";"- 1.857";"0.701";"- 0.524";"0.861";"- 0.451"
"2021-07-23 22:36:18.000";"2021-07-23";"22:36:18";"F";"1928";"296";"1109";"38";"27.0";"0.733";"11.7";"320";"0.84";"3.7";"1.030";"- 2.636";"1.114";"- 0.604";"0.674";"- 0.407"
"2021-07-23 22:36:23.000";"2021-07-23";"22:36:23";"F";"1929";"306";"918";"38";"27.0";"0.667";"10.6";"302";"0.84";"3.7";"0.994";"- 1.839";"0.981";"- 0.522";"0.697";"- 0.364"
"2021-07-23 22:36:29.000";"2021-07-23";"22:36:29";"F";"1930";"308";"1014";"38";"27.0";"0.696";"11.1";"311";"0.84";"3.7";"1.004";"- 2.240";"1.014";"- 0.567";"0.702";"- 0.398"
"2021-07-23 22:36:35.000";"2021-07-23";"22:36:35";"F";"1931";"315";"1082";"38";"27.0";"0.709";"11.3";"317";"0.84";"3.7";"1.003";"- 2.525";"1.009";"- 0.594";"0.718";"- 0.427"
"2021-07-23 22:36:41.000";"2021-07-23";"22:36:41";"F";"1932";"371";"942";"38";"27.0";"0.606";"9.7";"304";"0.84";"3.7";"0.895";"- 1.940";"0.733";"- 0.534";"0.845";"- 0.451"
"2021-07-23 22:36:47.000";"2021-07-23";"22:36:47";"F";"1933";"321";"1226";"38";"27.0";"0.738";"11.8";"329";"0.84";"3.7";"1.009";"- 3.134";"1.034";"- 0.642";"0.731";"- 0.469"
"2021-07-23 22:36:53.000";"2021-07-23";"22:36:53";"F";"1934";"317";"939";"38";"27.0";"0.662";"10.6";"304";"0.84";"3.7";"0.980";"- 1.926";"0.940";"- 0.532";"0.722";"- 0.384"
"2021-07-23 22:36:59.000";"2021-07-23";"22:36:59";"F";"1935";"318";"1079";"42";"27.0";"0.705";"12.4";"317";"0.84";"3.7";"0.999";"- 2.512";"0.996";"- 0.593";"0.724";"- 0.429"
"2021-07-23 22:37:07.000";"2021-07-23";"22:37:07";"F";"1936";"320";"768";"47";"27.0";"0.583";"11.5";"283";"0.84";"3.7";"0.924";"- 1.235";"0.817";"- 0.428";"0.729";"- 0.312"
"2021-07-23 22:37:14.000";"2021-07-23";"22:37:14";"F";"1937";"273";"905";"48";"27.0";"0.698";"14.1";"300";"0.84";"3.7";"1.045";"- 1.788";"1.148";"- 0.515";"0.622";"- 0.320"
"2021-07-23 22:37:22.000";"2021-07-23";"22:37:22";"F";"1938";"276";"809";"48";"26.0";"0.659";"13.3";"289";"0.84";"3.7";"1.025";"- 1.396";"1.073";"- 0.457";"0.629";"- 0.288"
"2021-07-23 22:37:27.000";"2021-07-23";"22:37:27";"F";"1939";"286";"927";"50";"27.0";"0.691";"14.5";"303";"0.84";"3.7";"1.027";"- 1.876";"1.088";"- 0.526";"0.651";"- 0.342"
"2021-07-23 22:37:34.000";"2021-07-23";"22:37:34";"F";"1940";"352";"1304";"51";"27.0";"0.730";"15.6";"334";"0.84";"3.7";"0.981";"- 3.470";"0.931";"- 0.663";"0.802";"- 0.532"
"2021-07-23 22:37:40.000";"2021-07-23";"22:37:40";"F";"1941";"406";"1129";"51";"27.0";"0.640";"13.7";"321";"0.84";"3.7";"0.895";"- 2.724";"0.708";"- 0.611";"0.925";"- 0.565"
"2021-07-23 22:37:45.000";"2021-07-23";"22:37:45";"F";"1942";"299";"867";"51";"27.0";"0.655";"14.0";"296";"0.84";"3.7";"0.995";"- 1.631";"0.985";"- 0.494";"0.681";"- 0.336"
"2021-07-23 22:37:50.000";"2021-07-23";"22:37:50";"F";"1943";"324";"800";"51";"27.0";"0.595";"12.7";"288";"0.84";"3.7";"0.930";"- 1.359";"0.827";"- 0.451";"0.738";"- 0.333"
"2021-07-23 22:37:56.000";"2021-07-23";"22:37:56";"F";"1944";"322";"1095";"51";"27.0";"0.706";"15.1";"318";"0.84";"3.7";"0.995";"- 2.581";"0.983";"- 0.599";"0.733";"- 0.439"
"2021-07-23 22:38:02.000";"2021-07-23";"22:38:02";"F";"1945";"389";"1047";"51";"27.0";"0.628";"13.5";"314";"0.84";"3.7";"0.898";"- 2.378";"0.725";"- 0.581";"0.886";"- 0.514"
"2021-07-23 22:38:08.000";"2021-07-23";"22:38:08";"F";"1946";"340";"1047";"49";"27.0";"0.675";"13.9";"314";"0.84";"3.7";"0.965";"- 2.378";"0.891";"- 0.581";"0.774";"- 0.449"
"2021-07-23 22:38:15.000";"2021-07-23";"22:38:15";"F";"1947";"301";"1033";"46";"27.0";"0.709";"13.7";"313";"0.84";"3.7";"1.017";"- 2.318";"1.058";"- 0.575";"0.686";"- 0.395"
"2021-07-23 22:38:21.000";"2021-07-23";"22:38:21";"F";"1948";"282";"828";"45";"27.0";"0.659";"12.5";"291";"0.84";"3.7";"1.017";"- 1.475";"1.049";"- 0.470";"0.642";"- 0.301"
"2021-07-23 22:38:27.000";"2021-07-23";"22:38:27";"F";"1949";"275";"810";"45";"27.0";"0.660";"12.5";"289";"0.84";"3.7";"1.027";"- 1.401";"1.079";"- 0.458";"0.626";"- 0.286"
"2021-07-23 22:38:34.000";"2021-07-23";"22:38:34";"F";"1950";"379";"1104";"44";"27.0";"0.657";"12.1";"319";"0.84";"3.7";"0.924";"- 2.618";"0.778";"- 0.602";"0.863";"- 0.520"
"2021-07-23 22:38:40.000";"2021-07-23";"22:38:40";"F";"1951";"396";"917";"43";"27.0";"0.568";"10.3";"301";"0.84";"3.7";"0.846";"- 1.839";"0.643";"- 0.521";"0.902";"- 0.470"
"2021-07-23 22:38:46.000";"2021-07-23";"22:38:46";"F";"1952";"352";"1114";"44";"27.0";"0.684";"12.6";"320";"0.84";"3.7";"0.960";"- 2.659";"0.873";"- 0.606";"0.802";"- 0.486"
"2021-07-23 22:38:53.000";"2021-07-23";"22:38:53";"F";"1953";"0";"0";"43";"27.0";"-";"-";"-";"0.84";"3.7";"-";"-";"-";"-";"-";"-"
"2021-07-24 19:44:45.998";"2021-07-24";"19:44:45";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-24 19:44:46.000";"2021-07-24";"19:44:46";"F";"1955";"267";"584";"257";"24.0";"0.543";"58.6";"254";"0.84";"3.5";"0.961";"- 0.521";"0.914";"- 0.248";"0.608";"- 0.151"
"2021-07-24 19:44:53.000";"2021-07-24";"19:44:53";"F";"1956";"282";"805";"255";"23.0";"0.650";"69.6";"288";"0.84";"3.5";"1.012";"- 1.382";"1.034";"- 0.455";"0.642";"- 0.292"
"2021-07-24 19:45:00.000";"2021-07-24";"19:45:00";"F";"1957";"311";"817";"255";"23.0";"0.619";"66.3";"290";"0.84";"3.6";"0.960";"- 1.429";"0.895";"- 0.463";"0.708";"- 0.327"
"2021-07-24 19:45:06.000";"2021-07-24";"19:45:06";"F";"1958";"282";"803";"256";"24.0";"0.649";"69.8";"288";"0.84";"3.6";"1.012";"- 1.373";"1.034";"- 0.453";"0.642";"- 0.291"
