"colony_id","CALICE","MEASUREMENT","value","depth","act_depth","species","site"
"55MC1T","C3","CH",0.817,55,54,"MCAV","Turrumote"
"55MC1T","C3","W",0.579,55,54,"MCAV","Turrumote"
"55MC1T","C3","CW",0.903,55,54,"MCAV","Turrumote"
"55MC1T","C4","H",0.503,55,54,"MCAV","Turrumote"
"55MC1T","C1","CH",0.795,55,54,"MCAV","Turrumote"
"55MC1T","C4","CH",0.894,55,54,"MCAV","Turrumote"
"55MC1T","C4","W",0.629,55,54,"MCAV","Turrumote"
"55MC1T","C1","CA",0.499,55,54,"MCAV","Turrumote"
"55MC1T","C4","CW",0.97,55,54,"MCAV","Turrumote"
"55MC1T","C2","W",0.62,55,54,"MCAV","Turrumote"
"55MC1T","C5","CW",0.809,55,54,"MCAV","Turrumote"
"55MC1T","C2","CH",0.746,55,54,"MCAV","Turrumote"
"55MC2T","C1","CW",1.069,55,57,"MCAV","Turrumote"
"55MC2T","C4","H",0.715,55,57,"MCAV","Turrumote"
"55MC2T","C1","CH",1.142,55,57,"MCAV","Turrumote"
"55MC2T","C3","CW",1.17,55,57,"MCAV","Turrumote"
"55MC2T","C4","CW",1.125,55,57,"MCAV","Turrumote"
"55MC2T","C5","H",0.437,55,57,"MCAV","Turrumote"
"55MC2T","C4","W",0.764,55,57,"MCAV","Turrumote"
"55MC2T","C5","CW",0.802,55,57,"MCAV","Turrumote"
"55MC2T","C1","W",0.711,55,57,"MCAV","Turrumote"
"55MC2T","C2","A",0.401,55,57,"MCAV","Turrumote"
"55MC2T","C2","H",0.621,55,57,"MCAV","Turrumote"
"55MC2T","C2","CH",0.913,55,57,"MCAV","Turrumote"
"55MC2T","C2","W",0.733,55,57,"MCAV","Turrumote"
"55MC2T","C3","CA",0.887,55,57,"MCAV","Turrumote"
"55MC2T","C4","CH",0.993,55,57,"MCAV","Turrumote"
"55MC2T","C5","A",0.222,55,57,"MCAV","Turrumote"
"55MC2T","C5","CA",0.525,55,57,"MCAV","Turrumote"
"55MC2T","C1","A",0.369,55,57,"MCAV","Turrumote"
"55MC2T","C5","CH",0.784,55,57,"MCAV","Turrumote"
"55MC2T","C5","W",0.528,55,57,"MCAV","Turrumote"
"55MC2T","C1","H",0.652,55,57,"MCAV","Turrumote"
"55MC2T","C2","CW",1.038,55,57,"MCAV","Turrumote"
"55MC2T","C3","H",0.59,55,57,"MCAV","Turrumote"
"55MC2T","C3","CH",0.941,55,57,"MCAV","Turrumote"
"55MC2T","C3","W",0.767,55,57,"MCAV","Turrumote"
"55MC2T","C3","A",0.395,55,57,"MCAV","Turrumote"
"55MC2T","C4","A",0.431,55,57,"MCAV","Turrumote"
"55MC2T","C4","CA",0.886,55,57,"MCAV","Turrumote"
"55MC2T","C1","CA",0.929,55,57,"MCAV","Turrumote"
"55MC2T","C2","CA",0.864,55,57,"MCAV","Turrumote"
"55MC3T","C1","H",0.49,55,54,"MCAV","Turrumote"
"55MC3T","C3","CH",0.718,55,54,"MCAV","Turrumote"
"55MC3T","C3","W",0.547,55,54,"MCAV","Turrumote"
"55MC3T","C3","CW",0.872,55,54,"MCAV","Turrumote"
"55MC3T","C1","CH",0.767,55,54,"MCAV","Turrumote"
"55MC3T","C4","CH",0.744,55,54,"MCAV","Turrumote"
"55MC3T","C4","W",0.572,55,54,"MCAV","Turrumote"
"55MC3T","C1","CA",0.558,55,54,"MCAV","Turrumote"
"55MC3T","C4","CA",0.576,55,54,"MCAV","Turrumote"
"55MC3T","C5","A",0.206,55,54,"MCAV","Turrumote"
"55MC3T","C5","CA",0.506,55,54,"MCAV","Turrumote"
"55MC3T","C1","A",0.221,55,54,"MCAV","Turrumote"
"55MC3T","C3","H",0.442,55,54,"MCAV","Turrumote"
"55MC3T","C2","H",0.557,55,54,"MCAV","Turrumote"
"55MC3T","C2","CH",0.892,55,54,"MCAV","Turrumote"
"55MC3T","C2","W",0.565,55,54,"MCAV","Turrumote"
"55MC3T","C4","H",0.474,55,54,"MCAV","Turrumote"
"55MC3T","C2","A",0.266,55,54,"MCAV","Turrumote"
"55MC3T","C2","CA",0.635,55,54,"MCAV","Turrumote"
"55MC3T","C3","A",0.199,55,54,"MCAV","Turrumote"
"55MC3T","C3","CA",0.539,55,54,"MCAV","Turrumote"
"55MC3T","C4","A",0.212,55,54,"MCAV","Turrumote"
"55MC3T","C5","H",0.505,55,54,"MCAV","Turrumote"
"55MC3T","C5","CH",0.838,55,54,"MCAV","Turrumote"
"55MC3T","C2","CW",0.814,55,54,"MCAV","Turrumote"
"55MC3T","C1","CW",0.851,55,54,"MCAV","Turrumote"
"55MC3T","C1","W",0.522,55,54,"MCAV","Turrumote"
"55MC3T","C5","W",0.498,55,54,"MCAV","Turrumote"
"55MC3T","C4","CW",0.949,55,54,"MCAV","Turrumote"
"55MC3T","C5","CW",0.809,55,54,"MCAV","Turrumote"
"55MC4T","C5","CW",0.881,55,55,"MCAV","Turrumote"
"55MC4T","C1","W",0.684,55,55,"MCAV","Turrumote"
"55MC4T","C2","CH",1.087,55,55,"MCAV","Turrumote"
"55MC4T","C2","W",0.742,55,55,"MCAV","Turrumote"
"55MC4T","C1","CW",1.048,55,55,"MCAV","Turrumote"
"55MC4T","C1","CA",0.924,55,55,"MCAV","Turrumote"
"55MC4T","C4","W",0.697,55,55,"MCAV","Turrumote"
"55MC4T","C5","CA",0.741,55,55,"MCAV","Turrumote"
"55MC4T","C2","H",0.671,55,55,"MCAV","Turrumote"
"55MC4T","C5","W",0.555,55,55,"MCAV","Turrumote"
"55MC4T","C2","A",0.422,55,55,"MCAV","Turrumote"
"55MC4T","C2","CA",1.229,55,55,"MCAV","Turrumote"
"55MC4T","C3","A",0.463,55,55,"MCAV","Turrumote"
"55MC4T","C3","CA",0.93,55,55,"MCAV","Turrumote"
"55MC4T","C4","A",0.346,55,55,"MCAV","Turrumote"
"55MC4T","C4","CA",0.826,55,55,"MCAV","Turrumote"
"55MC4T","C5","A",0.324,55,55,"MCAV","Turrumote"
"55MC4T","C1","A",0.382,55,55,"MCAV","Turrumote"
"55MC4T","C4","CH",0.948,55,55,"MCAV","Turrumote"
"55MC4T","C4","H",0.565,55,55,"MCAV","Turrumote"
"55MC4T","C4","CW",0.988,55,55,"MCAV","Turrumote"
"55MC4T","C5","H",0.69,55,55,"MCAV","Turrumote"
"55MC4T","C5","CH",0.981,55,55,"MCAV","Turrumote"
"55MC4T","C2","CW",1.201,55,55,"MCAV","Turrumote"
"55MC4T","C3","H",0.777,55,55,"MCAV","Turrumote"
"55MC4T","C3","CH",1.178,55,55,"MCAV","Turrumote"
"55MC4T","C1","H",0.665,55,55,"MCAV","Turrumote"
"55MC4T","C3","CW",1.065,55,55,"MCAV","Turrumote"
"55MC4T","C1","CH",1.077,55,55,"MCAV","Turrumote"
"55MC4T","C3","W",0.771,55,55,"MCAV","Turrumote"
"55MC5T","C3","CW",0.925,55,54,"MCAV","Turrumote"
"55MC5T","C3","W",0.556,55,54,"MCAV","Turrumote"
"55MC5T","C3","CH",1.042,55,54,"MCAV","Turrumote"
"55MC5T","C4","H",0.611,55,54,"MCAV","Turrumote"
"55MC5T","C2","CA",1.032,55,54,"MCAV","Turrumote"
"55MC5T","C3","A",0.219,55,54,"MCAV","Turrumote"
"55MC5T","C2","H",0.527,55,54,"MCAV","Turrumote"
"55MC5T","C2","CH",0.893,55,54,"MCAV","Turrumote"
"55MC5T","C2","W",0.718,55,54,"MCAV","Turrumote"
"55MC5T","C1","CH",1.009,55,54,"MCAV","Turrumote"
"55MC5T","C4","CH",1.155,55,54,"MCAV","Turrumote"
"55MC5T","C4","W",0.663,55,54,"MCAV","Turrumote"
"55MC5T","C4","CW",1.097,55,54,"MCAV","Turrumote"
"55MC5T","C1","H",0.466,55,54,"MCAV","Turrumote"
"55MC5T","C2","CW",1.165,55,54,"MCAV","Turrumote"
"55MC5T","C3","H",0.505,55,54,"MCAV","Turrumote"
"55MC5T","C2","A",0.296,55,54,"MCAV","Turrumote"
"55MC5T","C5","CW",1.152,55,54,"MCAV","Turrumote"
"55MC5T","C1","W",0.631,55,54,"MCAV","Turrumote"
"55MC5T","C1","CW",0.984,55,54,"MCAV","Turrumote"
"55MC5T","C3","CA",0.832,55,54,"MCAV","Turrumote"
"55MC5T","C4","A",0.33,55,54,"MCAV","Turrumote"
"55MC5T","C4","CA",1.073,55,54,"MCAV","Turrumote"
"55MC5T","C5","A",0.252,55,54,"MCAV","Turrumote"
"55MC5T","C5","CA",0.859,55,54,"MCAV","Turrumote"
"55MC5T","C1","A",0.235,55,54,"MCAV","Turrumote"
"55MC5T","C1","CA",0.829,55,54,"MCAV","Turrumote"
"55MC5T","C5","H",0.485,55,54,"MCAV","Turrumote"
"55MC5T","C5","CH",0.809,55,54,"MCAV","Turrumote"
"55MC5T","C5","W",0.641,55,54,"MCAV","Turrumote"
"55OFA1ML","C3","CW",0.241,55,54,"OFAV","Media Luna"
"55OFA1ML","C4","H",0.453,55,54,"OFAV","Media Luna"
"55OFA1ML","C2","CA",0.044,55,54,"OFAV","Media Luna"
"55OFA1ML","C1","W",0.419,55,54,"OFAV","Media Luna"
"55OFA1ML","C3","A",0.117,55,54,"OFAV","Media Luna"
"55OFA1ML","C1","CH",0.262,55,54,"OFAV","Media Luna"
"55OFA1ML","C2","A",0.109,55,54,"OFAV","Media Luna"
"55OFA1ML","C4","CA",0.048,55,54,"OFAV","Media Luna"
"55OFA1ML","C2","CH",0.236,55,54,"OFAV","Media Luna"
"55OFA1ML","C3","CA",0.056,55,54,"OFAV","Media Luna"
"55OFA1ML","C4","A",0.144,55,54,"OFAV","Media Luna"
"55OFA1ML","C5","A",0.112,55,54,"OFAV","Media Luna"
"55OFA1ML","C5","CA",0.037,55,54,"OFAV","Media Luna"
"55OFA1ML","C2","W",0.379,55,54,"OFAV","Media Luna"
"55OFA1ML","C3","H",0.389,55,54,"OFAV","Media Luna"
"55OFA1ML","C5","CW",0.216,55,54,"OFAV","Media Luna"
"55OFA1ML","C1","H",0.424,55,54,"OFAV","Media Luna"
"55OFA1ML","C2","CW",0.254,55,54,"OFAV","Media Luna"
"55OFA1ML","C1","A",0.142,55,54,"OFAV","Media Luna"
"55OFA1ML","C3","CH",0.295,55,54,"OFAV","Media Luna"
"55OFA1ML","C3","W",0.423,55,54,"OFAV","Media Luna"
"55OFA1ML","C4","CH",0.248,55,54,"OFAV","Media Luna"
"55OFA1ML","C1","CA",0.055,55,54,"OFAV","Media Luna"
"55OFA1ML","C5","CH",0.228,55,54,"OFAV","Media Luna"
"55OFA1ML","C5","W",0.408,55,54,"OFAV","Media Luna"
"55OFA1ML","C4","W",0.449,55,54,"OFAV","Media Luna"
"55OFA1ML","C1","CW",0.26,55,54,"OFAV","Media Luna"
"55OFA1ML","C2","H",0.316,55,54,"OFAV","Media Luna"
"55OFA1ML","C4","CW",0.257,55,54,"OFAV","Media Luna"
"55OFA1ML","C5","H",0.386,55,54,"OFAV","Media Luna"
"55OFA1T","C4","CW",0.258,55,54,"OFAV","Turrumote"
"55OFA1T","C1","W",0.461,55,54,"OFAV","Turrumote"
"55OFA1T","C5","W",0.436,55,54,"OFAV","Turrumote"
"55OFA1T","C1","CA",0.056,55,54,"OFAV","Turrumote"
"55OFA1T","C4","W",0.442,55,54,"OFAV","Turrumote"
"55OFA1T","C5","H",0.481,55,54,"OFAV","Turrumote"
"55OFA1T","C5","CH",0.26,55,54,"OFAV","Turrumote"
"55OFA1T","C2","H",0.498,55,54,"OFAV","Turrumote"
"55OFA1T","C5","CW",0.282,55,54,"OFAV","Turrumote"
"55OFA1T","C1","H",0.412,55,54,"OFAV","Turrumote"
"55OFA1T","C1","CW",0.274,55,54,"OFAV","Turrumote"
"55OFA1T","C1","A",0.163,55,54,"OFAV","Turrumote"
"55OFA1T","C2","CH",0.293,55,54,"OFAV","Turrumote"
"55OFA1T","C2","W",0.471,55,54,"OFAV","Turrumote"
"55OFA1T","C5","CA",0.055,55,54,"OFAV","Turrumote"
"55OFA1T","C3","A",0.166,55,54,"OFAV","Turrumote"
"55OFA1T","C4","CH",0.265,55,54,"OFAV","Turrumote"
"55OFA1T","C1","CH",0.268,55,54,"OFAV","Turrumote"
"55OFA1T","C2","CA",0.061,55,54,"OFAV","Turrumote"
"55OFA1T","C5","A",0.161,55,54,"OFAV","Turrumote"
"55OFA1T","C3","CA",0.062,55,54,"OFAV","Turrumote"
"55OFA1T","C2","A",0.175,55,54,"OFAV","Turrumote"
"55OFA1T","C4","CA",0.049,55,54,"OFAV","Turrumote"
"55OFA1T","C3","CH",0.29,55,54,"OFAV","Turrumote"
"55OFA1T","C3","CW",0.284,55,54,"OFAV","Turrumote"
"55OFA1T","C4","A",0.153,55,54,"OFAV","Turrumote"
"55OFA1T","C3","H",0.421,55,54,"OFAV","Turrumote"
"55OFA1T","C3","W",0.464,55,54,"OFAV","Turrumote"
"55OFA1T","C4","H",0.468,55,54,"OFAV","Turrumote"
"55OFA1T","C2","CW",0.268,55,54,"OFAV","Turrumote"
"55OFA2ML","C1","CA",0.057,55,59,"OFAV","Media Luna"
"55OFA2ML","C5","W",0.405,55,59,"OFAV","Media Luna"
"55OFA2ML","C3","A",0.14,55,59,"OFAV","Media Luna"
"55OFA2ML","C1","A",0.132,55,59,"OFAV","Media Luna"
"55OFA2ML","C4","CW",0.282,55,59,"OFAV","Media Luna"
"55OFA2ML","C3","CA",0.058,55,59,"OFAV","Media Luna"
"55OFA2ML","C2","CW",0.255,55,59,"OFAV","Media Luna"
"55OFA2ML","C5","CH",0.296,55,59,"OFAV","Media Luna"
"55OFA2ML","C1","W",0.377,55,59,"OFAV","Media Luna"
"55OFA2ML","C5","H",0.47,55,59,"OFAV","Media Luna"
"55OFA2ML","C5","CA",0.066,55,59,"OFAV","Media Luna"
"55OFA2ML","C5","CW",0.281,55,59,"OFAV","Media Luna"
"55OFA2ML","C2","W",0.389,55,59,"OFAV","Media Luna"
"55OFA2ML","C2","CA",0.06,55,59,"OFAV","Media Luna"
"55OFA2ML","C4","H",0.476,55,59,"OFAV","Media Luna"
"55OFA2ML","C1","CH",0.284,55,59,"OFAV","Media Luna"
"55OFA2ML","C4","A",0.159,55,59,"OFAV","Media Luna"
"55OFA2ML","C4","CA",0.062,55,59,"OFAV","Media Luna"
"55OFA2ML","C5","A",0.142,55,59,"OFAV","Media Luna"
"55OFA2ML","C2","H",0.449,55,59,"OFAV","Media Luna"
"55OFA2ML","C1","H",0.456,55,59,"OFAV","Media Luna"
"55OFA2ML","C2","A",0.135,55,59,"OFAV","Media Luna"
"55OFA2ML","C1","CW",0.267,55,59,"OFAV","Media Luna"
"55OFA2ML","C2","CH",0.28,55,59,"OFAV","Media Luna"
"55OFA2ML","C4","CH",0.315,55,59,"OFAV","Media Luna"
"55OFA2ML","C3","CW",0.267,55,59,"OFAV","Media Luna"
"55OFA2ML","C3","H",0.378,55,59,"OFAV","Media Luna"
"55OFA2ML","C3","CH",0.268,55,59,"OFAV","Media Luna"
"55OFA2ML","C4","W",0.435,55,59,"OFAV","Media Luna"
"55OFA2ML","C3","W",0.484,55,59,"OFAV","Media Luna"
"55OFA2T","C2","CH",0.297,55,55,"OFAV","Turrumote"
"55OFA2T","C2","A",0.144,55,55,"OFAV","Turrumote"
"55OFA2T","C2","CA",0.048,55,55,"OFAV","Turrumote"
"55OFA2T","C3","W",0.371,55,55,"OFAV","Turrumote"
"55OFA2T","C3","CH",0.267,55,55,"OFAV","Turrumote"
"55OFA2T","C1","W",0.327,55,55,"OFAV","Turrumote"
"55OFA2T","C1","CW",0.254,55,55,"OFAV","Turrumote"
"55OFA2T","C2","H",0.51,55,55,"OFAV","Turrumote"
"55OFA2T","C3","CW",0.257,55,55,"OFAV","Turrumote"
"55OFA2T","C4","H",0.486,55,55,"OFAV","Turrumote"
"55OFA2T","C1","CH",0.274,55,55,"OFAV","Turrumote"
"55OFA2T","C1","H",0.447,55,55,"OFAV","Turrumote"
"55OFA2T","C2","CW",0.221,55,55,"OFAV","Turrumote"
"55OFA2T","C3","H",0.46,55,55,"OFAV","Turrumote"
"55OFA2T","C2","W",0.3,55,55,"OFAV","Turrumote"
"55OFA2T","C4","A",0.148,55,55,"OFAV","Turrumote"
"55OFA2T","C4","CH",0.288,55,55,"OFAV","Turrumote"
"55OFA2T","C3","A",0.139,55,55,"OFAV","Turrumote"
"55OFA2T","C4","CW",0.23,55,55,"OFAV","Turrumote"
"55OFA2T","C5","H",0.4,55,55,"OFAV","Turrumote"
"55OFA2T","C5","CH",0.234,55,55,"OFAV","Turrumote"
"55OFA2T","C4","W",0.335,55,55,"OFAV","Turrumote"
"55OFA2T","C5","CW",0.226,55,55,"OFAV","Turrumote"
"55OFA2T","C3","CA",0.051,55,55,"OFAV","Turrumote"
"55OFA2T","C1","A",0.126,55,55,"OFAV","Turrumote"
"55OFA2T","C5","W",0.344,55,55,"OFAV","Turrumote"
"55OFA2T","C5","A",0.123,55,55,"OFAV","Turrumote"
"55OFA2T","C5","CA",0.044,55,55,"OFAV","Turrumote"
"55OFA2T","C4","CA",0.053,55,55,"OFAV","Turrumote"
"55OFA2T","C1","CA",0.052,55,55,"OFAV","Turrumote"
"55OFA3ML","C1","A",0.135,55,63,"OFAV","Media Luna"
"55OFA3ML","C2","CW",0.228,55,63,"OFAV","Media Luna"
"55OFA3ML","C3","CW",0.209,55,63,"OFAV","Media Luna"
"55OFA3ML","C3","H",0.385,55,63,"OFAV","Media Luna"
"55OFA3ML","C2","A",0.134,55,63,"OFAV","Media Luna"
"55OFA3ML","C4","CH",0.238,55,63,"OFAV","Media Luna"
"55OFA3ML","C4","H",0.43,55,63,"OFAV","Media Luna"
"55OFA3ML","C1","CH",0.242,55,63,"OFAV","Media Luna"
"55OFA3ML","C3","CH",0.234,55,63,"OFAV","Media Luna"
"55OFA3ML","C1","H",0.467,55,63,"OFAV","Media Luna"
"55OFA3ML","C5","CW",0.228,55,63,"OFAV","Media Luna"
"55OFA3ML","C1","W",0.382,55,63,"OFAV","Media Luna"
"55OFA3ML","C2","W",0.35,55,63,"OFAV","Media Luna"
"55OFA3ML","C3","W",0.382,55,63,"OFAV","Media Luna"
"55OFA3ML","C5","A",0.116,55,63,"OFAV","Media Luna"
"55OFA3ML","C5","CA",0.048,55,63,"OFAV","Media Luna"
"55OFA3ML","C4","CW",0.223,55,63,"OFAV","Media Luna"
"55OFA3ML","C5","H",0.4,55,63,"OFAV","Media Luna"
"55OFA3ML","C5","CH",0.272,55,63,"OFAV","Media Luna"
"55OFA3ML","C1","CA",0.046,55,63,"OFAV","Media Luna"
"55OFA3ML","C3","A",0.096,55,63,"OFAV","Media Luna"
"55OFA3ML","C3","CA",0.035,55,63,"OFAV","Media Luna"
"55OFA3ML","C1","CW",0.236,55,63,"OFAV","Media Luna"
"55OFA3ML","C5","W",0.344,55,63,"OFAV","Media Luna"
"55OFA3ML","C2","CH",0.273,55,63,"OFAV","Media Luna"
"55OFA3ML","C2","H",0.472,55,63,"OFAV","Media Luna"
"55OFA3ML","C4","W",0.364,55,63,"OFAV","Media Luna"
"55OFA3ML","C4","A",0.116,55,63,"OFAV","Media Luna"
"55OFA3ML","C2","CA",0.051,55,63,"OFAV","Media Luna"
"55OFA3ML","C4","CA",0.037,55,63,"OFAV","Media Luna"
"55OFA3T","C4","CW",0.299,55,55,"OFAV","Turrumote"
"55OFA3T","C4","CH",0.317,55,55,"OFAV","Turrumote"
"55OFA3T","C4","W",0.468,55,55,"OFAV","Turrumote"
"55OFA3T","C3","CA",0.071,55,55,"OFAV","Turrumote"
"55OFA3T","C5","A",0.18,55,55,"OFAV","Turrumote"
"55OFA3T","C1","CH",0.347,55,55,"OFAV","Turrumote"
"55OFA3T","C1","H",0.525,55,55,"OFAV","Turrumote"
"55OFA3T","C4","A",0.159,55,55,"OFAV","Turrumote"
"55OFA3T","C2","H",0.481,55,55,"OFAV","Turrumote"
"55OFA3T","C2","CH",0.282,55,55,"OFAV","Turrumote"
"55OFA3T","C2","W",0.45,55,55,"OFAV","Turrumote"
"55OFA3T","C5","H",0.613,55,55,"OFAV","Turrumote"
"55OFA3T","C5","CH",0.371,55,55,"OFAV","Turrumote"
"55OFA3T","C4","CA",0.07,55,55,"OFAV","Turrumote"
"55OFA3T","C5","CW",0.257,55,55,"OFAV","Turrumote"
"55OFA3T","C1","W",0.388,55,55,"OFAV","Turrumote"
"55OFA3T","C1","CW",0.28,55,55,"OFAV","Turrumote"
"55OFA3T","C5","W",0.349,55,55,"OFAV","Turrumote"
"55OFA3T","C2","CA",0.072,55,55,"OFAV","Turrumote"
"55OFA3T","C3","A",0.185,55,55,"OFAV","Turrumote"
"55OFA3T","C3","H",0.529,55,55,"OFAV","Turrumote"
"55OFA3T","C2","A",0.166,55,55,"OFAV","Turrumote"
"55OFA3T","C1","A",0.185,55,55,"OFAV","Turrumote"
"55OFA3T","C2","CW",0.281,55,55,"OFAV","Turrumote"
"55OFA3T","C4","H",0.504,55,55,"OFAV","Turrumote"
"55OFA3T","C5","CA",0.074,55,55,"OFAV","Turrumote"
"55OFA3T","C3","W",0.434,55,55,"OFAV","Turrumote"
"55OFA3T","C3","CW",0.283,55,55,"OFAV","Turrumote"
"55OFA3T","C3","CH",0.311,55,55,"OFAV","Turrumote"
"55OFA3T","C1","CA",0.076,55,55,"OFAV","Turrumote"
"55OFA4ML","C1","CW",0.236,55,62,"OFAV","Media Luna"
"55OFA4ML","C3","CH",0.26,55,62,"OFAV","Media Luna"
"55OFA4ML","C1","W",0.353,55,62,"OFAV","Media Luna"
"55OFA4ML","C1","H",0.452,55,62,"OFAV","Media Luna"
"55OFA4ML","C2","W",0.318,55,62,"OFAV","Media Luna"
"55OFA4ML","C2","CA",0.038,55,62,"OFAV","Media Luna"
"55OFA4ML","C2","H",0.443,55,62,"OFAV","Media Luna"
"55OFA4ML","C4","A",0.142,55,62,"OFAV","Media Luna"
"55OFA4ML","C4","CA",0.051,55,62,"OFAV","Media Luna"
"55OFA4ML","C3","A",0.136,55,62,"OFAV","Media Luna"
"55OFA4ML","C3","H",0.473,55,62,"OFAV","Media Luna"
"55OFA4ML","C1","A",0.124,55,62,"OFAV","Media Luna"
"55OFA4ML","C1","CA",0.049,55,62,"OFAV","Media Luna"
"55OFA4ML","C3","CW",0.238,55,62,"OFAV","Media Luna"
"55OFA4ML","C2","CW",0.21,55,62,"OFAV","Media Luna"
"55OFA4ML","C3","CA",0.042,55,62,"OFAV","Media Luna"
"55OFA4ML","C3","W",0.34,55,62,"OFAV","Media Luna"
"55OFA4ML","C4","CH",0.271,55,62,"OFAV","Media Luna"
"55OFA4ML","C4","H",0.438,55,62,"OFAV","Media Luna"
"55OFA4ML","C5","CA",0.039,55,62,"OFAV","Media Luna"
"55OFA4ML","C1","CH",0.266,55,62,"OFAV","Media Luna"
"55OFA4ML","C5","CW",0.215,55,62,"OFAV","Media Luna"
"55OFA4ML","C5","A",0.115,55,62,"OFAV","Media Luna"
"55OFA4ML","C4","W",0.381,55,62,"OFAV","Media Luna"
"55OFA4ML","C5","W",0.313,55,62,"OFAV","Media Luna"
"55OFA4ML","C2","CH",0.262,55,62,"OFAV","Media Luna"
"55OFA4ML","C2","A",0.109,55,62,"OFAV","Media Luna"
"55OFA4ML","C4","CW",0.246,55,62,"OFAV","Media Luna"
"55OFA4ML","C5","H",0.42,55,62,"OFAV","Media Luna"
"55OFA4ML","C5","CH",0.23,55,62,"OFAV","Media Luna"
"55OFA4T","C1","A",0.23,55,53,"OFAV","Turrumote"
"55OFA4T","C1","CW",0.34,55,53,"OFAV","Turrumote"
"55OFA4T","C5","CA",0.08,55,53,"OFAV","Turrumote"
"55OFA4T","C1","H",0.619,55,53,"OFAV","Turrumote"
"55OFA4T","C1","CA",0.095,55,53,"OFAV","Turrumote"
"55OFA4T","C3","H",0.588,55,53,"OFAV","Turrumote"
"55OFA4T","C2","H",0.598,55,53,"OFAV","Turrumote"
"55OFA4T","C2","CW",0.295,55,53,"OFAV","Turrumote"
"55OFA4T","C5","A",0.152,55,53,"OFAV","Turrumote"
"55OFA4T","C5","CW",0.268,55,53,"OFAV","Turrumote"
"55OFA4T","C1","W",0.481,55,53,"OFAV","Turrumote"
"55OFA4T","C4","CA",0.091,55,53,"OFAV","Turrumote"
"55OFA4T","C3","W",0.439,55,53,"OFAV","Turrumote"
"55OFA4T","C3","CW",0.309,55,53,"OFAV","Turrumote"
"55OFA4T","C4","H",0.578,55,53,"OFAV","Turrumote"
"55OFA4T","C3","CH",0.382,55,53,"OFAV","Turrumote"
"55OFA4T","C4","CH",0.394,55,53,"OFAV","Turrumote"
"55OFA4T","C4","W",0.375,55,53,"OFAV","Turrumote"
"55OFA4T","C4","CW",0.3,55,53,"OFAV","Turrumote"
"55OFA4T","C5","H",0.584,55,53,"OFAV","Turrumote"
"55OFA4T","C5","CH",0.379,55,53,"OFAV","Turrumote"
"55OFA4T","C5","W",0.336,55,53,"OFAV","Turrumote"
"55OFA4T","C2","CA",0.09,55,53,"OFAV","Turrumote"
"55OFA4T","C2","CH",0.373,55,53,"OFAV","Turrumote"
"55OFA4T","C1","CH",0.356,55,53,"OFAV","Turrumote"
"55OFA4T","C2","A",0.196,55,53,"OFAV","Turrumote"
"55OFA4T","C2","W",0.396,55,53,"OFAV","Turrumote"
"55OFA4T","C3","A",0.182,55,53,"OFAV","Turrumote"
"55OFA4T","C3","CA",0.091,55,53,"OFAV","Turrumote"
"55OFA4T","C4","A",0.156,55,53,"OFAV","Turrumote"
"55OFA5ML","C2","CA",0.03,55,62,"OFAV","Media Luna"
"55OFA5ML","C2","A",0.082,55,62,"OFAV","Media Luna"
"55OFA5ML","C2","CW",0.173,55,62,"OFAV","Media Luna"
"55OFA5ML","C4","W",0.325,55,62,"OFAV","Media Luna"
"55OFA5ML","C4","CH",0.287,55,62,"OFAV","Media Luna"
"55OFA5ML","C1","H",0.44,55,62,"OFAV","Media Luna"
"55OFA5ML","C5","CH",0.285,55,62,"OFAV","Media Luna"
"55OFA5ML","C1","W",0.324,55,62,"OFAV","Media Luna"
"55OFA5ML","C1","CW",0.209,55,62,"OFAV","Media Luna"
"55OFA5ML","C5","H",0.532,55,62,"OFAV","Media Luna"
"55OFA5ML","C3","W",0.302,55,62,"OFAV","Media Luna"
"55OFA5ML","C5","W",0.281,55,62,"OFAV","Media Luna"
"55OFA5ML","C4","CW",0.202,55,62,"OFAV","Media Luna"
"55OFA5ML","C3","CH",0.246,55,62,"OFAV","Media Luna"
"55OFA5ML","C3","A",0.106,55,62,"OFAV","Media Luna"
"55OFA5ML","C3","CW",0.193,55,62,"OFAV","Media Luna"
"55OFA5ML","C3","H",0.47,55,62,"OFAV","Media Luna"
"55OFA5ML","C1","CH",0.226,55,62,"OFAV","Media Luna"
"55OFA5ML","C1","CA",0.036,55,62,"OFAV","Media Luna"
"55OFA5ML","C3","CA",0.043,55,62,"OFAV","Media Luna"
"55OFA5ML","C4","H",0.453,55,62,"OFAV","Media Luna"
"55OFA5ML","C5","CW",0.21,55,62,"OFAV","Media Luna"
"55OFA5ML","C2","W",0.272,55,62,"OFAV","Media Luna"
"55OFA5ML","C1","A",0.108,55,62,"OFAV","Media Luna"
"55OFA5ML","C4","A",0.123,55,62,"OFAV","Media Luna"
"55OFA5ML","C2","CH",0.227,55,62,"OFAV","Media Luna"
"55OFA5ML","C4","CA",0.04,55,62,"OFAV","Media Luna"
"55OFA5ML","C5","A",0.124,55,62,"OFAV","Media Luna"
"55OFA5ML","C2","H",0.394,55,62,"OFAV","Media Luna"
"55OFA5ML","C5","CA",0.047,55,62,"OFAV","Media Luna"
"55OFA5T","C4","CH",0.282,55,53,"OFAV","Turrumote"
"55OFA5T","C5","CH",0.29,55,53,"OFAV","Turrumote"
