datetime,LightRaw,LightCrrx,Light_int_10m,depth
2021-07-26 10:00:00 UTC,1828,251.35,0.15081,shallow
2021-07-26 10:10:00 UTC,1684,231.55,0.13893,shallow
2021-07-26 10:20:00 UTC,2098,288.475,0.173085,shallow
2021-07-26 10:30:00 UTC,2125,292.1875,0.1753125,shallow
2021-07-26 10:40:00 UTC,2158,296.725,0.178035,shallow
2021-07-26 10:50:00 UTC,2174,298.925,0.179355,shallow
2021-07-26 11:00:00 UTC,2326,319.825,0.191895,shallow
2021-07-26 11:10:00 UTC,2378,326.975,0.196185,shallow
2021-07-26 11:20:00 UTC,2429,333.9875,0.2003925,shallow
2021-07-26 11:30:00 UTC,2489,342.2375,0.2053425,shallow
2021-07-26 11:40:00 UTC,2554,351.175,0.210705,shallow
2021-07-26 11:50:00 UTC,2564,352.55,0.21153,shallow
2021-07-26 12:00:00 UTC,2333,320.7875,0.1924725,shallow
2021-07-26 12:10:00 UTC,2628,361.35,0.21681,shallow
2021-07-26 12:20:00 UTC,2648,364.1,0.21846,shallow
2021-07-26 12:30:00 UTC,2673,367.5375,0.2205225,shallow
2021-07-26 12:40:00 UTC,2666,366.575,0.219945,shallow
2021-07-26 12:50:00 UTC,2560,352,0.2112,shallow
2021-07-26 13:00:00 UTC,2549,350.4875,0.2102925,shallow
2021-07-26 13:10:00 UTC,2437,335.0875,0.2010525,shallow
2021-07-26 13:20:00 UTC,2419,332.6125,0.1995675,shallow
2021-07-26 13:30:00 UTC,2241,308.1375,0.1848825,shallow
2021-07-26 13:40:00 UTC,2462,338.525,0.203115,shallow
2021-07-26 13:50:00 UTC,2378,326.975,0.196185,shallow
2021-07-26 14:00:00 UTC,2110,290.125,0.174075,shallow
2021-07-26 14:10:00 UTC,2153,296.0375,0.1776225,shallow
2021-07-26 14:20:00 UTC,2132,293.15,0.17589,shallow
2021-07-26 14:30:00 UTC,1959,269.3625,0.1616175,shallow
2021-07-26 14:40:00 UTC,2101,288.8875,0.1733325,shallow
2021-07-26 14:50:00 UTC,1978,271.975,0.163185,shallow
2021-07-26 15:00:00 UTC,1833,252.0375,0.1512225,shallow
2021-07-26 15:10:00 UTC,1767,242.9625,0.1457775,shallow
2021-07-26 15:20:00 UTC,1626,223.575,0.134145,shallow
2021-07-26 15:30:00 UTC,1454,199.925,0.119955,shallow
2021-07-26 15:40:00 UTC,1200,165,0.099,shallow
2021-07-26 15:50:00 UTC,1065,146.4375,0.0878625,shallow
2021-07-26 16:00:00 UTC,1243,170.9125,0.1025475,shallow
2021-07-26 16:10:00 UTC,1192,163.9,0.09834,shallow
2021-07-26 16:20:00 UTC,1001,137.6375,0.0825825,shallow
2021-07-26 16:30:00 UTC,752,103.4,0.06204,shallow
2021-07-26 16:40:00 UTC,894,122.925,0.073755,shallow
2021-07-26 16:50:00 UTC,750,103.125,0.061875,shallow
2021-07-26 17:00:00 UTC,441,60.6375,0.0363825,shallow
2021-07-26 17:10:00 UTC,399,54.8625,0.0329175,shallow
2021-07-26 17:20:00 UTC,384,52.8,0.03168,shallow
2021-07-26 17:30:00 UTC,328,45.1,0.02706,shallow
2021-07-26 17:40:00 UTC,262,36.025,0.021615,shallow
2021-07-26 17:50:00 UTC,176,24.2,0.01452,shallow
2021-07-26 18:00:00 UTC,183,25.1625,0.0150975,shallow
2021-07-26 18:10:00 UTC,147,20.2125,0.0121275,shallow
2021-07-26 18:20:00 UTC,131,18.0125,0.0108075,shallow
2021-07-26 18:30:00 UTC,94,12.925,0.007755,shallow
2021-07-26 18:40:00 UTC,59,8.1125,0.0048675,shallow
2021-07-26 18:50:00 UTC,34,4.675,0.002805,shallow
2021-07-26 19:00:00 UTC,13,1.7875,0.0010725,shallow
2021-07-26 19:10:00 UTC,0,0,0,shallow
2021-07-26 19:20:00 UTC,0,0,0,shallow
2021-07-26 19:30:00 UTC,0,0,0,shallow
2021-07-26 19:40:00 UTC,0,0,0,shallow
2021-07-26 19:50:00 UTC,0,0,0,shallow
2021-07-26 20:00:00 UTC,0,0,0,shallow
2021-07-26 20:10:00 UTC,0,0,0,shallow
2021-07-26 20:20:00 UTC,0,0,0,shallow
2021-07-26 20:30:00 UTC,0,0,0,shallow
2021-07-26 20:40:00 UTC,0,0,0,shallow
2021-07-26 20:50:00 UTC,0,0,0,shallow
2021-07-26 21:00:00 UTC,0,0,0,shallow
2021-07-26 21:10:00 UTC,0,0,0,shallow
2021-07-26 21:20:00 UTC,0,0,0,shallow
2021-07-26 21:30:00 UTC,0,0,0,shallow
2021-07-26 21:40:00 UTC,0,0,0,shallow
2021-07-26 21:50:00 UTC,0,0,0,shallow
2021-07-26 22:00:00 UTC,0,0,0,shallow
2021-07-26 22:10:00 UTC,0,0,0,shallow
2021-07-26 22:20:00 UTC,0,0,0,shallow
2021-07-26 22:30:00 UTC,0,0,0,shallow
2021-07-26 22:40:00 UTC,0,0,0,shallow
2021-07-26 22:50:00 UTC,0,0,0,shallow
2021-07-26 23:00:00 UTC,0,0,0,shallow
2021-07-26 23:10:00 UTC,0,0,0,shallow
2021-07-26 23:20:00 UTC,0,0,0,shallow
2021-07-26 23:30:00 UTC,0,0,0,shallow
2021-07-26 23:40:00 UTC,0,0,0,shallow
2021-07-26 23:50:00 UTC,0,0,0,shallow
2021-07-27 00:00:00 UTC,0,0,0,shallow
2021-07-26 00:10:00 UTC,0,0,0,deep
2021-07-26 00:20:00 UTC,0,0,0,deep
2021-07-26 00:30:00 UTC,0,0,0,deep
2021-07-26 00:40:00 UTC,0,0,0,deep
2021-07-26 00:50:00 UTC,0,0,0,deep
2021-07-26 01:00:00 UTC,0,0,0,deep
2021-07-26 01:10:00 UTC,0,0,0,deep
2021-07-26 01:20:00 UTC,0,0,0,deep
2021-07-26 01:30:00 UTC,0,0,0,deep
2021-07-26 01:40:00 UTC,0,0,0,deep
2021-07-26 01:50:00 UTC,0,0,0,deep
2021-07-26 02:00:00 UTC,0,0,0,deep
2021-07-26 02:10:00 UTC,0,0,0,deep
2021-07-26 02:20:00 UTC,0,0,0,deep
2021-07-26 02:30:00 UTC,0,0,0,deep
2021-07-26 02:40:00 UTC,0,0,0,deep
2021-07-26 02:50:00 UTC,0,0,0,deep
2021-07-26 03:00:00 UTC,0,0,0,deep
2021-07-26 03:10:00 UTC,0,0,0,deep
2021-07-26 03:20:00 UTC,0,0,0,deep
2021-07-26 03:30:00 UTC,0,0,0,deep
2021-07-26 03:40:00 UTC,0,0,0,deep
2021-07-26 03:50:00 UTC,0,0,0,deep
2021-07-26 04:00:00 UTC,0,0,0,deep
2021-07-26 04:10:00 UTC,0,0,0,deep
2021-07-26 04:20:00 UTC,0,0,0,deep
2021-07-26 04:30:00 UTC,0,0,0,deep
2021-07-26 04:40:00 UTC,0,0,0,deep
2021-07-26 04:50:00 UTC,0,0,0,deep
2021-07-26 05:00:00 UTC,0,0,0,deep
2021-07-26 05:10:00 UTC,0,0,0,deep
2021-07-26 05:20:00 UTC,0,0,0,deep
2021-07-26 05:30:00 UTC,0,0,0,deep
2021-07-26 05:40:00 UTC,0,0,0,deep
2021-07-26 05:50:00 UTC,0,0,0,deep
2021-07-26 06:00:00 UTC,0,0,0,deep
2021-07-26 06:10:00 UTC,0,0,0,deep
2021-07-26 06:20:00 UTC,0,0,0,deep
2021-07-26 06:30:00 UTC,0,0,0,deep
2021-07-26 06:40:00 UTC,4,0.9616,5.77E-04,deep
2021-07-26 06:50:00 UTC,12,2.8848,0.00173088,deep
2021-07-26 07:00:00 UTC,18,4.3272,0.00259632,deep
2021-07-26 07:10:00 UTC,27,6.4908,0.00389448,deep
2021-07-26 07:20:00 UTC,33,7.9332,0.00475992,deep
2021-07-26 07:30:00 UTC,41,9.8564,0.00591384,deep
2021-07-26 07:40:00 UTC,53,12.7412,0.00764472,deep
2021-07-26 07:50:00 UTC,63,15.1452,0.00908712,deep
2021-07-26 08:00:00 UTC,68,16.3472,0.00980832,deep
2021-07-26 08:10:00 UTC,88,21.1552,0.01269312,deep
2021-07-26 08:20:00 UTC,101,24.2804,0.01456824,deep
2021-07-26 08:30:00 UTC,120,28.848,0.0173088,deep
2021-07-26 08:40:00 UTC,135,32.454,0.0194724,deep
2021-07-26 08:50:00 UTC,150,36.06,0.021636,deep
2021-07-26 09:00:00 UTC,167,40.1468,0.02408808,deep
2021-07-26 09:10:00 UTC,180,43.272,0.0259632,deep
2021-07-26 09:20:00 UTC,195,46.878,0.0281268,deep
2021-07-26 09:30:00 UTC,215,51.686,0.0310116,deep
2021-07-26 09:40:00 UTC,213,51.2052,0.03072312,deep
2021-07-26 09:50:00 UTC,233,56.0132,0.03360792,deep
2021-07-26 10:00:00 UTC,257,61.7828,0.03706968,deep
2021-07-26 10:10:00 UTC,244,58.6576,0.03519456,deep
2021-07-26 10:20:00 UTC,304,73.0816,0.04384896,deep
2021-07-26 10:30:00 UTC,310,74.524,0.0447144,deep
2021-07-26 10:40:00 UTC,320,76.928,0.0461568,deep
2021-07-26 10:50:00 UTC,329,79.0916,0.04745496,deep
2021-07-26 11:00:00 UTC,355,85.342,0.0512052,deep
2021-07-26 11:10:00 UTC,357,85.8228,0.05149368,deep
2021-07-26 11:20:00 UTC,361,86.7844,0.05207064,deep
2021-07-26 11:30:00 UTC,377,90.6308,0.05437848,deep
2021-07-26 11:40:00 UTC,390,93.756,0.0562536,deep
2021-07-26 11:50:00 UTC,410,98.564,0.0591384,deep
2021-07-26 12:00:00 UTC,426,102.4104,0.06144624,deep
2021-07-26 12:10:00 UTC,409,98.3236,0.05899416,deep
2021-07-26 12:20:00 UTC,417,100.2468,0.06014808,deep
2021-07-26 12:30:00 UTC,421,101.2084,0.06072504,deep
2021-07-26 12:40:00 UTC,417,100.2468,0.06014808,deep
2021-07-26 12:50:00 UTC,407,97.8428,0.05870568,deep
2021-07-26 13:00:00 UTC,397,95.4388,0.05726328,deep
2021-07-26 13:10:00 UTC,382,91.8328,0.05509968,deep
2021-07-26 13:20:00 UTC,396,95.1984,0.05711904,deep
2021-07-26 13:30:00 UTC,369,88.7076,0.05322456,deep
2021-07-26 13:40:00 UTC,415,99.766,0.0598596,deep
2021-07-26 13:50:00 UTC,399,95.9196,0.05755176,deep
2021-07-26 14:00:00 UTC,347,83.4188,0.05005128,deep
2021-07-26 14:10:00 UTC,351,84.3804,0.05062824,deep
2021-07-26 14:20:00 UTC,350,84.14,0.050484,deep
2021-07-26 14:30:00 UTC,321,77.1684,0.04630104,deep
2021-07-26 14:40:00 UTC,336,80.7744,0.04846464,deep
2021-07-26 14:50:00 UTC,305,73.322,0.0439932,deep
2021-07-26 15:00:00 UTC,289,69.4756,0.04168536,deep
2021-07-26 15:10:00 UTC,272,65.3888,0.03923328,deep
2021-07-26 15:20:00 UTC,247,59.3788,0.03562728,deep
2021-07-26 15:30:00 UTC,215,51.686,0.0310116,deep
2021-07-26 15:40:00 UTC,176,42.3104,0.02538624,deep
2021-07-26 15:50:00 UTC,155,37.262,0.0223572,deep
2021-07-26 16:00:00 UTC,182,43.7528,0.02625168,deep
2021-07-26 16:10:00 UTC,176,42.3104,0.02538624,deep
2021-07-26 16:20:00 UTC,146,35.0984,0.02105904,deep
2021-07-26 16:30:00 UTC,108,25.9632,0.01557792,deep
2021-07-26 16:40:00 UTC,128,30.7712,0.01846272,deep
2021-07-26 16:50:00 UTC,107,25.7228,0.01543368,deep
2021-07-26 17:00:00 UTC,56,13.4624,0.00807744,deep
2021-07-26 17:10:00 UTC,53,12.7412,0.00764472,deep
2021-07-26 17:20:00 UTC,51,12.2604,0.00735624,deep
2021-07-26 17:30:00 UTC,41,9.8564,0.00591384,deep
2021-07-26 17:40:00 UTC,33,7.9332,0.00475992,deep
2021-07-26 17:50:00 UTC,22,5.2888,0.00317328,deep
2021-07-26 18:00:00 UTC,21,5.0484,0.00302904,deep
2021-07-26 18:10:00 UTC,16,3.8464,0.00230784,deep
2021-07-26 18:20:00 UTC,14,3.3656,0.00201936,deep
2021-07-26 18:30:00 UTC,9,2.1636,0.00129816,deep
2021-07-26 18:40:00 UTC,3,0.7212,4.33E-04,deep
2021-07-26 18:50:00 UTC,1,0.2404,1.44E-04,deep
2021-07-26 19:00:00 UTC,0,0,0,deep
2021-07-26 19:10:00 UTC,0,0,0,deep
2021-07-26 19:20:00 UTC,0,0,0,deep
2021-07-26 19:30:00 UTC,0,0,0,deep
2021-07-26 19:40:00 UTC,0,0,0,deep
2021-07-26 19:50:00 UTC,0,0,0,deep
2021-07-26 20:00:00 UTC,0,0,0,deep
2021-07-26 20:10:00 UTC,0,0,0,deep
2021-07-26 20:20:00 UTC,0,0,0,deep
2021-07-26 20:30:00 UTC,0,0,0,deep
2021-07-26 20:40:00 UTC,0,0,0,deep
2021-07-26 20:50:00 UTC,0,0,0,deep
2021-07-26 21:00:00 UTC,0,0,0,deep
2021-07-26 21:10:00 UTC,0,0,0,deep
2021-07-26 21:20:00 UTC,0,0,0,deep
2021-07-26 21:30:00 UTC,0,0,0,deep
2021-07-26 21:40:00 UTC,0,0,0,deep
2021-07-26 21:50:00 UTC,0,0,0,deep
2021-07-26 22:00:00 UTC,0,0,0,deep
2021-07-26 22:10:00 UTC,0,0,0,deep
2021-07-26 22:20:00 UTC,0,0,0,deep
2021-07-26 22:30:00 UTC,0,0,0,deep
2021-07-26 22:40:00 UTC,0,0,0,deep
2021-07-26 22:50:00 UTC,0,0,0,deep
2021-07-26 23:00:00 UTC,0,0,0,deep
2021-07-26 23:10:00 UTC,0,0,0,deep
2021-07-26 23:20:00 UTC,0,0,0,deep
2021-07-26 23:30:00 UTC,0,0,0,deep
2021-07-26 23:40:00 UTC,0,0,0,deep
2021-07-26 23:50:00 UTC,0,0,0,deep
2021-07-27 00:00:00 UTC,0,0,0,deep
2021-07-27 00:10:00 UTC,0,0,0,shallow
2021-07-27 00:20:00 UTC,0,0,0,shallow
2021-07-27 00:30:00 UTC,0,0,0,shallow
2021-07-27 00:40:00 UTC,0,0,0,shallow
2021-07-27 00:50:00 UTC,0,0,0,shallow
2021-07-27 01:00:00 UTC,0,0,0,shallow
2021-07-27 01:10:00 UTC,0,0,0,shallow
2021-07-27 01:20:00 UTC,0,0,0,shallow
2021-07-27 01:30:00 UTC,0,0,0,shallow
2021-07-27 01:40:00 UTC,0,0,0,shallow
2021-07-27 01:50:00 UTC,0,0,0,shallow
2021-07-27 02:00:00 UTC,0,0,0,shallow
2021-07-27 02:10:00 UTC,0,0,0,shallow
2021-07-27 02:20:00 UTC,0,0,0,shallow
2021-07-27 02:30:00 UTC,0,0,0,shallow
2021-07-27 02:40:00 UTC,0,0,0,shallow
2021-07-27 02:50:00 UTC,0,0,0,shallow
2021-07-27 03:00:00 UTC,0,0,0,shallow
2021-07-27 03:10:00 UTC,0,0,0,shallow
2021-07-27 03:20:00 UTC,0,0,0,shallow
2021-07-27 03:30:00 UTC,0,0,0,shallow
2021-07-27 03:40:00 UTC,0,0,0,shallow
2021-07-27 03:50:00 UTC,0,0,0,shallow
2021-07-27 04:00:00 UTC,0,0,0,shallow
2021-07-27 04:10:00 UTC,0,0,0,shallow
2021-07-27 04:20:00 UTC,0,0,0,shallow
2021-07-27 04:30:00 UTC,0,0,0,shallow
2021-07-27 04:40:00 UTC,0,0,0,shallow
2021-07-27 04:50:00 UTC,0,0,0,shallow
2021-07-27 05:00:00 UTC,0,0,0,shallow
2021-07-27 05:10:00 UTC,0,0,0,shallow
2021-07-27 05:20:00 UTC,0,0,0,shallow
2021-07-27 05:30:00 UTC,0,0,0,shallow
2021-07-27 05:40:00 UTC,0,0,0,shallow
2021-07-27 05:50:00 UTC,0,0,0,shallow
2021-07-27 06:00:00 UTC,0,0,0,shallow
2021-07-27 06:10:00 UTC,5,0.6875,4.13E-04,shallow
2021-07-27 06:20:00 UTC,29,3.9875,0.0023925,shallow
2021-07-27 06:30:00 UTC,61,8.3875,0.0050325,shallow
2021-07-27 06:40:00 UTC,103,14.1625,0.0084975,shallow
2021-07-27 06:50:00 UTC,152,20.9,0.01254,shallow
2021-07-27 07:00:00 UTC,209,28.7375,0.0172425,shallow
2021-07-27 07:10:00 UTC,275,37.8125,0.0226875,shallow
2021-07-27 07:20:00 UTC,355,48.8125,0.0292875,shallow
2021-07-27 07:30:00 UTC,437,60.0875,0.0360525,shallow
2021-07-27 07:40:00 UTC,528,72.6,0.04356,shallow
2021-07-27 07:50:00 UTC,626,86.075,0.051645,shallow
2021-07-27 08:00:00 UTC,720,99,0.0594,shallow
2021-07-27 08:10:00 UTC,823,113.1625,0.0678975,shallow
2021-07-27 08:20:00 UTC,920,126.5,0.0759,shallow
2021-07-27 08:30:00 UTC,1024,140.8,0.08448,shallow
2021-07-27 08:40:00 UTC,1133,155.7875,0.0934725,shallow
2021-07-27 08:50:00 UTC,1230,169.125,0.101475,shallow
2021-07-27 09:00:00 UTC,1339,184.1125,0.1104675,shallow
2021-07-27 09:10:00 UTC,1443,198.4125,0.1190475,shallow
2021-07-27 09:20:00 UTC,1528,210.1,0.12606,shallow
2021-07-27 09:30:00 UTC,1632,224.4,0.13464,shallow
2021-07-27 09:40:00 UTC,1722,236.775,0.142065,shallow
2021-07-27 09:50:00 UTC,1819,250.1125,0.1500675,shallow
2021-07-27 10:00:00 UTC,1917,263.5875,0.1581525,shallow
2021-07-27 10:10:00 UTC,1995,274.3125,0.1645875,shallow
2021-07-27 10:20:00 UTC,2093,287.7875,0.1726725,shallow
2021-07-27 10:30:00 UTC,2176,299.2,0.17952,shallow
2021-07-27 10:40:00 UTC,2256,310.2,0.18612,shallow
2021-07-27 10:50:00 UTC,2327,319.9625,0.1919775,shallow
2021-07-27 11:00:00 UTC,2394,329.175,0.197505,shallow
2021-07-27 11:10:00 UTC,2554,351.175,0.210705,shallow
2021-07-27 11:20:00 UTC,2543,349.6625,0.2097975,shallow
2021-07-27 11:30:00 UTC,2587,355.7125,0.2134275,shallow
2021-07-27 11:40:00 UTC,2609,358.7375,0.2152425,shallow
2021-07-27 11:50:00 UTC,2666,366.575,0.219945,shallow
2021-07-27 12:00:00 UTC,2655,365.0625,0.2190375,shallow
2021-07-27 12:10:00 UTC,2711,372.7625,0.2236575,shallow
2021-07-27 12:20:00 UTC,2659,365.6125,0.2193675,shallow
2021-07-27 12:30:00 UTC,2584,355.3,0.21318,shallow
2021-07-27 12:40:00 UTC,2755,378.8125,0.2272875,shallow
2021-07-27 12:50:00 UTC,2028,278.85,0.16731,shallow
2021-07-27 13:00:00 UTC,1345,184.9375,0.1109625,shallow
2021-07-27 13:10:00 UTC,2642,363.275,0.217965,shallow
2021-07-27 13:20:00 UTC,2784,382.8,0.22968,shallow
2021-07-27 13:30:00 UTC,1544,212.3,0.12738,shallow
2021-07-27 13:40:00 UTC,2826,388.575,0.233145,shallow
2021-07-27 13:50:00 UTC,2030,279.125,0.167475,shallow
2021-07-27 14:00:00 UTC,2203,302.9125,0.1817475,shallow
2021-07-27 14:10:00 UTC,2443,335.9125,0.2015475,shallow
2021-07-27 14:20:00 UTC,2350,323.125,0.193875,shallow
2021-07-27 14:30:00 UTC,2256,310.2,0.18612,shallow
2021-07-27 14:40:00 UTC,2194,301.675,0.181005,shallow
2021-07-27 14:50:00 UTC,2106,289.575,0.173745,shallow
2021-07-27 15:00:00 UTC,2008,276.1,0.16566,shallow
2021-07-27 15:10:00 UTC,2025,278.4375,0.1670625,shallow
2021-07-27 15:20:00 UTC,1846,253.825,0.152295,shallow
2021-07-27 15:30:00 UTC,1452,199.65,0.11979,shallow
2021-07-27 15:40:00 UTC,1638,225.225,0.135135,shallow
2021-07-27 15:50:00 UTC,1527,209.9625,0.1259775,shallow
2021-07-27 16:00:00 UTC,1480,203.5,0.1221,shallow
2021-07-27 16:10:00 UTC,1336,183.7,0.11022,shallow
2021-07-27 16:20:00 UTC,1226,168.575,0.101145,shallow
2021-07-27 16:30:00 UTC,1134,155.925,0.093555,shallow
2021-07-27 16:40:00 UTC,1005,138.1875,0.0829125,shallow
2021-07-27 16:50:00 UTC,928,127.6,0.07656,shallow
2021-07-27 17:00:00 UTC,832,114.4,0.06864,shallow
2021-07-27 17:10:00 UTC,797,109.5875,0.0657525,shallow
2021-07-27 17:20:00 UTC,643,88.4125,0.0530475,shallow
2021-07-27 17:30:00 UTC,499,68.6125,0.0411675,shallow
2021-07-27 17:40:00 UTC,265,36.4375,0.0218625,shallow
2021-07-27 17:50:00 UTC,135,18.5625,0.0111375,shallow
2021-07-27 18:00:00 UTC,138,18.975,0.011385,shallow
2021-07-27 18:10:00 UTC,157,21.5875,0.0129525,shallow
2021-07-27 18:20:00 UTC,142,19.525,0.011715,shallow
2021-07-27 18:30:00 UTC,81,11.1375,0.0066825,shallow
2021-07-27 18:40:00 UTC,52,7.15,0.00429,shallow
2021-07-27 18:50:00 UTC,30,4.125,0.002475,shallow
2021-07-27 19:00:00 UTC,11,1.5125,9.08E-04,shallow
2021-07-27 19:10:00 UTC,1,0.1375,8.25E-05,shallow
2021-07-27 19:20:00 UTC,0,0,0,shallow
2021-07-27 19:30:00 UTC,0,0,0,shallow
2021-07-27 19:40:00 UTC,0,0,0,shallow
2021-07-27 19:50:00 UTC,0,0,0,shallow
2021-07-27 20:00:00 UTC,0,0,0,shallow
2021-07-27 20:10:00 UTC,0,0,0,shallow
2021-07-27 20:20:00 UTC,0,0,0,shallow
2021-07-27 20:30:00 UTC,0,0,0,shallow
2021-07-27 20:40:00 UTC,0,0,0,shallow
2021-07-27 20:50:00 UTC,0,0,0,shallow
2021-07-27 21:00:00 UTC,0,0,0,shallow
2021-07-27 21:10:00 UTC,0,0,0,shallow
2021-07-27 21:20:00 UTC,0,0,0,shallow
2021-07-27 21:30:00 UTC,0,0,0,shallow
2021-07-27 21:40:00 UTC,0,0,0,shallow
2021-07-27 21:50:00 UTC,0,0,0,shallow
2021-07-27 22:00:00 UTC,0,0,0,shallow
2021-07-27 22:10:00 UTC,0,0,0,shallow
2021-07-27 22:20:00 UTC,0,0,0,shallow
2021-07-27 22:30:00 UTC,0,0,0,shallow
2021-07-27 22:40:00 UTC,0,0,0,shallow
2021-07-27 22:50:00 UTC,0,0,0,shallow
2021-07-27 23:00:00 UTC,0,0,0,shallow
2021-07-27 23:10:00 UTC,0,0,0,shallow
2021-07-27 23:20:00 UTC,0,0,0,shallow
2021-07-27 23:30:00 UTC,0,0,0,shallow
2021-07-27 23:40:00 UTC,0,0,0,shallow
2021-07-27 23:50:00 UTC,0,0,0,shallow
2021-07-28 00:00:00 UTC,0,0,0,shallow
2021-07-27 00:10:00 UTC,0,0,0,deep
2021-07-27 00:20:00 UTC,0,0,0,deep
2021-07-27 00:30:00 UTC,0,0,0,deep
2021-07-27 00:40:00 UTC,0,0,0,deep
2021-07-27 00:50:00 UTC,0,0,0,deep
2021-07-27 01:00:00 UTC,0,0,0,deep
2021-07-27 01:10:00 UTC,0,0,0,deep
2021-07-27 01:20:00 UTC,0,0,0,deep
2021-07-27 01:30:00 UTC,0,0,0,deep
2021-07-27 01:40:00 UTC,0,0,0,deep
2021-07-27 01:50:00 UTC,0,0,0,deep
2021-07-27 02:00:00 UTC,0,0,0,deep
2021-07-27 02:10:00 UTC,0,0,0,deep
2021-07-27 02:20:00 UTC,0,0,0,deep
2021-07-27 02:30:00 UTC,0,0,0,deep
2021-07-27 02:40:00 UTC,0,0,0,deep
2021-07-27 02:50:00 UTC,0,0,0,deep
2021-07-27 03:00:00 UTC,0,0,0,deep
2021-07-27 03:10:00 UTC,0,0,0,deep
2021-07-27 03:20:00 UTC,0,0,0,deep
2021-07-27 03:30:00 UTC,0,0,0,deep
2021-07-27 03:40:00 UTC,0,0,0,deep
2021-07-27 03:50:00 UTC,0,0,0,deep
2021-07-27 04:00:00 UTC,0,0,0,deep
2021-07-27 04:10:00 UTC,0,0,0,deep
2021-07-27 04:20:00 UTC,0,0,0,deep
2021-07-27 04:30:00 UTC,0,0,0,deep
2021-07-27 04:40:00 UTC,0,0,0,deep
2021-07-27 04:50:00 UTC,0,0,0,deep
2021-07-27 05:00:00 UTC,0,0,0,deep
2021-07-27 05:10:00 UTC,0,0,0,deep
2021-07-27 05:20:00 UTC,0,0,0,deep
2021-07-27 05:30:00 UTC,0,0,0,deep
2021-07-27 05:40:00 UTC,0,0,0,deep
2021-07-27 05:50:00 UTC,0,0,0,deep
2021-07-27 06:00:00 UTC,0,0,0,deep
2021-07-27 06:10:00 UTC,0,0,0,deep
2021-07-27 06:20:00 UTC,0,0,0,deep
2021-07-27 06:30:00 UTC,4,0.9616,5.77E-04,deep
2021-07-27 06:40:00 UTC,8,1.9232,0.00115392,deep
2021-07-27 06:50:00 UTC,15,3.606,0.0021636,deep
2021-07-27 07:00:00 UTC,21,5.0484,0.00302904,deep
2021-07-27 07:10:00 UTC,29,6.9716,0.00418296,deep
2021-07-27 07:20:00 UTC,36,8.6544,0.00519264,deep
2021-07-27 07:30:00 UTC,44,10.5776,0.00634656,deep
2021-07-27 07:40:00 UTC,54,12.9816,0.00778896,deep
2021-07-27 07:50:00 UTC,66,15.8664,0.00951984,deep
2021-07-27 08:00:00 UTC,78,18.7512,0.01125072,deep
2021-07-27 08:10:00 UTC,90,21.636,0.0129816,deep
2021-07-27 08:20:00 UTC,102,24.5208,0.01471248,deep
2021-07-27 08:30:00 UTC,112,26.9248,0.01615488,deep
2021-07-27 08:40:00 UTC,126,30.2904,0.01817424,deep
2021-07-27 08:50:00 UTC,137,32.9348,0.01976088,deep
2021-07-27 09:00:00 UTC,148,35.5792,0.02134752,deep
2021-07-27 09:10:00 UTC,162,38.9448,0.02336688,deep
2021-07-27 09:20:00 UTC,176,42.3104,0.02538624,deep
2021-07-27 09:30:00 UTC,193,46.3972,0.02783832,deep
2021-07-27 09:40:00 UTC,209,50.2436,0.03014616,deep
2021-07-27 09:50:00 UTC,230,55.292,0.0331752,deep
2021-07-27 10:00:00 UTC,247,59.3788,0.03562728,deep
2021-07-27 10:10:00 UTC,264,63.4656,0.03807936,deep
2021-07-27 10:20:00 UTC,281,67.5524,0.04053144,deep
2021-07-27 10:30:00 UTC,292,70.1968,0.04211808,deep
2021-07-27 10:40:00 UTC,302,72.6008,0.04356048,deep
2021-07-27 10:50:00 UTC,321,77.1684,0.04630104,deep
2021-07-27 11:00:00 UTC,331,79.5724,0.04774344,deep
2021-07-27 11:10:00 UTC,364,87.5056,0.05250336,deep
2021-07-27 11:20:00 UTC,366,87.9864,0.05279184,deep
2021-07-27 11:30:00 UTC,373,89.6692,0.05380152,deep
2021-07-27 11:40:00 UTC,376,90.3904,0.05423424,deep
2021-07-27 11:50:00 UTC,390,93.756,0.0562536,deep
2021-07-27 12:00:00 UTC,394,94.7176,0.05683056,deep
2021-07-27 12:10:00 UTC,406,97.6024,0.05856144,deep
2021-07-27 12:20:00 UTC,396,95.1984,0.05711904,deep
2021-07-27 12:30:00 UTC,386,92.7944,0.05567664,deep
2021-07-27 12:40:00 UTC,408,98.0832,0.05884992,deep
2021-07-27 12:50:00 UTC,296,71.1584,0.04269504,deep
2021-07-27 13:00:00 UTC,211,50.7244,0.03043464,deep
2021-07-27 13:10:00 UTC,415,99.766,0.0598596,deep
2021-07-27 13:20:00 UTC,452,108.6608,0.06519648,deep
2021-07-27 13:30:00 UTC,285,68.514,0.0411084,deep
2021-07-27 13:40:00 UTC,479,115.1516,0.06909096,deep
2021-07-27 13:50:00 UTC,325,78.13,0.046878,deep
2021-07-27 14:00:00 UTC,352,84.6208,0.05077248,deep
2021-07-27 14:10:00 UTC,430,103.372,0.0620232,deep
2021-07-27 14:20:00 UTC,408,98.0832,0.05884992,deep
2021-07-27 14:30:00 UTC,389,93.5156,0.05610936,deep
2021-07-27 14:40:00 UTC,388,93.2752,0.05596512,deep
