SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth,y,m,d
12080,2/8/21,17:30:00,69,16.5876,0.00995256,deep,2021,8,2
12080,2/8/21,17:40:00,71,17.0684,0.01024104,deep,2021,8,2
12080,2/8/21,17:50:00,67,16.1068,0.00966408,deep,2021,8,2
12080,2/8/21,18:00:00,51,12.2604,0.00735624,deep,2021,8,2
12080,2/8/21,18:10:00,34,8.1736,0.00490416,deep,2021,8,2
12080,2/8/21,18:20:00,26,6.2504,0.00375024,deep,2021,8,2
12080,2/8/21,18:30:00,24,5.7696,0.00346176,deep,2021,8,2
12080,2/8/21,18:40:00,15,3.606,0.0021636,deep,2021,8,2
12080,2/8/21,18:50:00,4,0.9616,0.00057696,deep,2021,8,2
12080,2/8/21,19:00:00,0,0,0,deep,2021,8,2
12080,2/8/21,19:10:00,0,0,0,deep,2021,8,2
12080,2/8/21,19:20:00,0,0,0,deep,2021,8,2
12080,2/8/21,19:30:00,0,0,0,deep,2021,8,2
12080,2/8/21,19:40:00,0,0,0,deep,2021,8,2
12080,2/8/21,19:50:00,0,0,0,deep,2021,8,2
12080,2/8/21,20:00:00,0,0,0,deep,2021,8,2
12080,2/8/21,20:10:00,0,0,0,deep,2021,8,2
12080,2/8/21,20:20:00,0,0,0,deep,2021,8,2
12080,2/8/21,20:30:00,0,0,0,deep,2021,8,2
12080,2/8/21,20:40:00,0,0,0,deep,2021,8,2
12080,2/8/21,20:50:00,0,0,0,deep,2021,8,2
12080,2/8/21,21:00:00,0,0,0,deep,2021,8,2
12080,2/8/21,21:10:00,0,0,0,deep,2021,8,2
12080,2/8/21,21:20:00,0,0,0,deep,2021,8,2
12080,2/8/21,21:30:00,0,0,0,deep,2021,8,2
12080,2/8/21,21:40:00,0,0,0,deep,2021,8,2
12080,2/8/21,21:50:00,0,0,0,deep,2021,8,2
12080,2/8/21,22:00:00,0,0,0,deep,2021,8,2
12080,2/8/21,22:10:00,0,0,0,deep,2021,8,2
12080,2/8/21,22:20:00,0,0,0,deep,2021,8,2
12080,2/8/21,22:30:00,0,0,0,deep,2021,8,2
12080,2/8/21,22:40:00,0,0,0,deep,2021,8,2
12080,2/8/21,22:50:00,0,0,0,deep,2021,8,2
12080,2/8/21,23:00:00,0,0,0,deep,2021,8,2
12080,2/8/21,23:10:00,0,0,0,deep,2021,8,2
12080,2/8/21,23:20:00,0,0,0,deep,2021,8,2
12080,2/8/21,23:30:00,0,0,0,deep,2021,8,2
12080,2/8/21,23:40:00,0,0,0,deep,2021,8,2
12080,2/8/21,23:50:00,0,0,0,deep,2021,8,2
12080,2/8/21,00:00:00,0,0,0,deep,2021,8,2
12081,2/8/21,00:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,00:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,00:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,00:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,00:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,01:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,01:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,01:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,01:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,01:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,01:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,02:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,02:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,02:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,02:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,02:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,02:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,03:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,03:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,03:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,03:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,03:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,03:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,04:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,04:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,04:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,04:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,04:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,04:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,05:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,05:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,05:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,05:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,05:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,05:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,06:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,06:10:00,5,0.6555,0.0003933,shallow,2021,8,2
12081,2/8/21,06:20:00,25,3.2775,0.0019665,shallow,2021,8,2
12081,2/8/21,06:30:00,58,7.6038,0.00456228,shallow,2021,8,2
12081,2/8/21,06:40:00,98,12.8478,0.00770868,shallow,2021,8,2
12081,2/8/21,06:50:00,150,19.665,0.011799,shallow,2021,8,2
12081,2/8/21,07:00:00,209,27.3999,0.01643994,shallow,2021,8,2
12081,2/8/21,07:10:00,277,36.3147,0.02178882,shallow,2021,8,2
12081,2/8/21,07:20:00,356,46.6716,0.02800296,shallow,2021,8,2
12081,2/8/21,07:30:00,436,57.1596,0.03429576,shallow,2021,8,2
12081,2/8/21,07:40:00,514,67.3854,0.04043124,shallow,2021,8,2
12081,2/8/21,07:50:00,604,79.1844,0.04751064,shallow,2021,8,2
12081,2/8/21,08:00:00,689,90.3279,0.05419674,shallow,2021,8,2
12081,2/8/21,08:10:00,791,103.7001,0.06222006,shallow,2021,8,2
12081,2/8/21,08:20:00,898,117.7278,0.07063668,shallow,2021,8,2
12081,2/8/21,08:30:00,1027,134.6397,0.08078382,shallow,2021,8,2
12081,2/8/21,08:40:00,1120,146.832,0.0880992,shallow,2021,8,2
12081,2/8/21,08:50:00,1211,158.7621,0.09525726,shallow,2021,8,2
12081,2/8/21,09:00:00,1324,173.5764,0.10414584,shallow,2021,8,2
12081,2/8/21,09:10:00,1441,188.9151,0.11334906,shallow,2021,8,2
12081,2/8/21,09:20:00,1539,201.7629,0.12105774,shallow,2021,8,2
12081,2/8/21,09:30:00,1635,214.3485,0.1286091,shallow,2021,8,2
12081,2/8/21,09:40:00,1710,224.181,0.1345086,shallow,2021,8,2
12081,2/8/21,09:50:00,1492,195.6012,0.11736072,shallow,2021,8,2
12081,2/8/21,10:00:00,2067,270.9837,0.16259022,shallow,2021,8,2
12081,2/8/21,10:10:00,2179,285.6669,0.17140014,shallow,2021,8,2
12081,2/8/21,10:20:00,2295,300.8745,0.1805247,shallow,2021,8,2
12081,2/8/21,10:30:00,2403,315.0333,0.18901998,shallow,2021,8,2
12081,2/8/21,10:40:00,2494,326.9634,0.19617804,shallow,2021,8,2
12081,2/8/21,10:50:00,2597,340.4667,0.20428002,shallow,2021,8,2
12081,2/8/21,11:00:00,2704,354.4944,0.21269664,shallow,2021,8,2
12081,2/8/21,11:10:00,2782,364.7202,0.21883212,shallow,2021,8,2
12081,2/8/21,11:20:00,2628,344.5308,0.20671848,shallow,2021,8,2
12081,2/8/21,11:30:00,2905,380.8455,0.2285073,shallow,2021,8,2
12081,2/8/21,11:40:00,2908,381.2388,0.22874328,shallow,2021,8,2
12081,2/8/21,11:50:00,3050,399.855,0.239913,shallow,2021,8,2
12081,2/8/21,12:00:00,3068,402.2148,0.24132888,shallow,2021,8,2
12081,2/8/21,12:10:00,2818,369.4398,0.22166388,shallow,2021,8,2
12081,2/8/21,12:20:00,2975,390.0225,0.2340135,shallow,2021,8,2
12081,2/8/21,12:30:00,3055,400.5105,0.2403063,shallow,2021,8,2
12081,2/8/21,12:40:00,3208,420.5688,0.25234128,shallow,2021,8,2
12081,2/8/21,12:50:00,3141,411.7851,0.24707106,shallow,2021,8,2
12081,2/8/21,13:00:00,3223,422.5353,0.25352118,shallow,2021,8,2
12081,2/8/21,13:10:00,3189,418.0779,0.25084674,shallow,2021,8,2
12081,2/8/21,13:20:00,3219,422.0109,0.25320654,shallow,2021,8,2
12081,2/8/21,13:30:00,3170,415.587,0.2493522,shallow,2021,8,2
12081,2/8/21,13:40:00,3208,420.5688,0.25234128,shallow,2021,8,2
12081,2/8/21,13:50:00,3160,414.276,0.2485656,shallow,2021,8,2
12081,2/8/21,14:00:00,3205,420.1755,0.2521053,shallow,2021,8,2
12081,2/8/21,14:10:00,2936,384.9096,0.23094576,shallow,2021,8,2
12081,2/8/21,14:20:00,2478,324.8658,0.19491948,shallow,2021,8,2
12081,2/8/21,14:30:00,2457,322.1127,0.19326762,shallow,2021,8,2
12081,2/8/21,14:40:00,2710,355.281,0.2131686,shallow,2021,8,2
12081,2/8/21,14:50:00,1144,149.9784,0.08998704,shallow,2021,8,2
12081,2/8/21,15:00:00,740,97.014,0.0582084,shallow,2021,8,2
12081,2/8/21,15:10:00,675,88.4925,0.0530955,shallow,2021,8,2
12081,2/8/21,15:20:00,543,71.1873,0.04271238,shallow,2021,8,2
12081,2/8/21,15:30:00,386,50.6046,0.03036276,shallow,2021,8,2
12081,2/8/21,15:40:00,253,33.1683,0.01990098,shallow,2021,8,2
12081,2/8/21,15:50:00,235,30.8085,0.0184851,shallow,2021,8,2
12081,2/8/21,16:00:00,199,26.0889,0.01565334,shallow,2021,8,2
12081,2/8/21,16:10:00,191,25.0401,0.01502406,shallow,2021,8,2
12081,2/8/21,16:20:00,203,26.6133,0.01596798,shallow,2021,8,2
12081,2/8/21,16:30:00,237,31.0707,0.01864242,shallow,2021,8,2
12081,2/8/21,16:40:00,263,34.4793,0.02068758,shallow,2021,8,2
12081,2/8/21,16:50:00,294,38.5434,0.02312604,shallow,2021,8,2
12081,2/8/21,17:00:00,364,47.7204,0.02863224,shallow,2021,8,2
12081,2/8/21,17:10:00,454,59.5194,0.03571164,shallow,2021,8,2
12081,2/8/21,17:20:00,512,67.1232,0.04027392,shallow,2021,8,2
12081,2/8/21,17:30:00,477,62.5347,0.03752082,shallow,2021,8,2
12081,2/8/21,17:40:00,541,70.9251,0.04255506,shallow,2021,8,2
12081,2/8/21,17:50:00,503,65.9433,0.03956598,shallow,2021,8,2
12081,2/8/21,18:00:00,389,50.9979,0.03059874,shallow,2021,8,2
12081,2/8/21,18:10:00,262,34.3482,0.02060892,shallow,2021,8,2
12081,2/8/21,18:20:00,207,27.1377,0.01628262,shallow,2021,8,2
12081,2/8/21,18:30:00,212,27.7932,0.01667592,shallow,2021,8,2
12081,2/8/21,18:40:00,139,18.2229,0.01093374,shallow,2021,8,2
12081,2/8/21,18:50:00,65,8.5215,0.0051129,shallow,2021,8,2
12081,2/8/21,19:00:00,24,3.1464,0.00188784,shallow,2021,8,2
12081,2/8/21,19:10:00,3,0.3933,0.00023598,shallow,2021,8,2
12081,2/8/21,19:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,19:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,19:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,19:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,20:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,20:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,20:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,20:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,20:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,20:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,21:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,21:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,21:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,21:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,21:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,21:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,22:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,22:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,22:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,22:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,22:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,22:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,23:00:00,0,0,0,shallow,2021,8,2
12081,2/8/21,23:10:00,0,0,0,shallow,2021,8,2
12081,2/8/21,23:20:00,0,0,0,shallow,2021,8,2
12081,2/8/21,23:30:00,0,0,0,shallow,2021,8,2
12081,2/8/21,23:40:00,0,0,0,shallow,2021,8,2
12081,2/8/21,23:50:00,0,0,0,shallow,2021,8,2
12081,2/8/21,00:00:00,0,0,0,shallow,2021,8,2
12080,3/8/21,00:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,00:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,00:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,00:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,00:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,01:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,01:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,01:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,01:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,01:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,01:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,02:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,02:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,02:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,02:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,02:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,02:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,03:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,03:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,03:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,03:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,03:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,03:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,04:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,04:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,04:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,04:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,04:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,04:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,05:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,05:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,05:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,05:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,05:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,05:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,06:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,06:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,06:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,06:30:00,6,1.4424,0.00086544,deep,2021,8,3
12080,3/8/21,06:40:00,13,3.1252,0.00187512,deep,2021,8,3
12080,3/8/21,06:50:00,22,5.2888,0.00317328,deep,2021,8,3
12080,3/8/21,07:00:00,33,7.9332,0.00475992,deep,2021,8,3
12080,3/8/21,07:10:00,44,10.5776,0.00634656,deep,2021,8,3
12080,3/8/21,07:20:00,58,13.9432,0.00836592,deep,2021,8,3
12080,3/8/21,07:30:00,74,17.7896,0.01067376,deep,2021,8,3
12080,3/8/21,07:40:00,90,21.636,0.0129816,deep,2021,8,3
12080,3/8/21,07:50:00,108,25.9632,0.01557792,deep,2021,8,3
12080,3/8/21,08:00:00,127,30.5308,0.01831848,deep,2021,8,3
12080,3/8/21,08:10:00,148,35.5792,0.02134752,deep,2021,8,3
12080,3/8/21,08:20:00,169,40.6276,0.02437656,deep,2021,8,3
12080,3/8/21,08:30:00,159,38.2236,0.02293416,deep,2021,8,3
12080,3/8/21,08:40:00,114,27.4056,0.01644336,deep,2021,8,3
12080,3/8/21,08:50:00,233,56.0132,0.03360792,deep,2021,8,3
12080,3/8/21,09:00:00,248,59.6192,0.03577152,deep,2021,8,3
12080,3/8/21,09:10:00,271,65.1484,0.03908904,deep,2021,8,3
12080,3/8/21,09:20:00,293,70.4372,0.04226232,deep,2021,8,3
12080,3/8/21,09:30:00,316,75.9664,0.04557984,deep,2021,8,3
12080,3/8/21,09:40:00,340,81.736,0.0490416,deep,2021,8,3
12080,3/8/21,09:50:00,357,85.8228,0.05149368,deep,2021,8,3
12080,3/8/21,10:00:00,391,93.9964,0.05639784,deep,2021,8,3
12080,3/8/21,10:10:00,410,98.564,0.0591384,deep,2021,8,3
12080,3/8/21,10:20:00,433,104.0932,0.06245592,deep,2021,8,3
12080,3/8/21,10:30:00,456,109.6224,0.06577344,deep,2021,8,3
12080,3/8/21,10:40:00,482,115.8728,0.06952368,deep,2021,8,3
12080,3/8/21,10:50:00,510,122.604,0.0735624,deep,2021,8,3
12080,3/8/21,11:00:00,305,73.322,0.0439932,deep,2021,8,3
12080,3/8/21,11:10:00,454,109.1416,0.06548496,deep,2021,8,3
12080,3/8/21,11:20:00,252,60.5808,0.03634848,deep,2021,8,3
12080,3/8/21,11:30:00,554,133.1816,0.07990896,deep,2021,8,3
12080,3/8/21,11:40:00,613,147.3652,0.08841912,deep,2021,8,3
12080,3/8/21,11:50:00,642,154.3368,0.09260208,deep,2021,8,3
12080,3/8/21,12:00:00,532,127.8928,0.07673568,deep,2021,8,3
12080,3/8/21,12:10:00,624,150.0096,0.09000576,deep,2021,8,3
12080,3/8/21,12:20:00,653,156.9812,0.09418872,deep,2021,8,3
12080,3/8/21,12:30:00,664,159.6256,0.09577536,deep,2021,8,3
12080,3/8/21,12:40:00,637,153.1348,0.09188088,deep,2021,8,3
12080,3/8/21,12:50:00,656,157.7024,0.09462144,deep,2021,8,3
12080,3/8/21,13:00:00,635,152.654,0.0915924,deep,2021,8,3
12080,3/8/21,13:10:00,642,154.3368,0.09260208,deep,2021,8,3
12080,3/8/21,13:20:00,637,153.1348,0.09188088,deep,2021,8,3
12080,3/8/21,13:30:00,630,151.452,0.0908712,deep,2021,8,3
12080,3/8/21,13:40:00,624,150.0096,0.09000576,deep,2021,8,3
12080,3/8/21,13:50:00,604,145.2016,0.08712096,deep,2021,8,3
12080,3/8/21,14:00:00,586,140.8744,0.08452464,deep,2021,8,3
12080,3/8/21,14:10:00,571,137.2684,0.08236104,deep,2021,8,3
12080,3/8/21,14:20:00,547,131.4988,0.07889928,deep,2021,8,3
12080,3/8/21,14:30:00,528,126.9312,0.07615872,deep,2021,8,3
12080,3/8/21,14:40:00,494,118.7576,0.07125456,deep,2021,8,3
12080,3/8/21,14:50:00,475,114.19,0.068514,deep,2021,8,3
12080,3/8/21,15:00:00,461,110.8244,0.06649464,deep,2021,8,3
12080,3/8/21,15:10:00,445,106.978,0.0641868,deep,2021,8,3
12080,3/8/21,15:20:00,410,98.564,0.0591384,deep,2021,8,3
12080,3/8/21,15:30:00,382,91.8328,0.05509968,deep,2021,8,3
12080,3/8/21,15:40:00,358,86.0632,0.05163792,deep,2021,8,3
12080,3/8/21,15:50:00,339,81.4956,0.04889736,deep,2021,8,3
12080,3/8/21,16:00:00,317,76.2068,0.04572408,deep,2021,8,3
12080,3/8/21,16:10:00,292,70.1968,0.04211808,deep,2021,8,3
12080,3/8/21,16:20:00,260,62.504,0.0375024,deep,2021,8,3
12080,3/8/21,16:30:00,242,58.1768,0.03490608,deep,2021,8,3
12080,3/8/21,16:40:00,213,51.2052,0.03072312,deep,2021,8,3
12080,3/8/21,16:50:00,190,45.676,0.0274056,deep,2021,8,3
12080,3/8/21,17:00:00,169,40.6276,0.02437656,deep,2021,8,3
12080,3/8/21,17:10:00,150,36.06,0.021636,deep,2021,8,3
12080,3/8/21,17:20:00,130,31.252,0.0187512,deep,2021,8,3
12080,3/8/21,17:30:00,112,26.9248,0.01615488,deep,2021,8,3
12080,3/8/21,17:40:00,94,22.5976,0.01355856,deep,2021,8,3
12080,3/8/21,17:50:00,77,18.5108,0.01110648,deep,2021,8,3
12080,3/8/21,18:00:00,62,14.9048,0.00894288,deep,2021,8,3
12080,3/8/21,18:10:00,48,11.5392,0.00692352,deep,2021,8,3
12080,3/8/21,18:20:00,36,8.6544,0.00519264,deep,2021,8,3
12080,3/8/21,18:30:00,24,5.7696,0.00346176,deep,2021,8,3
12080,3/8/21,18:40:00,14,3.3656,0.00201936,deep,2021,8,3
12080,3/8/21,18:50:00,5,1.202,0.0007212,deep,2021,8,3
12080,3/8/21,19:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,19:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,19:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,19:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,19:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,19:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,20:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,20:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,20:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,20:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,20:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,20:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,21:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,21:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,21:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,21:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,21:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,21:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,22:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,22:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,22:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,22:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,22:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,22:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,23:00:00,0,0,0,deep,2021,8,3
12080,3/8/21,23:10:00,0,0,0,deep,2021,8,3
12080,3/8/21,23:20:00,0,0,0,deep,2021,8,3
12080,3/8/21,23:30:00,0,0,0,deep,2021,8,3
12080,3/8/21,23:40:00,0,0,0,deep,2021,8,3
12080,3/8/21,23:50:00,0,0,0,deep,2021,8,3
12080,3/8/21,00:00:00,0,0,0,deep,2021,8,3
12081,3/8/21,00:10:00,0,0,0,shallow,2021,8,3
12081,3/8/21,00:20:00,0,0,0,shallow,2021,8,3
12081,3/8/21,00:30:00,0,0,0,shallow,2021,8,3
12081,3/8/21,00:40:00,0,0,0,shallow,2021,8,3
12081,3/8/21,00:50:00,0,0,0,shallow,2021,8,3
12081,3/8/21,01:00:00,0,0,0,shallow,2021,8,3
12081,3/8/21,01:10:00,0,0,0,shallow,2021,8,3
12081,3/8/21,01:20:00,0,0,0,shallow,2021,8,3
12081,3/8/21,01:30:00,0,0,0,shallow,2021,8,3
12081,3/8/21,01:40:00,0,0,0,shallow,2021,8,3
12081,3/8/21,01:50:00,0,0,0,shallow,2021,8,3
12081,3/8/21,02:00:00,0,0,0,shallow,2021,8,3
12081,3/8/21,02:10:00,0,0,0,shallow,2021,8,3
12081,3/8/21,02:20:00,0,0,0,shallow,2021,8,3
12081,3/8/21,02:30:00,0,0,0,shallow,2021,8,3
12081,3/8/21,02:40:00,0,0,0,shallow,2021,8,3
12081,3/8/21,02:50:00,0,0,0,shallow,2021,8,3
12081,3/8/21,03:00:00,0,0,0,shallow,2021,8,3
12081,3/8/21,03:10:00,0,0,0,shallow,2021,8,3
12081,3/8/21,03:20:00,0,0,0,shallow,2021,8,3
12081,3/8/21,03:30:00,0,0,0,shallow,2021,8,3
12081,3/8/21,03:40:00,0,0,0,shallow,2021,8,3
12081,3/8/21,03:50:00,0,0,0,shallow,2021,8,3
12081,3/8/21,04:00:00,0,0,0,shallow,2021,8,3
12081,3/8/21,04:10:00,0,0,0,shallow,2021,8,3
12081,3/8/21,04:20:00,0,0,0,shallow,2021,8,3
12081,3/8/21,04:30:00,0,0,0,shallow,2021,8,3
12081,3/8/21,04:40:00,0,0,0,shallow,2021,8,3
12081,3/8/21,04:50:00,0,0,0,shallow,2021,8,3
12081,3/8/21,05:00:00,0,0,0,shallow,2021,8,3
12081,3/8/21,05:10:00,0,0,0,shallow,2021,8,3
12081,3/8/21,05:20:00,0,0,0,shallow,2021,8,3
12081,3/8/21,05:30:00,0,0,0,shallow,2021,8,3
12081,3/8/21,05:40:00,0,0,0,shallow,2021,8,3
12081,3/8/21,05:50:00,0,0,0,shallow,2021,8,3
12081,3/8/21,06:00:00,0,0,0,shallow,2021,8,3
12081,3/8/21,06:10:00,6,0.7866,0.00047196,shallow,2021,8,3
12081,3/8/21,06:20:00,31,4.0641,0.00243846,shallow,2021,8,3
12081,3/8/21,06:30:00,69,9.0459,0.00542754,shallow,2021,8,3
12081,3/8/21,06:40:00,119,15.6009,0.00936054,shallow,2021,8,3
12081,3/8/21,06:50:00,176,23.0736,0.01384416,shallow,2021,8,3
12081,3/8/21,07:00:00,243,31.8573,0.01911438,shallow,2021,8,3
12081,3/8/21,07:10:00,318,41.6898,0.02501388,shallow,2021,8,3
12081,3/8/21,07:20:00,404,52.9644,0.03177864,shallow,2021,8,3
12081,3/8/21,07:30:00,497,65.1567,0.03909402,shallow,2021,8,3
12081,3/8/21,07:40:00,597,78.2667,0.04696002,shallow,2021,8,3
12081,3/8/21,07:50:00,694,90.9834,0.05459004,shallow,2021,8,3
12081,3/8/21,08:00:00,799,104.7489,0.06284934,shallow,2021,8,3
12081,3/8/21,08:10:00,914,119.8254,0.07189524,shallow,2021,8,3
12081,3/8/21,08:20:00,1027,134.6397,0.08078382,shallow,2021,8,3
12081,3/8/21,08:30:00,993,130.1823,0.07810938,shallow,2021,8,3
12081,3/8/21,08:40:00,622,81.5442,0.04892652,shallow,2021,8,3
12081,3/8/21,08:50:00,1406,184.3266,0.11059596,shallow,2021,8,3
12081,3/8/21,09:00:00,1482,194.2902,0.11657412,shallow,2021,8,3
12081,3/8/21,09:10:00,1595,209.1045,0.1254627,shallow,2021,8,3
12081,3/8/21,09:20:00,1708,223.9188,0.13435128,shallow,2021,8,3
12081,3/8/21,09:30:00,1839,241.0929,0.14465574,shallow,2021,8,3
12081,3/8/21,09:40:00,1946,255.1206,0.15307236,shallow,2021,8,3
12081,3/8/21,09:50:00,2068,271.1148,0.16266888,shallow,2021,8,3
12081,3/8/21,10:00:00,2191,287.2401,0.17234406,shallow,2021,8,3
12081,3/8/21,10:10:00,2299,301.3989,0.18083934,shallow,2021,8,3
12081,3/8/21,10:20:00,2408,315.6888,0.18941328,shallow,2021,8,3
12081,3/8/21,10:30:00,2525,331.0275,0.1986165,shallow,2021,8,3
12081,3/8/21,10:40:00,2648,347.1528,0.20829168,shallow,2021,8,3
12081,3/8/21,10:50:00,2811,368.5221,0.22111326,shallow,2021,8,3
12081,3/8/21,11:00:00,1756,230.2116,0.13812696,shallow,2021,8,3
12081,3/8/21,11:10:00,2424,317.7864,0.19067184,shallow,2021,8,3
12081,3/8/21,11:20:00,1415,185.5065,0.1113039,shallow,2021,8,3
12081,3/8/21,11:30:00,2885,378.2235,0.2269341,shallow,2021,8,3
