Row.names,X,Label,Area,Mean,Min,Max,Angle,Length,CALICE,MEASUREMENT
24,24,OFRA_PP_2673_P1,0.071,155.53,0,211,0,0,C4,CA
25,25,OFRA_PP_2673_P1,0.00033,115.803,0.057,173.88,-88.589,0.366,C5,H
26,26,OFRA_PP_2673_P1,0.0002011,87.643,0.009,155.886,-107.409,0.223,C5,CH
27,27,OFRA_PP_2673_P1,0.0002667,133.492,0,175.228,2.793,0.296,C5,W
28,28,OFRA_PP_2673_P1,0.0001467,112.411,0.366,180.28,11.56,0.162,C5,CW
29,29,OFRA_PP_2673_P1,0.093,138.243,0,190,0,0,C5,A
3,3,OFRA_PP_2673_P1,0.0004094,163.005,0.333,210.333,2.045,0.454,C1,W
30,30,OFRA_PP_2673_P1,0.034,121.742,0,189,0,0,C5,CA
4,4,OFRA_PP_2673_P1,0.0002513,148.083,0.333,185,0,0.278,C1,CW
5,5,OFRA_PP_2673_P1,0.167,176.269,0,227,0,0,C1,A
6,6,OFRA_PP_2673_P1,0.085,164.128,0,217,0,0,C1,CA
7,7,OFRA_PP_2673_P1,0.0004427,164.758,0.055,211.871,-103.042,0.491,C2,H
8,8,OFRA_PP_2673_P1,3.00E-04,151.205,89.094,200.146,-113.443,0.333,C2,CH
9,9,OFRA_PP_2673_P1,0.0003957,150.682,0.312,187.973,-3.884,0.439,C2,W
1,1,OFRA_PP_1GT42_P2,0.0003626,154.231,1.82,191.173,-89.569,0.38,C1,H
10,10,OFRA_PP_1GT42_P2,0.0002683,66.776,2.082,103.959,3.504,0.28,C2,CW
11,11,OFRA_PP_1GT42_P2,0.166,106.342,0,149,0,0,C2,A
12,12,OFRA_PP_1GT42_P2,0.061,89.336,0,143,0,0,C2,CA
13,13,OFRA_PP_1GT42_P2,0.0003354,137.475,69.434,166.333,-89.534,0.351,C3,H
14,14,OFRA_PP_1GT42_P2,0.0001831,77.403,24.597,152,-92.564,0.192,C3,CH
15,15,OFRA_PP_1GT42_P2,0.0005013,111.145,0.08,165.58,0.623,0.526,C3,W
16,16,OFRA_PP_1GT42_P2,0.0002855,80.541,0.97,143,6.038,0.299,C3,CW
17,17,OFRA_PP_1GT42_P2,0.145,122.344,0,175,0,0,C3,A
18,18,OFRA_PP_1GT42_P2,0.061,103.47,0,169,0,0,C3,CA
19,19,OFRA_PP_1GT42_P2,0.000358,131.103,0.226,175.759,-97.883,0.375,C4,H
2,2,OFRA_PP_1GT42_P2,0.0002221,118.334,74.316,169.533,-85.764,0.232,C1,CH
20,20,OFRA_PP_1GT42_P2,0.0002275,59.619,0.208,145.605,-95.505,0.238,C4,CH
21,21,OFRA_PP_1GT42_P2,0.0003925,114.537,0,175.5,1.193,0.411,C4,W
22,22,OFRA_PP_1GT42_P2,0.0002194,88.371,0.342,166.349,10.049,0.229,C4,CW
23,23,OFRA_PP_1GT42_P2,0.098,135.92,0,186,0,0,C4,A
24,24,OFRA_PP_1GT42_P2,0.053,114.482,0,186,0,0,C4,CA
25,25,OFRA_PP_1GT42_P2,0.0003082,109.569,0,178.681,-92.534,0.323,C5,H
26,26,OFRA_PP_1GT42_P2,0.0002393,80.433,0,137.458,-97.853,0.251,C5,CH
27,27,OFRA_PP_1GT42_P2,0.000426,131.125,0.336,171.303,3.668,0.446,C5,W
28,28,OFRA_PP_1GT42_P2,0.0002511,82.043,1.312,134.109,-0.623,0.263,C5,CW
29,29,OFRA_PP_1GT42_P2,0.098,128.812,0,186,0,0,C5,A
3,3,OFRA_PP_1GT42_P2,0.0004985,141.891,0,184.361,1.878,0.523,C1,W
30,30,OFRA_PP_1GT42_P2,0.061,114.969,0,186,0,0,C5,CA
4,4,OFRA_PP_1GT42_P2,0.0003073,122.862,0,158.333,14.407,0.321,C1,CW
5,5,OFRA_PP_1GT42_P2,0.146,148.189,0,200,0,0,C1,A
6,6,OFRA_PP_1GT42_P2,0.074,133.682,0,200,0,0,C1,CA
7,7,OFRA_PP_1GT42_P2,0.0003308,102.507,0.393,140.081,-94.724,0.347,C2,H
8,8,OFRA_PP_1GT42_P2,0.0001749,66.717,42,113.667,-90,0.183,C2,CH
9,9,OFRA_PP_1GT42_P2,0.0005339,93.453,0.599,138.912,1.753,0.56,C2,W
1,1,OFRA_PS_OGT5_P2,0.000447,140.11,2,175.279,-91.264,0.493,C1,H
10,10,OFRA_PS_OGT5_P2,0.0002157,131.457,0.712,191.257,7.883,0.238,C2,CW
11,11,OFRA_PS_OGT5_P2,0.109,160.285,0,208,0,0,C2,A
12,12,OFRA_PS_OGT5_P2,0.02,127.847,0,189,0,0,C2,CA
13,13,OFRA_PS_OGT5_P2,0.0003814,146.207,0.641,187.057,-90.494,0.42,C3,H
14,14,OFRA_PS_OGT5_P2,0.0001952,132.27,0.621,163.338,-84.193,0.215,C3,CH
15,15,OFRA_PS_OGT5_P2,0.0002674,149.665,0.333,184.772,4.236,0.294,C3,W
16,16,OFRA_PS_OGT5_P2,0.0001657,128.519,0.237,186.667,4.574,0.182,C3,CW
17,17,OFRA_PS_OGT5_P2,0.096,156.501,0,197,0,0,C3,A
18,18,OFRA_PS_OGT5_P2,0.013,117.827,0,185,0,0,C3,CA
19,19,OFRA_PS_OGT5_P2,0.0004315,143.593,0.229,175.943,-97.883,0.475,C4,H
2,2,OFRA_PS_OGT5_P2,0.0002863,112.774,0.28,154.839,-90.659,0.315,C1,CH
20,20,OFRA_PS_OGT5_P2,0.0001583,119.484,0.667,156,-90,0.174,C4,CH
21,21,OFRA_PS_OGT5_P2,0.000283,132.119,0.333,175.667,1.998,0.312,C4,W
22,22,OFRA_PS_OGT5_P2,0.0001813,122.62,0.667,168.618,1.042,0.199,C4,CW
23,23,OFRA_PS_OGT5_P2,0.107,146.032,0,187,0,0,C4,A
24,24,OFRA_PS_OGT5_P2,0.019,117.558,0,169,0,0,C4,CA
25,25,OFRA_PS_OGT5_P2,0.0003716,152.913,0,205.976,-91.014,0.409,C5,H
26,26,OFRA_PS_OGT5_P2,0.0001977,138.584,0.433,180,-90.955,0.217,C5,CH
27,27,OFRA_PS_OGT5_P2,0.0003486,169.429,0.368,201.428,0.541,0.384,C5,W
28,28,OFRA_PS_OGT5_P2,0.0002083,152.8,0.443,202.337,4.538,0.229,C5,CW
29,29,OFRA_PS_OGT5_P2,0.104,174.24,0,215,0,0,C5,A
3,3,OFRA_PS_OGT5_P2,0.0003749,147.036,0,183.825,2.01,0.413,C1,W
30,30,OFRA_PS_OGT5_P2,0.034,155.275,0,207,0,0,C5,CA
4,4,OFRA_PS_OGT5_P2,0.0001821,131.467,0.163,166.627,6.226,0.2,C1,CW
5,5,OFRA_PS_OGT5_P2,0.128,145.935,0,189,0,0,C1,A
6,6,OFRA_PS_OGT5_P2,0.013,118.755,0,176,0,0,C1,CA
7,7,OFRA_PS_OGT5_P2,0.000406,139.494,0.094,196.121,-94.648,0.447,C2,H
8,8,OFRA_PS_OGT5_P2,0.0002141,115.458,0.138,191,-86.479,0.236,C2,CH
9,9,OFRA_PS_OGT5_P2,0.0003363,154.876,2.859,182.609,3.366,0.37,C2,W
1,1,OFRA_PS_OGT5_P1,0.0004259,180.073,0.398,229.229,-83.454,0.457,C1,H
10,10,OFRA_PS_OGT5_P1,0.0001575,143.302,1.415,213.641,4.764,0.168,C2,CW
11,11,OFRA_PS_OGT5_P1,0.102,195.13,0,238,0,0,C2,A
12,12,OFRA_PS_OGT5_P1,0.043,172.434,0,227,0,0,C2,CA
13,13,OFRA_PS_OGT5_P1,0.0003913,188.682,1.517,232.396,-76.149,0.42,C3,H
14,14,OFRA_PS_OGT5_P1,0.0002268,152.567,122.801,216.333,-77.4,0.243,C3,CH
15,15,OFRA_PS_OGT5_P1,0.0003514,184.204,0.667,233.993,1.273,0.377,C3,W
16,16,OFRA_PS_OGT5_P1,0.0001627,161.385,2.32,227.132,12.031,0.174,C3,CW
17,17,OFRA_PS_OGT5_P1,0.125,192.302,0,236,0,0,C3,A
18,18,OFRA_PS_OGT5_P1,0.05,178.132,0,231,0,0,C3,CA
19,19,OFRA_PS_OGT5_P1,0.0004025,155.075,65.869,216.747,-78.302,0.431,C4,H
2,2,OFRA_PS_OGT5_P1,0.0002528,172.945,122.836,217.473,-82.093,0.271,C1,CH
20,20,OFRA_PS_OGT5_P1,0.0002329,124.025,0.724,198.463,-70.346,0.249,C4,CH
21,21,OFRA_PS_OGT5_P1,0.000457,166.421,1.141,205.333,2.83,0.49,C4,W
22,22,OFRA_PS_OGT5_P1,0.0001826,97.616,0.057,184.333,0.546,0.195,C4,CW
23,23,OFRA_PS_OGT5_P1,0.13,176.202,0,222,0,0,C4,A
24,24,OFRA_PS_OGT5_P1,0.047,154.111,0,215,0,0,C4,CA
25,25,OFRA_PS_OGT5_P1,0.0003151,147.628,0.761,198,-82.249,0.338,C5,H
26,26,OFRA_PS_OGT5_P1,0.0001688,150.927,0.567,194.326,-79.616,0.181,C5,CH
27,27,OFRA_PS_OGT5_P1,0.0004034,164.289,0.422,210.796,2.715,0.432,C5,W
28,28,OFRA_PS_OGT5_P1,0.0001411,137.286,0.333,180.34,1.768,0.151,C5,CW
29,29,OFRA_PS_OGT5_P1,0.129,181.103,0,232,0,0,C5,A
3,3,OFRA_PS_OGT5_P1,0.0003965,195.92,115.361,233,4.514,0.426,C1,W
30,30,OFRA_PS_OGT5_P1,0.036,166.332,0,228,0,0,C5,CA
4,4,OFRA_PS_OGT5_P1,0.0002121,176.91,0,228.356,14.265,0.227,C1,CW
5,5,OFRA_PS_OGT5_P1,0.16,200.458,0,241,0,0,C1,A
6,6,OFRA_PS_OGT5_P1,0.064,187.066,0,241,0,0,C1,CA
7,7,OFRA_PS_OGT5_P1,0.0003099,173.977,0.429,223.333,-71.87,0.332,C2,H
8,8,OFRA_PS_OGT5_P1,0.0001982,134.839,0.061,214,-88.493,0.212,C2,CH
9,9,OFRA_PS_OGT5_P1,0.0003965,177.443,0.603,225.576,-3.013,0.425,C2,W
1,1,OFRA_PS_OGT3,0.0003527,164.958,114.467,188.157,-79.007,0.387,C1,H
10,10,OFRA_PS_OGT3,0.0001085,113.787,1.649,140.276,6.633,0.118,C2,CW
11,11,OFRA_PS_OGT3,0.049,128.222,0,169,0,0,C2,A
12,12,OFRA_PS_OGT3,0.018,114.098,0,164,0,0,C2,CA
13,13,OFRA_PS_OGT3,0.0003196,129.743,1.686,170.691,-85.533,0.35,C3,H
14,14,OFRA_PS_OGT3,0.0001747,124.348,47.663,163.216,-76.759,0.191,C3,CH
15,15,OFRA_PS_OGT3,0.0003477,151.839,0.785,185.085,4.934,0.381,C3,W
16,16,OFRA_PS_OGT3,0.0001623,122.864,0.062,165.518,1.762,0.178,C3,CW
17,17,OFRA_PS_OGT3,0.105,143.929,0,191,0,0,C3,A
18,18,OFRA_PS_OGT3,0.043,136.401,0,191,0,0,C3,CA
19,19,OFRA_PS_OGT3,0.000298,136.184,0.156,176.93,-84.242,0.326,C4,H
2,2,OFRA_PS_OGT3,0.0002119,123.174,0.49,177.115,-70.074,0.232,C1,CH
20,20,OFRA_PS_OGT3,0.0001349,109.328,0,170.333,-94.236,0.148,C4,CH
21,21,OFRA_PS_OGT3,0.0003212,150.8,0,188.76,-2.22,0.352,C4,W
22,22,OFRA_PS_OGT3,0.0001474,122.871,0,174.542,2.911,0.161,C4,CW
23,23,OFRA_PS_OGT3,0.079,148.174,0,195,0,0,C4,A
24,24,OFRA_PS_OGT3,0.034,140.937,0,195,0,0,C4,CA
25,25,OFRA_PS_OGT3,0.0003999,156.496,5.243,193.278,-107.382,0.439,C5,H
26,26,OFRA_PS_OGT3,0.0001838,111.903,0.692,181.905,-94.677,0.201,C5,CH
27,27,OFRA_PS_OGT3,0.0003792,145.612,0.233,188.659,12.393,0.415,C5,W
28,28,OFRA_PS_OGT3,0.0001979,132.474,0.424,185.851,18.13,0.216,C5,CW
29,29,OFRA_PS_OGT3,0.125,151.537,0,200,0,0,C5,A
3,3,OFRA_PS_OGT3,0.0004396,161.321,0.48,188.504,14.43,0.482,C1,W
30,30,OFRA_PS_OGT3,0.055,143.506,0,200,0,0,C5,CA
4,4,OFRA_PS_OGT3,0.0001896,139.346,0.649,172.649,9.09,0.207,C1,CW
5,5,OFRA_PS_OGT3,0.134,162.449,0,198,0,0,C1,A
6,6,OFRA_PS_OGT3,0.046,152.226,0,194,0,0,C1,CA
7,7,OFRA_PS_OGT3,0.0002368,123.106,0,160,-90,0.259,C2,H
8,8,OFRA_PS_OGT3,0.0001325,103.393,0,145.346,-88.919,0.145,C2,CH
9,9,OFRA_PS_OGT3,0.0001979,122.854,2.202,160.667,5.782,0.217,C2,W
1,1,OFRA_PS_OGT1,0.0004517,155.93,6.083,183.667,-89.579,0.495,C1,H
10,10,OFRA_PS_OGT1,0.0002039,136.208,2.575,174.592,4.686,0.223,C2,CW
11,11,OFRA_PS_OGT1,0.128,153.199,0,195,0,0,C2,A
12,12,OFRA_PS_OGT1,0.043,137.536,0,191,0,0,C2,CA
13,13,OFRA_PS_OGT1,0.0004003,175.601,0.36,226.557,-95.711,0.439,C3,H
14,14,OFRA_PS_OGT1,0.0002329,154.896,97.81,224,-99.866,0.255,C3,CH
15,15,OFRA_PS_OGT1,0.0003929,164.149,2.865,215.085,3.395,0.43,C3,W
16,16,OFRA_PS_OGT1,0.0002304,147.878,0.333,219.791,5.793,0.253,C3,CW
17,17,OFRA_PS_OGT1,0.139,181.443,0,233,0,0,C3,A
18,18,OFRA_PS_OGT1,0.056,159.329,0,233,0,0,C3,CA
19,19,OFRA_PS_OGT1,0.0004791,162.562,1.028,211.617,-97.568,0.525,C4,H
2,2,OFRA_PS_OGT1,0.0002445,134.573,3.946,163.545,-97.028,0.268,C1,CH
20,20,OFRA_PS_OGT1,0.0002694,123.794,0.333,208.222,-102.836,0.295,C4,CH
21,21,OFRA_PS_OGT1,0.0004327,160.061,0.38,206.333,-2.643,0.474,C4,W
22,22,OFRA_PS_OGT1,0.0002379,141.501,82.174,196.32,7.224,0.261,C4,CW
23,23,OFRA_PS_OGT1,0.165,172.454,0,225,0,0,C4,A
24,24,OFRA_PS_OGT1,0.059,154.206,0,225,0,0,C4,CA
25,25,OFRA_PS_OGT1,0.000392,154.654,2.181,200.418,-90.971,0.43,C5,H
26,26,OFRA_PS_OGT1,0.0002545,117.437,0.333,176,-101.31,0.279,C5,CH
27,27,OFRA_PS_OGT1,0.0004617,163.566,0.646,210.758,7.023,0.506,C5,W
28,28,OFRA_PS_OGT1,0.0002114,147.719,0.394,189.903,16.44,0.232,C5,CW
29,29,OFRA_PS_OGT1,0.16,173.681,0,218,0,0,C5,A
3,3,OFRA_PS_OGT1,0.0003589,145.542,0.136,185.667,2.121,0.394,C1,W
30,30,OFRA_PS_OGT1,0.056,158.34,0,214,0,0,C5,CA
4,4,OFRA_PS_OGT1,0.000213,132.731,0.333,167.688,1.79,0.233,C1,CW
5,5,OFRA_PS_OGT1,0.141,151.455,0,190,0,0,C1,A
6,6,OFRA_PS_OGT1,0.052,137.621,0,184,0,0,C1,CA
7,7,OFRA_PS_OGT1,0.000402,138.243,0,166.667,-89.053,0.441,C2,H
8,8,OFRA_PS_OGT1,0.0002329,120.953,0,178,-90,0.255,C2,CH
9,9,OFRA_PS_OGT1,0.0003531,151.451,0.695,186.227,3.24,0.387,C2,W
1,1,OFRA_PS_OCX5,0.0003397,109.824,65.996,138.623,-97.633,0.364,C1,H
10,10,OFRA_PS_OCX5,0.0001881,117.534,0.333,153.833,3.18,0.201,C2,CW
11,11,OFRA_PS_OCX5,0.133,136.412,0,170,0,0,C2,A
12,12,OFRA_PS_OCX5,0.038,123.979,0,170,0,0,C2,CA
13,13,OFRA_PS_OCX5,0.0003735,151.201,0.632,195.043,-85.192,0.4,C3,H
14,14,OFRA_PS_OCX5,0.0001846,123.854,64.667,158.333,-90,0.197,C3,CH
15,15,OFRA_PS_OCX5,0.000468,137.545,0.661,170.537,5.964,0.502,C3,W
16,16,OFRA_PS_OCX5,0.0001985,120.077,68,178.333,10.125,0.212,C3,CW
17,17,OFRA_PS_OCX5,0.147,147.334,0,197,0,0,C3,A
18,18,OFRA_PS_OCX5,0.043,131.249,0,196,0,0,C3,CA
19,19,OFRA_PS_OCX5,0.0003163,119.683,0,152.667,-92.517,0.339,C4,H
2,2,OFRA_PS_OCX5,0.0001829,100.969,8.534,134.209,-97.667,0.195,C1,CH
20,20,OFRA_PS_OCX5,0.0001915,102.113,0.333,132.667,-90,0.205,C4,CH
21,21,OFRA_PS_OCX5,0.0004013,107.886,0.014,135.778,5.957,0.431,C4,W
22,22,OFRA_PS_OCX5,0.0002357,106.598,1,131.064,8.489,0.252,C4,CW
23,23,OFRA_PS_OCX5,0.119,123.853,0,158,0,0,C4,A
24,24,OFRA_PS_OCX5,0.04,111.882,0,158,0,0,C4,CA
25,25,OFRA_PS_OCX5,0.0003614,172.091,0.679,200.236,-82.26,0.387,C5,H
26,26,OFRA_PS_OCX5,0.0001543,150.863,0.082,188,-71.565,0.165,C5,CH
27,27,OFRA_PS_OCX5,0.000403,160.519,1.165,197.207,12.958,0.432,C5,W
28,28,OFRA_PS_OCX5,0.0001993,130.886,0.038,181.623,12.095,0.213,C5,CW
29,29,OFRA_PS_OCX5,0.116,173.685,0,217,0,0,C5,A
3,3,OFRA_PS_OCX5,0.000462,114.592,0,140.667,1.723,0.495,C1,W
30,30,OFRA_PS_OCX5,0.034,153.072,0,217,0,0,C5,CA
4,4,OFRA_PS_OCX5,0.0002149,99.835,0,123.97,14.036,0.23,C1,CW
5,5,OFRA_PS_OCX5,0.121,117.175,0,157,0,0,C1,A
6,6,OFRA_PS_OCX5,0.042,105.213,0,157,0,0,C1,CA
7,7,OFRA_PS_OCX5,0.0003614,132.611,87.987,158.923,-91.102,0.387,C2,H
8,8,OFRA_PS_OCX5,0.0001751,109.779,0.403,154.765,-95.711,0.187,C2,CH
9,9,OFRA_PS_OCX5,0.0004481,124.702,0.721,153.574,1.332,0.481,C2,W
1,1,OFRA_PS_OCX4,0.0003623,152.778,0.272,221,-91.061,0.395,C1,H
10,10,OFRA_PS_OCX4,0.0002217,137.901,2.697,179.697,0.868,0.242,C2,CW
11,11,OFRA_PS_OCX4,0.236,164.24,0,210,0,0,C2,A
12,12,OFRA_PS_OCX4,0.064,148.374,0,195,0,0,C2,CA
13,13,OFRA_PS_OCX4,0.0004158,170.545,0.333,216.667,-88.614,0.454,C3,H
14,14,OFRA_PS_OCX4,0.0002594,173.108,119.33,205.333,-93.715,0.282,C3,CH
15,15,OFRA_PS_OCX4,0.0004861,179.167,0.333,223.667,2.37,0.531,C3,W
16,16,OFRA_PS_OCX4,0.0002627,166.848,0.441,217.333,5.128,0.287,C3,CW
17,17,OFRA_PS_OCX4,0.17,190.498,0,225,0,0,C3,A
18,18,OFRA_PS_OCX4,0.078,175.916,0,225,0,0,C3,CA
19,19,OFRA_PS_OCX4,0.0004827,198.519,159.331,230.157,-83.22,0.527,C4,H
2,2,OFRA_PS_OCX4,0.0002451,186.749,152,211.626,-89.215,0.267,C1,CH
20,20,OFRA_PS_OCX4,0.0002694,172.457,0.364,218.754,-95.001,0.294,C4,CH
21,21,OFRA_PS_OCX4,0.000476,187.07,0.333,231.822,0.403,0.52,C4,W
22,22,OFRA_PS_OCX4,0.0002476,169.018,0.019,211.171,12.529,0.27,C4,CW
23,23,OFRA_PS_OCX4,0.218,196.259,0,239,0,0,C4,A
24,24,OFRA_PS_OCX4,0.073,189.277,0,235,0,0,C4,CA
25,25,OFRA_PS_OCX4,0.0004267,189.69,0.435,223.42,-85.946,0.466,C5,H
26,26,OFRA_PS_OCX4,0.0002719,178.048,113.333,216.58,-92.121,0.297,C5,CH
27,27,OFRA_PS_OCX4,0.0004635,191.957,0.41,223.595,2.904,0.506,C5,W
28,28,OFRA_PS_OCX4,0.0002476,156.317,0.35,220.595,7.8,0.27,C5,CW
29,29,OFRA_PS_OCX4,0.163,199.633,0,233,0,0,C5,A
3,3,OFRA_PS_OCX4,0.0005095,203.164,0.333,233.333,0,0.556,C1,W
30,30,OFRA_PS_OCX4,0.065,181.478,0,232,0,0,C5,CA
4,4,OFRA_PS_OCX4,0.0002719,182.872,0,220,0,0.296,C1,CW
5,5,OFRA_PS_OCX4,0.179,208.137,0,237,0,0,C1,A
6,6,OFRA_PS_OCX4,0.076,193.06,0,236,0,0,C1,CA
7,7,OFRA_PS_OCX4,0.0004426,146.441,0,187,-88.698,0.483,C2,H
8,8,OFRA_PS_OCX4,0.0002627,143.594,95.948,185.673,-94.399,0.286,C2,CH
9,9,OFRA_PS_OCX4,0.0005564,166.796,0,195,-2.07,0.608,C2,W
1,1,OFRA_PS_9GT47,0.0004038,130.912,0.624,161.759,-99.58,0.44,C1,H
10,10,OFRA_PS_9GT47,0.0002555,133.88,1.729,161.785,12.529,0.278,C2,CW
11,11,OFRA_PS_9GT47,0.128,149.855,0,202,0,0,C2,A
12,12,OFRA_PS_9GT47,0.065,139.143,0,184,0,0,C2,CA
13,13,OFRA_PS_9GT47,0.0004909,156.418,69.686,194.354,-86.864,0.535,C3,H
14,14,OFRA_PS_9GT47,0.0002773,142.677,82.667,187.121,-87.224,0.302,C3,CH
15,15,OFRA_PS_9GT47,0.0004515,147.714,0.782,201.112,-0.852,0.492,C3,W
16,16,OFRA_PS_9GT47,0.0002739,132.413,0.333,178.405,-2.108,0.299,C3,CW
17,17,OFRA_PS_9GT47,0.174,158.477,0,210,0,0,C3,A
18,18,OFRA_PS_9GT47,0.079,145.969,0,210,0,0,C3,CA
19,19,OFRA_PS_9GT47,0.0003828,140.733,0.246,176.75,-82.563,0.417,C4,H
2,2,OFRA_PS_9GT47,0.0002614,110.403,1.016,150.012,-94.794,0.285,C1,CH
20,20,OFRA_PS_9GT47,0.0003016,117.011,47.225,164.149,-88.245,0.329,C4,CH
21,21,OFRA_PS_9GT47,0.0003711,124.499,0.887,184.252,-12.276,0.405,C4,W
22,22,OFRA_PS_9GT47,0.0002823,110.784,0.049,159.454,-14.657,0.307,C4,CW
23,23,OFRA_PS_9GT47,0.142,136.186,0,190,0,0,C4,A
24,24,OFRA_PS_9GT47,0.078,123.78,0,189,0,0,C4,CA
25,25,OFRA_PS_9GT47,0.0004331,113.193,0.23,157.147,-103.228,0.472,C5,H
26,26,OFRA_PS_9GT47,0.0003091,87.646,0.356,129,-108.041,0.337,C5,CH
27,27,OFRA_PS_9GT47,0.0003987,121.259,0.519,150.85,3.621,0.435,C5,W
28,28,OFRA_PS_9GT47,0.0002555,105.284,0.144,149.167,9.09,0.278,C5,CW
29,29,OFRA_PS_9GT47,0.153,123.608,0,168,0,0,C5,A
3,3,OFRA_PS_9GT47,0.0004029,135.464,0.025,163.008,12.995,0.44,C1,W
30,30,OFRA_PS_9GT47,0.09,113.82,0,168,0,0,C5,CA
4,4,OFRA_PS_9GT47,0.0002521,110.291,0.404,162.853,9.211,0.274,C1,CW
5,5,OFRA_PS_9GT47,0.132,134.006,0,183,0,0,C1,A
6,6,OFRA_PS_9GT47,0.072,122.191,0,178,0,0,C1,CA
7,7,OFRA_PS_9GT47,0.0003946,138.957,0.281,172.919,-85.236,0.43,C2,H
8,8,OFRA_PS_9GT47,0.0002873,133.002,0.429,156.557,-98.059,0.313,C2,CH
9,9,OFRA_PS_9GT47,0.0003284,141.338,0.758,189.35,10.62,0.358,C2,W
1,1,OFRA_PS_9CX6,0.0004413,160.06,0.011,209.777,-88.08,0.487,C1,H
10,10,OFRA_PS_9CX6,0.0002698,147.358,2.425,186.236,3.674,0.297,C2,CW
11,11,OFRA_PS_9CX6,0.182,169.522,0,212,0,0,C2,A
12,12,OFRA_PS_9CX6,0.068,151.492,0,208,0,0,C2,CA
13,13,OFRA_PS_9CX6,0.0004306,151.25,2.545,195.897,-95.254,0.475,C3,H
14,14,OFRA_PS_9CX6,0.0001706,104.567,0.005,167,-91.66,0.188,C3,CH
15,15,OFRA_PS_9CX6,0.0004683,168.095,0.054,218.804,6.041,0.516,C3,W
16,16,OFRA_PS_9CX6,0.0002411,115.107,0.086,192.333,5.886,0.265,C3,CW
17,17,OFRA_PS_9CX6,0.168,162.524,0,222,0,0,C3,A
18,18,OFRA_PS_9CX6,0.051,147.821,0,216,0,0,C3,CA
19,19,OFRA_PS_9CX6,0.0004265,166.195,18.15,208.333,-96.304,0.47,C4,H
2,2,OFRA_PS_9CX6,0.0002026,176.819,132.667,208,-90,0.223,C1,CH
20,20,OFRA_PS_9CX6,0.0002674,146.425,0.174,197.667,-102.242,0.295,C4,CH
21,21,OFRA_PS_9CX6,0.0004273,172.211,0.333,209.741,4.297,0.471,C4,W
22,22,OFRA_PS_9CX6,0.0002092,158.088,106.148,195.715,6.789,0.23,C4,CW
23,23,OFRA_PS_9CX6,0.18,183.431,0,221,0,0,C4,A
24,24,OFRA_PS_9CX6,0.063,160.566,0,220,0,0,C4,CA
25,25,OFRA_PS_9CX6,0.0004856,169.172,0.951,204.485,-78.291,0.536,C5,H
26,26,OFRA_PS_9CX6,0.0002592,140.486,0.377,195.556,-98.207,0.285,C5,CH
27,27,OFRA_PS_9CX6,0.0004593,161.464,1.281,189.632,-2.463,0.506,C5,W
28,28,OFRA_PS_9CX6,0.0002346,150.109,0.333,183.649,1.206,0.258,C5,CW
29,29,OFRA_PS_9CX6,0.191,174.023,0,211,0,0,C5,A
3,3,OFRA_PS_9CX6,0.0005184,189.403,0.32,220.096,3.814,0.572,C1,W
30,30,OFRA_PS_9CX6,0.064,151.245,0,211,0,0,C5,CA
4,4,OFRA_PS_9CX6,0.0002502,144.898,0.611,187.474,14.859,0.275,C1,CW
5,5,OFRA_PS_9CX6,0.163,192.016,0,228,0,0,C1,A
6,6,OFRA_PS_9CX6,0.07,175.06,0,222,0,0,C1,CA
7,7,OFRA_PS_9CX6,0.0004273,159.117,0.681,196.277,-93.968,0.471,C2,H
8,8,OFRA_PS_9CX6,0.0002379,132.144,0.464,176.002,-102.593,0.262,C2,CH
9,9,OFRA_PS_9CX6,0.0004888,170.181,0.355,204.605,3.756,0.539,C2,W
1,1,OFRA_PS_8CX24,0.0003433,125.179,71.668,160.833,-73.657,0.377,C1,H
10,10,OFRA_PS_8CX24,0.0002429,85.23,40.864,127.269,-0.585,0.267,C2,CW
11,11,OFRA_PS_8CX24,0.128,93.972,0,152,0,0,C2,A
12,12,OFRA_PS_8CX24,0.065,80.234,0,141,0,0,C2,CA
13,13,OFRA_PS_8CX24,0.000345,105.22,0.65,174.557,-85.885,0.379,C3,H
14,14,OFRA_PS_8CX24,0.0001984,89.968,43.021,142.333,-90.716,0.218,C3,CH
15,15,OFRA_PS_8CX24,0.0004232,108.154,0,142,-1.675,0.466,C3,W
16,16,OFRA_PS_8CX24,0.0002223,93.523,36.155,151.047,7.046,0.244,C3,CW
17,17,OFRA_PS_8CX24,0.135,113.212,0,179,0,0,C3,A
18,18,OFRA_PS_8CX24,0.061,105.807,0,179,0,0,C3,CA
19,19,OFRA_PS_8CX24,0.0002972,101.147,0,147.833,-87.138,0.327,C4,H
2,2,OFRA_PS_8CX24,0.0001984,122.21,23.667,159,-90,0.218,C1,CH
20,20,OFRA_PS_8CX24,0.0002157,94.842,41.379,150.621,-87.368,0.237,C4,CH
21,21,OFRA_PS_8CX24,0.0004215,115.187,0.411,147.641,4.038,0.464,C4,W
22,22,OFRA_PS_8CX24,0.0001935,92.988,0.684,138.803,9.583,0.213,C4,CW
23,23,OFRA_PS_8CX24,0.118,116.161,0,162,0,0,C4,A
24,24,OFRA_PS_8CX24,0.049,105.074,0,162,0,0,C4,CA
25,25,OFRA_PS_8CX24,0.0003738,92.088,52.667,117.371,-87.725,0.411,C5,H
26,26,OFRA_PS_8CX24,0.0002478,81.978,54.047,104,-91.718,0.272,C5,CH
