"Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"55OFR1ML",0.00046,162.141,1.079,200.333,0.251,0.458,"C2","W"
"55OFR2ML",0.0004774,171.667,98.706,203.016,-90.866,0.502,"C1","H"
"55OFR2ML",0.0002873,139.66,4.98,188.667,0.901,0.302,"C2","CW"
"55OFR2ML",0.156,179.005,0,241,0,0,"C2","A"
"55OFR2ML",0.062,155.822,0,219,0,0,"C2","CA"
"55OFR2ML",0.000372,160.792,0.704,208.136,-90.834,0.391,"C3","H"
"55OFR2ML",0.0002045,137.409,0.035,215.451,-90.507,0.215,"C3","CH"
"55OFR2ML",0.0004423,177.037,0,222.238,0.935,0.465,"C3","W"
"55OFR2ML",0.0002639,163.632,0.553,219.393,1.569,0.277,"C3","CW"
"55OFR2ML",0.147,180.102,0,237,0,0,"C3","A"
"55OFR2ML",0.05,160.738,0,237,0,0,"C3","CA"
"55OFR2ML",0.0003819,157.57,95.868,199.345,-90.135,0.401,"C4","H"
"55OFR2ML",0.0002828,144.942,88.793,199.758,-91.83,0.297,"C1","CH"
"55OFR2ML",0.0002603,144.461,90.005,194.708,-89.602,0.273,"C4","CH"
"55OFR2ML",0.0005468,170.212,90.667,225.667,0.095,0.575,"C4","W"
"55OFR2ML",0.0003261,145.482,97.171,227.433,0.794,0.343,"C4","CW"
"55OFR2ML",0.202,177.548,0,237,0,0,"C4","A"
"55OFR2ML",0.073,154.144,0,237,0,0,"C4","CA"
"55OFR2ML",0.0004198,167.569,85.004,225.517,-89.877,0.441,"C5","H"
"55OFR2ML",0.0002477,152.196,91.557,222.341,-90.836,0.26,"C5","CH"
"55OFR2ML",0.0004945,172.673,1.253,214.764,-1.254,0.52,"C5","W"
"55OFR2ML",0.0002774,159.222,0.333,215.333,0,0.291,"C5","CW"
"55OFR2ML",0.178,185.168,0,235,0,0,"C5","A"
"55OFR2ML",0.0004981,175.235,0.333,216.978,0.311,0.524,"C1","W"
"55OFR2ML",0.059,163.568,0,229,0,0,"C5","CA"
"55OFR2ML",0.0002964,150.764,0.333,206.333,0.175,0.311,"C1","CW"
"55OFR2ML",0.221,184.158,0,231,0,0,"C1","A"
"55OFR2ML",0.071,160.57,0,231,0,0,"C1","CA"
"55OFR2ML",0.00039,171.036,0.333,224.068,-90.928,0.41,"C2","H"
"55OFR2ML",0.0002441,158.676,0.79,200.575,-91.697,0.256,"C2","CH"
"55OFR2ML",0.0004351,175.582,3.144,210.678,1.307,0.458,"C2","W"
"55OFR3ML",0.0003595,149.472,10.441,204.754,-90.147,0.374,"C1","H"
"55OFR3ML",0.0001788,148.908,0.38,224.196,1.476,0.186,"C2","CW"
"55OFR3ML",0.139,151.98,0,232,0,0,"C2","A"
"55OFR3ML",0.037,157.247,0,227,0,0,"C2","CA"
"55OFR3ML",0.0003467,153.089,5.667,198.667,-90,0.361,"C3","H"
"55OFR3ML",0.0002164,158.066,118.216,205.638,-89.756,0.225,"C3","CH"
"55OFR3ML",0.0004035,160.289,101.781,223.267,-0.131,0.42,"C3","W"
"55OFR3ML",0.0001972,159.977,0.925,229.564,0.268,0.205,"C3","CW"
"55OFR3ML",0.117,156.625,0,232,0,0,"C3","A"
"55OFR3ML",0.041,161.529,0,232,0,0,"C3","CA"
"55OFR3ML",0.0003779,161.649,0.333,206.207,-91.254,0.394,"C4","H"
"55OFR3ML",0.0001972,150.039,1,201,-90.803,0.205,"C1","CH"
"55OFR3ML",0.0002394,153.692,0.333,204.333,-92.203,0.249,"C4","CH"
"55OFR3ML",0.000332,160.621,0.333,220.234,1.111,0.346,"C4","W"
"55OFR3ML",0.0001752,162.916,1.474,218.398,0.905,0.182,"C4","CW"
"55OFR3ML",0.1,153,0,236,0,0,"C4","A"
"55OFR3ML",0.034,159.04,0,236,0,0,"C4","CA"
"55OFR3ML",0.0003485,157.752,101.111,216.246,-88.338,0.363,"C5","H"
"55OFR3ML",0.0002467,146.765,89.08,203.871,-87.863,0.257,"C5","CH"
"55OFR3ML",0.0003834,158.144,0.377,210.616,-0.687,0.399,"C5","W"
"55OFR3ML",0.0002284,155.389,0.438,206.883,0.693,0.238,"C5","CW"
"55OFR3ML",0.122,159.733,0,237,0,0,"C5","A"
"55OFR3ML",0.0003659,154.28,0.474,215.755,2.015,0.381,"C1","W"
"55OFR3ML",0.047,152.332,0,228,0,0,"C5","CA"
"55OFR3ML",0.0002036,148.73,1.637,206.045,2.073,0.212,"C1","CW"
"55OFR3ML",0.109,144.95,0,227,0,0,"C1","A"
"55OFR3ML",0.033,152.204,0,227,0,0,"C1","CA"
"55OFR3ML",0.0003843,141.195,0.333,213.743,-89.452,0.4,"C2","H"
"55OFR3ML",0.0002091,133.952,0.333,210.188,-88.738,0.217,"C2","CH"
"55OFR3ML",0.0003889,160.327,0.681,213.66,1.219,0.405,"C2","W"
"55OFR4ML",0.0003894,136.631,0.133,213.583,-92.615,0.402,"C1","H"
"55OFR4ML",0.0002325,121.413,70.473,179.435,1.155,0.24,"C2","CW"
"55OFR4ML",0.15,135.023,0,207,0,0,"C2","A"
"55OFR4ML",0.053,120.836,0,204,0,0,"C2","CA"
"55OFR4ML",0.0005182,150.87,1,200.61,-90.621,0.535,"C3","H"
"55OFR4ML",0.0002736,124.768,1.057,189.648,-90.589,0.282,"C3","CH"
"55OFR4ML",0.0005052,142.245,0.333,202.63,-1.061,0.522,"C3","W"
"55OFR4ML",0.00031,129.761,2.79,182,-0.865,0.32,"C3","CW"
"55OFR4ML",0.22,156.105,0,241,0,0,"C3","A"
"55OFR4ML",0.068,137.6,0,227,0,0,"C3","CA"
"55OFR4ML",0.000437,120.537,1,209.411,-88.651,0.451,"C4","H"
"55OFR4ML",0.000212,138.116,4.661,169.404,-93.292,0.219,"C1","CH"
"55OFR4ML",0.0003016,95.113,0.112,197.17,-88.933,0.311,"C4","CH"
"55OFR4ML",0.000409,132.575,0.453,214.851,0.393,0.422,"C4","W"
"55OFR4ML",0.0002689,123.586,0.667,219.274,0.2,0.277,"C4","CW"
"55OFR4ML",0.128,135.942,0,243,0,0,"C4","A"
"55OFR4ML",0.057,124.599,0,241,0,0,"C4","CA"
"55OFR4ML",0.0004473,133.52,85.333,173.333,-90,0.462,"C5","H"
"55OFR4ML",0.0002988,121.546,6.115,163.365,-90.718,0.308,"C5","CH"
"55OFR4ML",0.0003688,129.921,2.163,242,0.145,0.381,"C5","W"
"55OFR4ML",0.0002811,127.89,0.667,212.667,0,0.29,"C5","CW"
"55OFR4ML",0.155,142.474,0,243,0,0,"C5","A"
"55OFR4ML",0.000352,161.115,0.83,206.457,0.305,0.363,"C1","W"
"55OFR4ML",0.068,129.255,0,243,0,0,"C5","CA"
"55OFR4ML",0.0001998,141.895,0,208,0.807,0.206,"C1","CW"
"55OFR4ML",0.119,161.685,0,234,0,0,"C1","A"
"55OFR4ML",0.04,147.602,0,230,0,0,"C1","CA"
"55OFR4ML",0.0005173,135.028,0.245,201.797,-90.725,0.534,"C2","H"
"55OFR4ML",0.0002661,113.556,0.937,187.089,-90.605,0.274,"C2","CH"
"55OFR4ML",0.0003838,130.128,81.98,188.096,1.118,0.396,"C2","W"
"55OFR5ML",0.0004976,162.929,88.423,208.333,-90.606,0.531,"C1","H"
"55OFR5ML",0.0002506,144.585,0.333,202.827,-0.402,0.267,"C2","CW"
"55OFR5ML",0.143,135.06,0,223,0,0,"C2","A"
"55OFR5ML",0.056,137.438,0,223,0,0,"C2","CA"
"55OFR5ML",0.0005703,152.81,45.001,210.204,-87.706,0.608,"C3","H"
"55OFR5ML",0.0003504,160.925,112.924,208.394,-88.564,0.374,"C3","CH"
"55OFR5ML",0.0005475,149.002,0.381,198.446,1.652,0.584,"C3","W"
"55OFR5ML",0.0003241,143.561,0.333,193.486,2.018,0.346,"C3","CW"
"55OFR5ML",0.268,149.385,0,237,0,0,"C3","A"
"55OFR5ML",0.095,152.196,0,237,0,0,"C3","CA"
"55OFR5ML",0.000417,146.351,42.983,202.821,-89.276,0.445,"C4","H"
"55OFR5ML",0.0002979,166.096,79.224,203.445,-90.169,0.317,"C1","CH"
"55OFR5ML",0.0002453,155.868,87.654,199.57,-89.589,0.261,"C4","CH"
"55OFR5ML",0.0004118,136.641,0.868,191.962,1.954,0.439,"C4","W"
"55OFR5ML",0.0002348,136.148,0.466,189.599,1.502,0.25,"C4","CW"
"55OFR5ML",0.134,135.643,0,226,0,0,"C4","A"
"55OFR5ML",0.045,142.077,0,218,0,0,"C4","CA"
"55OFR5ML",0.0003977,154.707,0.333,203.34,-88.988,0.424,"C5","H"
"55OFR5ML",0.0002453,146.436,0.333,203.557,-89.589,0.261,"C5","CH"
"55OFR5ML",0.0003662,153.308,0.69,184.812,-4.536,0.391,"C5","W"
"55OFR5ML",0.000219,146.302,0.75,190.932,-1.15,0.233,"C5","CW"
"55OFR5ML",0.123,161.122,0,216,0,0,"C5","A"
"55OFR5ML",0.0004363,157.362,0.981,218.245,2.189,0.466,"C1","W"
"55OFR5ML",0.046,155.909,0,206,0,0,"C5","CA"
"55OFR5ML",0.000276,162.813,0.913,206.505,2.006,0.294,"C1","CW"
"55OFR5ML",0.233,154.596,0,230,0,0,"C1","A"
"55OFR5ML",0.073,157.798,0,230,0,0,"C1","CA"
"55OFR5ML",0.000389,131.833,0.433,190.921,-91.035,0.415,"C2","H"
"55OFR5ML",0.0002567,145.274,0,208.516,-90.785,0.273,"C2","CH"
"55OFR5ML",0.0003863,139.654,2.333,202.333,0,0.412,"C2","W"
"15OFR1T",0.0003884,183.771,11.086,227.333,-86.76,0.406,"C1","H"
"15OFR1T",0.0002562,160.584,0.262,207.019,0.818,0.267,"C2","CW"
"15OFR1T",0.134,191.802,0,238,0,0,"C2","A"
"15OFR1T",0.055,162.461,0,233,0,0,"C2","CA"
"15OFR1T",0.0003319,164.271,103.612,199.563,-88.895,0.347,"C3","H"
"15OFR1T",0.0002626,155.462,106.274,198.064,-89.202,0.274,"C3","CH"
"15OFR1T",0.0004395,175.519,63.047,213,0.357,0.459,"C3","W"
"15OFR1T",0.0002836,156.944,0.333,203,0.739,0.296,"C3","CW"
"15OFR1T",0.133,174.775,0,228,0,0,"C3","A"
"15OFR1T",0.063,152.417,0,219,0,0,"C3","CA"
"15OFR1T",0.0002854,167.033,120.333,200.103,-87.064,0.298,"C4","H"
"15OFR1T",0.000248,132.236,0.539,204.581,-87.887,0.259,"C1","CH"
"15OFR1T",0.0002343,162.262,110.068,212,-87.763,0.245,"C4","CH"
"15OFR1T",0.0004805,161.925,0,209,0.98,0.502,"C4","W"
"15OFR1T",0.0003118,144.437,0.667,196.333,1.512,0.326,"C4","CW"
"15OFR1T",0.122,171.015,0,214,0,0,"C4","A"
"15OFR1T",0.063,152.693,0,214,0,0,"C4","CA"
"15OFR1T",0.0003301,152.31,0,204.596,-88.255,0.345,"C5","H"
"15OFR1T",0.0002444,141.653,0.333,197.655,-88.713,0.255,"C5","CH"
"15OFR1T",0.0004286,157.075,0.081,211.65,0.244,0.448,"C5","W"
"15OFR1T",0.0002936,145.394,1.14,199.922,2.141,0.307,"C5","CW"
"15OFR1T",0.123,174.684,0,223,0,0,"C5","A"
"15OFR1T",0.0004523,179.718,0.667,217,0,0.473,"C1","W"
"15OFR1T",0.058,153.319,0,221,0,0,"C5","CA"
"15OFR1T",0.0002945,167.925,1,204.685,0.534,0.307,"C1","CW"
"15OFR1T",0.146,194.557,0,235,0,0,"C1","A"
"15OFR1T",0.062,173.82,0,224,0,0,"C1","CA"
"15OFR1T",0.0003939,169.979,0,223.667,-89.202,0.412,"C2","H"
"15OFR1T",0.0002398,145.75,0.028,208.041,-89.563,0.25,"C2","CH"
"15OFR1T",0.0003921,180.032,0.074,234.769,2.269,0.41,"C2","W"
"15OFR2T",0.0003778,186.398,107.621,212.333,-89.431,0.39,"C1","H"
"15OFR2T",0.0002254,175.775,0.542,211.825,0.716,0.232,"C2","CW"
"15OFR2T",0.134,191.772,0,237,0,0,"C2","A"
"15OFR2T",0.043,160.694,0,237,0,0,"C2","CA"
"15OFR2T",0.0003694,178.078,96.816,217.345,-89.128,0.381,"C3","H"
"15OFR2T",0.0002142,143.245,1.404,205.026,-89.497,0.221,"C3","CH"
"15OFR2T",0.0003619,178.923,0.667,214.976,0.594,0.373,"C3","W"
"15OFR2T",0.0002179,168.566,2.608,208.573,0.741,0.224,"C3","CW"
"15OFR2T",0.102,191.977,0,234,0,0,"C3","A"
"15OFR2T",0.038,162.847,0,225,0,0,"C3","CA"
"15OFR2T",0.0004171,173.706,105.79,206.333,-87.941,0.431,"C4","H"
"15OFR2T",0.0001992,168.754,98.333,206.667,-90,0.205,"C1","CH"
"15OFR2T",0.0002441,156.28,1.179,198.667,-88.898,0.251,"C4","CH"
"15OFR2T",0.0003451,174.576,0.333,209.333,0,0.356,"C4","W"
"15OFR2T",0.0002058,124.651,0,179.874,1.308,0.212,"C4","CW"
"15OFR2T",0.114,179.607,0,218,0,0,"C4","A"
"15OFR2T",0.047,153.992,0,211,0,0,"C4","CA"
"15OFR2T",0.000376,158.178,0.333,216.367,-91.571,0.388,"C5","H"
"15OFR2T",0.0002319,133.958,0.636,212.333,-90.696,0.239,"C5","CH"
"15OFR2T",0.0002824,139.904,0.243,204.667,-1.522,0.291,"C5","W"
"15OFR2T",0.0001889,112.11,0.259,189,-1.71,0.194,"C5","CW"
"15OFR2T",0.086,177.963,0,225,0,0,"C5","A"
"15OFR2T",0.000361,179.751,0.388,216,1.042,0.372,"C1","W"
"15OFR2T",0.036,146.571,0,217,0,0,"C5","CA"
"15OFR2T",0.0002029,157.929,0.333,210.667,1.326,0.209,"C1","CW"
"15OFR2T",0.111,190.809,0,226,0,0,"C1","A"
"15OFR2T",0.034,158.829,0,215,0,0,"C1","CA"
"15OFR2T",0.0004442,176.983,0,217.307,-90.967,0.458,"C2","H"
"15OFR2T",0.0002226,136.989,0.274,207.274,-90.967,0.229,"C2","CH"
"15OFR2T",0.0004246,190.477,0.22,221.549,0.632,0.438,"C2","W"
"15OFR3T",0.0004736,131.732,0.752,186.16,-91.25,0.488,"C1","H"
"15OFR3T",0.0002691,137.439,0.667,200.562,0.601,0.277,"C2","CW"
"15OFR3T",0.126,153.182,0,234,0,0,"C2","A"
"15OFR3T",0.065,139.97,0,214,0,0,"C2","CA"
"15OFR3T",0.0003986,142.792,89.494,193.256,-89.595,0.411,"C3","H"
"15OFR3T",0.0002457,135.988,1.761,176,-88.903,0.253,"C3","CH"
"15OFR3T",0.0002795,144.206,0.667,190.333,0.386,0.288,"C3","W"
"15OFR3T",0.0002119,134.45,0.719,191.391,0.255,0.218,"C3","CW"
"15OFR3T",0.1,152.927,0,220,0,0,"C3","A"
"15OFR3T",0.046,135.636,0,220,0,0,"C3","CA"
"15OFR3T",0.0004323,155.846,1.333,210.112,-88.132,0.446,"C4","H"
"15OFR3T",0.0002945,100.557,0.06,185.494,-90.732,0.303,"C1","CH"
"15OFR3T",0.0002513,138.389,0.161,186,-88.713,0.259,"C4","CH"
"15OFR3T",0.0003592,147.108,0.333,190.984,0.9,0.37,"C4","W"
"15OFR3T",0.000257,135.026,0.013,184,1.049,0.264,"C4","CW"
"15OFR3T",0.128,159.762,0,221,0,0,"C4","A"
"15OFR3T",0.054,139.717,0,221,0,0,"C4","CA"
"15OFR3T",0.0004464,136.562,0.219,217.004,-89.156,0.46,"C5","H"
"15OFR3T",0.0002945,128.169,0.333,205.333,-90,0.303,"C5","CH"
"15OFR3T",0.0003142,137.362,0.533,213.106,1.715,0.324,"C5","W"
"15OFR3T",0.0002157,124.004,1.087,229.21,2.001,0.222,"C5","CW"
"15OFR3T",0.116,154.832,0,247,0,0,"C5","A"
"15OFR3T",0.0002673,163.741,0.333,204,-1.009,0.275,"C1","W"
"15OFR3T",0.054,136.553,0,247,0,0,"C5","CA"
"15OFR3T",0.0002185,163.072,0,198.19,-0.988,0.225,"C1","CW"
"15OFR3T",0.115,154.769,0,226,0,0,"C1","A"
"15OFR3T",0.052,145.313,0,226,0,0,"C1","CA"
"15OFR3T",0.0003826,148.377,1.563,192.667,-90.563,0.394,"C2","H"
"15OFR3T",0.000316,141.606,0.333,191.96,-90.341,0.325,"C2","CH"
"15OFR3T",0.0004014,152.715,0.333,200.057,0.537,0.414,"C2","W"
"15OFR4T",0.0003414,134.269,0.603,191.673,-89.846,0.355,"C1","H"
"15OFR4T",0.0001982,135.684,0.619,189.333,-0.533,0.206,"C2","CW"
"15OFR4T",0.1,178.976,0,218,0,0,"C2","A"
"15OFR4T",0.038,153.961,0,211,0,0,"C2","CA"
"15OFR4T",0.0003515,153.365,0.105,201.333,-91.2,0.366,"C3","H"
"15OFR4T",0.0002101,146.387,31.175,186.377,-91.507,0.218,"C3","CH"
"15OFR4T",0.0003707,160.507,0.667,204.354,-1.279,0.386,"C3","W"
"15OFR4T",0.0002349,134.005,3.322,185.333,-0.225,0.244,"C3","CW"
"15OFR4T",0.107,174.758,0,216,0,0,"C3","A"
"15OFR4T",0.043,149.533,0,209,0,0,"C3","CA"
"15OFR4T",0.0003423,147.966,0.661,200.667,-89.23,0.356,"C4","H"
"15OFR4T",0.0002202,144.22,3.252,195,-89.76,0.229,"C1","CH"
"15OFR4T",0.0002258,98.925,0,179,-90,0.235,"C4","CH"
"15OFR4T",0.0003386,157.841,0.333,203.453,-2.8,0.353,"C4","W"
"15OFR4T",0.0002147,133.636,0.349,186.333,-0.246,0.223,"C4","CW"
"15OFR4T",0.088,164.994,0,209,0,0,"C4","A"
"15OFR4T",0.039,138.244,0,200,0,0,"C4","CA"
"15OFR4T",0.0003928,163.093,35.505,203.094,-91.744,0.409,"C5","H"
"15OFR4T",0.0002404,135.624,0.269,187.995,-90.878,0.25,"C5","CH"
"15OFR4T",0.0003836,166.066,0,206.35,-0.962,0.4,"C5","W"
"15OFR4T",0.0002166,128.572,0.199,190.667,-0.731,0.225,"C5","CW"
"15OFR4T",0.108,176.132,0,213,0,0,"C5","A"
"15OFR4T",0.0003542,158.304,0,202.667,0.149,0.369,"C1","W"
"15OFR4T",0.041,147.854,0,206,0,0,"C5","CA"
"15OFR4T",0.000212,148.139,0,197.875,0.747,0.22,"C1","CW"
"15OFR4T",0.079,159.871,0,211,0,0,"C1","A"
"15OFR4T",0.037,140.135,0,200,0,0,"C1","CA"
"15OFR4T",0.0003662,160.086,1.089,205.977,-92.158,0.382,"C2","H"
"15OFR4T",0.0002111,123.998,0,190.438,-91.001,0.219,"C2","CH"
"15OFR4T",0.0003239,153.748,0.477,206.337,-2.115,0.337,"C2","W"
"15OFR5T",0.0004967,171.826,1.333,217.333,-87.722,0.524,"C1","H"
"15OFR5T",0.0002627,174.988,0.034,217.667,0.392,0.276,"C2","CW"
"15OFR5T",0.182,200.009,0,239,0,0,"C2","A"
"15OFR5T",0.059,176.181,0,220,0,0,"C2","CA"
"15OFR5T",0.0004321,172.105,111.109,210,-91.31,0.456,"C3","H"
"15OFR5T",0.0002725,150.309,0,205.835,-90.567,0.287,"C3","CH"
"15OFR5T",0.0003792,166.991,116.678,197.074,-0.95,0.4,"C3","W"
"15OFR5T",0.000234,152.819,113.744,187.754,-0.441,0.246,"C3","CW"
"15OFR5T",0.129,177.77,0,214,0,0,"C3","A"
"15OFR5T",0.056,162.471,0,208,0,0,"C3","CA"
"15OFR5T",0.0004877,176.944,0.333,218.912,-89.578,0.514,"C4","H"
"15OFR5T",0.0003021,119.669,0.503,202.726,-87.444,0.318,"C1","CH"
"15OFR5T",0.0003174,162.654,1.333,198.638,-89.838,0.334,"C4","CH"
"15OFR5T",0.0004178,161.51,0.164,208.326,0.123,0.44,"C4","W"
"15OFR5T",0.000277,129.976,0,186.976,0.186,0.292,"C4","CW"
"15OFR5T",0.205,184.347,0,230,0,0,"C4","A"
"15OFR5T",0.081,158.167,0,216,0,0,"C4","CA"
"15OFR5T",0.0004348,178.536,0.698,221,-90.118,0.458,"C5","H"
"15OFR5T",0.0002636,162.709,0,203.699,-90.196,0.277,"C5","CH"
"15OFR5T",0.0004429,183.013,132.8,220.126,0.697,0.467,"C5","W"
"15OFR5T",0.0002591,177.219,2.366,201.296,0.796,0.273,"C5","CW"
"15OFR5T",0.172,188.479,0,239,0,0,"C5","A"
"15OFR5T",0.0004438,181.066,121.825,215,0.348,0.468,"C1","W"
"15OFR5T",0.055,167.452,0,217,0,0,"C5","CA"
"15OFR5T",0.0003021,165.948,1.748,201.024,0.853,0.318,"C1","CW"
"15OFR5T",0.18,186.989,0,229,0,0,"C1","A"
"15OFR5T",0.074,164.623,0,224,0,0,"C1","CA"
"15OFR5T",0.0004967,181.811,0,221,-87.722,0.524,"C2","H"
"15OFR5T",0.0002734,180.748,0.667,212.686,-88.869,0.288,"C2","CH"
"15OFR5T",0.000442,197.489,0.5,227.012,0.349,0.466,"C2","W"
"30OFA5T",0.0004897,162.468,109.121,205.667,-87.284,0.518,"C1","H"
"30OFA5T",0.0003116,156.683,0.333,207.667,0,0.329,"C2","CW"
"30OFA5T",0.19,184.629,0,236,0,0,"C2","A"
"30OFA5T",0.075,156.124,0,235,0,0,"C2","CA"
"30OFA5T",0.0004746,137.751,102.549,174.667,-90.215,0.502,"C3","H"
"30OFA5T",0.0003544,127.059,91.667,172.333,-90,0.375,"C3","CH"
"30OFA5T",0.0004764,143.366,82.333,197.667,0,0.504,"C3","W"
"30OFA5T",0.000333,127.643,1.307,168.737,-0.461,0.352,"C3","CW"
"30OFA5T",0.195,154.219,0,216,0,0,"C3","A"
"30OFA5T",0.103,137.926,0,204,0,0,"C3","CA"
"30OFA5T",0.0004229,142.956,1.423,176.689,-90.483,0.447,"C4","H"
"30OFA5T",0.0003134,150.678,122.83,192.485,-87.39,0.332,"C1","CH"
"30OFA5T",0.0002823,133.463,0.804,164.443,-89.819,0.298,"C4","CH"
"30OFA5T",0.000439,161.454,0.333,202.163,0.932,0.464,"C4","W"
"30OFA5T",0.0002618,140.511,0,202.667,0,0.276,"C4","CW"
"30OFA5T",0.177,169.682,0,230,0,0,"C4","A"
"30OFA5T",0.073,147.685,0,220,0,0,"C4","CA"
"30OFA5T",0.0004995,157.346,0.351,219.093,-90.921,0.528,"C5","H"
"30OFA5T",0.0003597,125.911,0.95,192.667,-90.569,0.38,"C5","CH"
"30OFA5T",0.0005788,150.902,0.179,211.531,-0.706,0.612,"C5","W"
"30OFA5T",0.000382,129.588,0.409,186.333,0.402,0.404,"C5","CW"
"30OFA5T",0.242,170.799,0,236,0,0,"C5","A"
"30OFA5T",0.0004532,168.167,0.215,214.55,2.029,0.48,"C1","W"
"30OFA5T",0.104,142.026,0,236,0,0,"C5","CA"
"30OFA5T",0.0002956,158.782,0,227.231,0.692,0.312,"C1","CW"
"30OFA5T",0.212,175.172,0,240,0,0,"C1","A"
"30OFA5T",0.076,147.664,0,240,0,0,"C1","CA"
"30OFA5T",0.0004853,166.798,0,221.333,-90,0.513,"C2","H"
"30OFA5T",0.0003286,147.371,0.667,207,-90,0.347,"C2","CH"
"30OFA5T",0.0004568,170.228,99.333,214.987,-0.112,0.483,"C2","W"
"30OFR1T",0.0003523,136.76,89.622,193.762,-86.502,0.379,"C1","H"
"30OFR1T",0.0001808,116.717,0,170.333,0,0.194,"C2","CW"
"30OFR1T",0.072,131.659,0,227,0,0,"C2","A"
"30OFR1T",0.031,116.143,0,205,0,0,"C2","CA"
"30OFR1T",0.0003248,178.691,137,219.333,-90,0.35,"C3","H"
"30OFR1T",0.000186,145.439,0.259,206.457,-90.531,0.2,"C3","CH"
"30OFR1T",0.0003257,140.396,0.333,211.208,-0.151,0.351,"C3","W"
"30OFR1T",0.0001808,124.236,0.829,212.195,0.273,0.194,"C3","CW"
"30OFR1T",0.097,161.232,0,228,0,0,"C3","A"
"30OFR1T",0.03,156.351,0,228,0,0,"C3","CA"
"30OFR1T",0.0003797,143.964,1.333,190.686,-91.685,0.409,"C4","H"
"30OFR1T",0.0001817,117.83,87.482,156.082,-88.371,0.195,"C1","CH"
"30OFR1T",0.0001646,123.615,0.333,191.333,-90.6,0.177,"C4","CH"
"30OFR1T",0.0003428,140.138,0.017,231.333,-1.149,0.369,"C4","W"
"30OFR1T",0.0002014,132.574,0,183.852,-0.245,0.217,"C4","CW"
"30OFR1T",0.095,149.402,0,231,0,0,"C4","A"
"30OFR1T",0.032,132.923,0,224,0,0,"C4","CA"
"30OFR1T",0.0002966,141.397,0,194.614,-91.66,0.32,"C5","H"
"30OFR1T",0.0001568,123.204,0.333,187.945,-90.944,0.169,"C5","CH"
"30OFR1T",0.000306,134.849,0.667,192.356,0.322,0.33,"C5","W"
"30OFR1T",0.0001963,127.511,1,199.504,1.256,0.211,"C5","CW"
"30OFR1T",8.571e-07,121,121,121,0,0,"C5","A"
"30OFR1T",0.0003274,126.086,0.485,174.471,3.614,0.353,"C1","W"
"30OFR1T",0.033,136.186,0,211,0,0,"C5","CA"
"30OFR1T",0.0002117,114.418,0.333,167.691,1.397,0.228,"C1","CW"
"30OFR1T",0.104,141.028,0,216,0,0,"C1","A"
"30OFR1T",0.037,123.241,0,195,0,0,"C1","CA"
"30OFR1T",0.0002923,112.205,0.667,197.704,-89.663,0.315,"C2","H"
"30OFR1T",0.0001791,98.171,0,149,-90,0.193,"C2","CH"
"30OFR1T",0.0002726,119.813,0,173.667,0,0.293,"C2","W"
"30OFR2T",0.0004237,156.12,100.696,207.21,-89.755,0.444,"C1","H"
"30OFR2T",0.0002734,147.24,2.667,201.667,0,0.286,"C2","CW"
"30OFR2T",0.156,168.113,0,228,0,0,"C2","A"
"30OFR2T",0.064,144.456,0,218,0,0,"C2","CA"
"30OFR2T",0.0004518,133.244,81.715,200.189,-89.31,0.474,"C3","H"
"30OFR2T",0.0003504,119.132,77.644,169,-89.555,0.367,"C3","CH"
"30OFR2T",0.0004572,154.517,92.78,201,0.341,0.48,"C3","W"
"30OFR2T",0.0003422,150.539,92.664,204.474,0.456,0.359,"C3","CW"
"30OFR2T",0.165,160.531,0,221,0,0,"C3","A"
"30OFR2T",0.09,146.883,0,218,0,0,"C3","CA"
"30OFR2T",0.0003703,155.487,1.333,204.667,-90,0.388,"C4","H"
"30OFR2T",0.0002598,145.991,101.667,204,-90,0.272,"C1","CH"
"30OFR2T",0.0002743,143.66,1.667,199.667,-90,0.287,"C4","CH"
"30OFR2T",0.0004563,161.758,1.492,206.483,3.079,0.478,"C4","W"
"30OFR2T",0.0003078,155.044,0.918,203.839,3.217,0.322,"C4","CW"
"30OFR2T",0.143,162.381,0,223,0,0,"C4","A"
"30OFR2T",0.071,153.273,0,223,0,0,"C4","CA"
"30OFR2T",0.0004644,139.357,89.667,197.667,-92.125,0.488,"C5","H"
"30OFR2T",0.0003214,128.198,91.073,180.951,-92.103,0.337,"C5","CH"
"30OFR2T",0.00045,138.088,0.091,200.11,-0.462,0.472,"C5","W"
"30OFR2T",0.0003051,131.59,0.333,195,0,0.32,"C5","CW"
"30OFR2T",0.156,150.838,0,225,0,0,"C5","A"
"30OFR2T",0.0003929,172.676,96.21,215.857,-0.529,0.412,"C1","W"
"30OFR2T",0.072,131.698,0,196,0,0,"C5","CA"
"30OFR2T",0.0002354,159.224,94,212.734,-0.442,0.246,"C1","CW"
"30OFR2T",0.141,172.697,0,228,0,0,"C1","A"
"30OFR2T",0.054,159.389,0,224,0,0,"C1","CA"
"30OFR2T",0.0004672,156.429,97.311,218.195,-88.999,0.49,"C2","H"
"30OFR2T",0.000296,132.478,0.787,211.173,-89.121,0.31,"C2","CH"
"30OFR2T",0.0004056,150.753,2.245,195.501,-0.513,0.425,"C2","W"
"30OFR3T",0.0004244,145.251,96.843,193.975,-89.64,0.449,"C1","H"
"30OFR3T",0.0002087,155.847,98.667,219.333,0,0.22,"C2","CW"
