"2021-07-22";"10:19:40";"WinControl (rev 1112) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"2021-07-19 11:25:53.000";"2021-07-19";"11:25:53";"F";"924";"416";"1107";"168";"0.624";"44.0"
"2021-07-19 11:25:59.000";"2021-07-19";"11:25:59";"F";"925";"483";"1536";"164";"0.686";"47.3"
"2021-07-19 11:26:05.000";"2021-07-19";"11:26:05";"F";"926";"437";"1161";"154";"0.624";"40.4"
"2021-07-19 11:26:11.000";"2021-07-19";"11:26:11";"F";"927";"189";"478";"140";"0.605";"35.6"
"2021-07-19 11:26:19.000";"2021-07-19";"11:26:19";"F";"928";"519";"1407";"136";"0.631";"36.0"
"2021-07-19 11:26:24.000";"2021-07-19";"11:26:24";"F";"929";"508";"1324";"138";"0.616";"35.7"
"2021-07-19 11:26:30.000";"2021-07-19";"11:26:30";"F";"930";"461";"1411";"152";"0.673";"43.0"
"2021-07-19 11:26:38.000";"2021-07-19";"11:26:38";"F";"931";"453";"984";"152";"0.540";"34.5"
"2021-07-19 11:26:48.000";"2021-07-19";"11:26:48";"F";"932";"591";"1411";"157";"0.581";"38.3"
"2021-07-19 11:26:53.000";"2021-07-19";"11:26:53";"F";"933";"551";"1542";"167";"0.643";"45.1"
"2021-07-19 11:26:57.000";"2021-07-19";"11:26:57";"F";"934";"520";"1533";"170";"0.661";"47.2"
"2021-07-19 11:27:01.000";"2021-07-19";"11:27:01";"F";"935";"4";"3";"172";"-";"-"
"2021-07-19 11:27:09.000";"2021-07-19";"11:27:09";"F";"936";"396";"1245";"168";"0.682";"48.1"
"2021-07-19 11:27:15.000";"2021-07-19";"11:27:15";"F";"937";"467";"1328";"152";"0.648";"41.4"
"2021-07-19 11:27:19.000";"2021-07-19";"11:27:19";"F";"938";"2";"3";"148";"-";"-"
"2021-07-19 11:27:29.000";"2021-07-19";"11:27:29";"F";"939";"475";"1261";"145";"0.623";"37.9"
"2021-07-19 11:27:34.000";"2021-07-19";"11:27:34";"F";"940";"1";"2";"143";"-";"-"
"2021-07-19 11:27:42.000";"2021-07-19";"11:27:42";"F";"941";"436";"1281";"148";"0.660";"41.0"
"2021-07-19 11:27:50.000";"2021-07-19";"11:27:50";"F";"942";"455";"1268";"138";"0.641";"37.2"
"2021-07-19 11:27:56.000";"2021-07-19";"11:27:56";"F";"943";"347";"929";"127";"0.626";"33.4"
"2021-07-19 11:28:03.000";"2021-07-19";"11:28:03";"F";"944";"495";"1326";"132";"0.627";"34.8"
"2021-07-19 11:31:20.000";"2021-07-19";"11:31:20";"F";"945";"442";"1492";"112";"0.704";"33.1"
"2021-07-19 11:32:05.000";"2021-07-19";"11:32:05";"F";"946";"439";"1478";"92";"0.703";"27.2"
"2021-07-19 11:32:43.000";"2021-07-19";"11:32:43";"F";"947";"458";"1546";"103";"0.704";"30.5"
"2021-07-19 11:33:03.000";"2021-07-19";"11:33:03";"F";"948";"466";"1457";"88";"0.680";"25.1"
"2021-07-19 11:33:29.000";"2021-07-19";"11:33:29";"F";"949";"305";"1032";"61";"0.704";"18.0"
"2021-07-19 11:33:50.000";"2021-07-19";"11:33:50";"F";"950";"493";"1481";"60";"0.667";"16.8"
"2021-07-19 11:34:15.000";"2021-07-19";"11:34:15";"F";"951";"444";"1437";"199";"0.691";"57.8"
"2021-07-19 11:34:46.000";"2021-07-19";"11:34:46";"F";"952";"602";"1855";"174";"0.675";"49.3"
"2021-07-19 11:35:04.000";"2021-07-19";"11:35:04";"F";"953";"482";"1500";"217";"0.679";"61.9"
"2021-07-19 11:35:26.000";"2021-07-19";"11:35:26";"F";"954";"358";"1160";"203";"0.691";"58.9"
"2021-07-19 11:35:48.000";"2021-07-19";"11:35:48";"F";"955";"429";"1359";"168";"0.684";"48.3"
"2021-07-19 11:36:13.000";"2021-07-19";"11:36:13";"F";"956";"455";"1451";"185";"0.686";"53.3"
"2021-07-19 11:36:35.000";"2021-07-19";"11:36:35";"F";"957";"319";"1157";"180";"0.724";"54.7"
"2021-07-19 11:37:01.000";"2021-07-19";"11:37:01";"F";"958";"355";"1138";"262";"0.688";"75.7"
"2021-07-19 11:37:21.000";"2021-07-19";"11:37:21";"F";"959";"418";"1149";"264";"0.636";"70.5"
"2021-07-19 11:37:31.000";"2021-07-19";"11:37:31";"F";"960";"310";"993";"273";"0.688";"78.9"
"2021-07-19 11:37:43.000";"2021-07-19";"11:37:43";"F";"961";"357";"1207";"266";"0.704";"78.7"
"2021-07-19 11:38:04.000";"2021-07-19";"11:38:04";"F";"962";"415";"1249";"268";"0.668";"75.2"
"2021-07-19 11:38:16.000";"2021-07-19";"11:38:16";"F";"963";"350";"1051";"264";"0.667";"74.0"
"2021-07-19 11:38:38.000";"2021-07-19";"11:38:38";"F";"964";"273";"749";"311";"0.636";"83.1"
"2021-07-19 11:38:59.000";"2021-07-19";"11:38:59";"F";"965";"331";"982";"323";"0.663";"89.9"
"2021-07-19 11:39:13.000";"2021-07-19";"11:39:13";"F";"966";"356";"1103";"351";"0.677";"99.8"
"2021-07-19 11:39:28.000";"2021-07-19";"11:39:28";"F";"967";"333";"1054";"385";"0.684";"110.6"
"2021-07-19 11:39:36.000";"2021-07-19";"11:39:36";"F";"968";"333";"1034";"416";"0.678";"118.5"
"2021-07-19 11:40:32.000";"2021-07-19";"11:40:32";"F";"969";"372";"1251";"424";"0.703";"125.2"
"2021-07-19 11:40:46.000";"2021-07-19";"11:40:46";"F";"970";"403";"1185";"464";"0.660";"128.6"
"2021-07-19 11:41:35.000";"2021-07-19";"11:41:35";"F";"971";"330";"978";"492";"0.663";"137.0"
"2021-07-19 11:42:18.000";"2021-07-19";"11:42:18";"F";"972";"321";"936";"568";"0.657";"156.7"
"2021-07-19 11:42:28.000";"2021-07-19";"11:42:28";"F";"973";"465";"1219";"520";"0.619";"135.2"
"2021-07-19 11:43:14.000";"2021-07-19";"11:43:14";"F";"974";"349";"1066";"683";"0.673";"193.1"
"2021-07-19 11:43:41.000";"2021-07-19";"11:43:41";"F";"975";"359";"1100";"518";"0.674";"146.6"
"2021-07-19 11:44:32.000";"2021-07-19";"11:44:32";"F";"976";"306";"840";"817";"0.636";"218.2"
"2021-07-19 16:40:02.998";"2021-07-19";"16:40:02";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 16:40:03.000";"2021-07-19";"16:40:03";"F";"978";"3";"5";"690";"-";"-"
"2021-07-19 16:41:05.000";"2021-07-19";"16:41:05";"F";"979";"2";"3";"677";"-";"-"
"2021-07-19 16:42:08.000";"2021-07-19";"16:42:08";"F";"980";"3";"3";"677";"-";"-"
"2021-07-19 16:43:10.000";"2021-07-19";"16:43:10";"F";"981";"2";"2";"668";"-";"-"
"2021-07-19 16:44:12.000";"2021-07-19";"16:44:12";"F";"982";"2";"4";"658";"-";"-"
"2021-07-19 16:45:15.000";"2021-07-19";"16:45:15";"F";"983";"2";"3";"649";"-";"-"
"2021-07-19 16:46:17.000";"2021-07-19";"16:46:17";"F";"984";"2";"3";"642";"-";"-"
"2021-07-19 16:47:19.000";"2021-07-19";"16:47:19";"F";"985";"2";"2";"632";"-";"-"
"2021-07-19 16:48:22.000";"2021-07-19";"16:48:22";"F";"986";"0";"3";"623";"-";"-"
"2021-07-19 16:49:24.000";"2021-07-19";"16:49:24";"F";"987";"0";"1";"606";"-";"-"
"2021-07-19 16:50:26.000";"2021-07-19";"16:50:26";"F";"988";"0";"3";"604";"-";"-"
"2021-07-19 16:51:28.000";"2021-07-19";"16:51:28";"F";"989";"2";"6";"594";"-";"-"
"2021-07-19 16:52:31.000";"2021-07-19";"16:52:31";"F";"990";"2";"4";"580";"-";"-"
"2021-07-19 16:53:33.000";"2021-07-19";"16:53:33";"F";"991";"0";"2";"576";"-";"-"
"2021-07-19 16:54:35.000";"2021-07-19";"16:54:35";"F";"992";"1";"1";"566";"-";"-"
"2021-07-19 16:55:38.000";"2021-07-19";"16:55:38";"F";"993";"0";"1";"561";"-";"-"
"2021-07-19 16:56:40.000";"2021-07-19";"16:56:40";"F";"994";"0";"2";"552";"-";"-"
"2021-07-19 16:57:42.000";"2021-07-19";"16:57:42";"F";"995";"0";"2";"547";"-";"-"
"2021-07-19 16:58:45.000";"2021-07-19";"16:58:45";"F";"996";"3";"2";"542";"-";"-"
"2021-07-19 16:59:47.000";"2021-07-19";"16:59:47";"F";"997";"0";"2";"531";"-";"-"
"2021-07-19 17:00:49.000";"2021-07-19";"17:00:49";"F";"998";"0";"1";"525";"-";"-"
"2021-07-19 17:01:52.000";"2021-07-19";"17:01:52";"F";"999";"1";"2";"518";"-";"-"
"2021-07-19 17:02:54.000";"2021-07-19";"17:02:54";"F";"1000";"0";"3";"504";"-";"-"
"2021-07-19 17:03:56.000";"2021-07-19";"17:03:56";"F";"1001";"0";"0";"414";"-";"-"
"2021-07-19 17:04:59.000";"2021-07-19";"17:04:59";"F";"1002";"0";"0";"413";"-";"-"
"2021-07-19 18:07:47.998";"2021-07-19";"18:07:47";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=7;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 18:07:48.000";"2021-07-19";"18:07:48";"F";"1004";"470";"1341";"46";"0.650";"12.6"
"2021-07-19 18:08:00.000";"2021-07-19";"18:08:00";"F";"1005";"421";"1259";"41";"0.666";"11.5"
"2021-07-19 18:08:11.000";"2021-07-19";"18:08:11";"F";"1006";"456";"1314";"35";"0.653";"9.6"
"2021-07-19 18:08:35.000";"2021-07-19";"18:08:35";"F";"1007";"193";"527";"25";"0.634";"6.7"
"2021-07-19 18:08:51.000";"2021-07-19";"18:08:51";"F";"1008";"538";"1595";"19";"0.663";"5.3"
"2021-07-19 18:08:58.000";"2021-07-19";"18:08:58";"F";"1009";"519";"1529";"20";"0.661";"5.6"
"2021-07-19 18:09:04.000";"2021-07-19";"18:09:04";"F";"1010";"506";"1360";"15";"0.628";"4.0"
"2021-07-19 18:09:11.000";"2021-07-19";"18:09:11";"F";"1011";"460";"1408";"12";"0.673";"3.4"
"2021-07-19 18:09:18.000";"2021-07-19";"18:09:18";"F";"1012";"551";"1570";"12";"0.649";"3.3"
"2021-07-19 18:09:25.000";"2021-07-19";"18:09:25";"F";"1013";"506";"1557";"14";"0.675";"4.0"
"2021-07-19 18:09:32.000";"2021-07-19";"18:09:32";"F";"1014";"548";"1602";"19";"0.658";"5.3"
"2021-07-19 18:09:38.000";"2021-07-19";"18:09:38";"F";"1015";"633";"1794";"21";"0.647";"5.7"
"2021-07-19 18:09:42.000";"2021-07-19";"18:09:42";"F";"1016";"685";"1772";"22";"0.613";"5.7"
"2021-07-19 18:09:54.000";"2021-07-19";"18:09:54";"F";"1017";"616";"1699";"23";"0.637";"6.2"
"2021-07-19 18:09:59.000";"2021-07-19";"18:09:59";"F";"1018";"531";"1615";"24";"0.671";"6.8"
"2021-07-19 18:10:04.000";"2021-07-19";"18:10:04";"F";"1019";"557";"1637";"19";"0.660";"5.3"
"2021-07-19 18:10:13.000";"2021-07-19";"18:10:13";"F";"1020";"604";"1767";"11";"0.658";"3.0"
"2021-07-19 18:10:22.000";"2021-07-19";"18:10:22";"F";"1021";"512";"1476";"18";"0.653";"4.9"
"2021-07-19 18:10:27.000";"2021-07-19";"18:10:27";"F";"1022";"532";"1553";"22";"0.657";"6.1"
"2021-07-19 18:10:32.000";"2021-07-19";"18:10:32";"F";"1023";"581";"1624";"22";"0.642";"5.9"
"2021-07-19 18:10:37.000";"2021-07-19";"18:10:37";"F";"1024";"415";"1220";"18";"0.660";"5.0"
"2021-07-19 18:10:42.000";"2021-07-19";"18:10:42";"F";"1025";"488";"1452";"13";"0.664";"3.6"
"2021-07-19 18:10:47.000";"2021-07-19";"18:10:47";"F";"1026";"510";"1373";"12";"0.629";"3.2"
"2021-07-19 18:11:08.000";"2021-07-19";"18:11:08";"F";"1027";"518";"1472";"16";"0.648";"4.4"
"2021-07-19 18:11:14.000";"2021-07-19";"18:11:14";"F";"1028";"633";"1805";"19";"0.649";"5.2"
"2021-07-19 18:11:20.000";"2021-07-19";"18:11:20";"F";"1029";"475";"1470";"15";"0.677";"4.3"
"2021-07-19 18:11:32.000";"2021-07-19";"18:11:32";"F";"1030";"548";"1630";"10";"0.664";"2.8"
"2021-07-19 18:11:38.000";"2021-07-19";"18:11:38";"F";"1031";"500";"1471";"8";"0.660";"2.2"
"2021-07-19 18:11:42.000";"2021-07-19";"18:11:42";"F";"1032";"0";"2";"7";"-";"-"
"2021-07-19 18:11:49.000";"2021-07-19";"18:11:49";"F";"1033";"574";"1588";"8";"0.639";"2.1"
"2021-07-19 18:11:55.000";"2021-07-19";"18:11:55";"F";"1034";"464";"1367";"7";"0.661";"1.9"
"2021-07-19 18:12:01.000";"2021-07-19";"18:12:01";"F";"1035";"539";"1555";"6";"0.653";"1.6"
"2021-07-19 18:12:06.000";"2021-07-19";"18:12:06";"F";"1036";"533";"1482";"6";"0.640";"1.6"
"2021-07-19 18:12:13.000";"2021-07-19";"18:12:13";"F";"1037";"498";"1419";"7";"0.649";"1.9"
"2021-07-19 18:12:30.000";"2021-07-19";"18:12:30";"F";"1038";"530";"1550";"5";"0.658";"1.4"
"2021-07-19 18:12:35.000";"2021-07-19";"18:12:35";"F";"1039";"495";"1451";"5";"0.659";"1.4"
"2021-07-19 18:12:41.000";"2021-07-19";"18:12:41";"F";"1040";"605";"1829";"8";"0.669";"2.2"
"2021-07-19 18:12:47.000";"2021-07-19";"18:12:47";"F";"1041";"486";"1525";"12";"0.681";"3.4"
"2021-07-19 18:13:11.000";"2021-07-19";"18:13:11";"F";"1042";"521";"1536";"10";"0.661";"2.8"
"2021-07-19 18:13:15.000";"2021-07-19";"18:13:15";"F";"1043";"2";"4";"12";"-";"-"
"2021-07-19 18:14:04.998";"2021-07-19";"18:14:04";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=12;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 18:14:05.000";"2021-07-19";"18:14:05";"F";"1045";"500";"1407";"50";"0.645";"13.5"
"2021-07-19 18:14:10.000";"2021-07-19";"18:14:10";"F";"1046";"443";"1203";"47";"0.632";"12.5"
"2021-07-19 18:14:16.000";"2021-07-19";"18:14:16";"F";"1047";"474";"1408";"46";"0.663";"12.8"
"2021-07-19 18:14:22.000";"2021-07-19";"18:14:22";"F";"1048";"554";"1540";"45";"0.640";"12.1"
"2021-07-19 18:14:29.000";"2021-07-19";"18:14:29";"F";"1049";"355";"983";"44";"0.639";"11.8"
"2021-07-19 18:14:36.000";"2021-07-19";"18:14:36";"F";"1050";"447";"1236";"42";"0.638";"11.3"
"2021-07-19 18:14:42.000";"2021-07-19";"18:14:42";"F";"1051";"554";"1613";"40";"0.657";"11.0"
"2021-07-19 18:14:49.000";"2021-07-19";"18:14:49";"F";"1052";"535";"1474";"41";"0.637";"11.0"
"2021-07-19 18:14:57.000";"2021-07-19";"18:14:57";"F";"1053";"365";"1080";"37";"0.662";"10.3"
"2021-07-19 18:15:02.000";"2021-07-19";"18:15:02";"F";"1054";"577";"1469";"31";"0.607";"7.9"
"2021-07-19 18:15:10.000";"2021-07-19";"18:15:10";"F";"1055";"523";"1401";"20";"0.627";"5.3"
"2021-07-19 18:15:20.000";"2021-07-19";"18:15:20";"F";"1056";"517";"1399";"32";"0.630";"8.5"
"2021-07-19 18:15:26.000";"2021-07-19";"18:15:26";"F";"1057";"659";"1721";"37";"0.617";"9.6"
"2021-07-19 18:15:32.000";"2021-07-19";"18:15:32";"F";"1058";"629";"1544";"37";"0.593";"9.2"
"2021-07-19 18:15:38.000";"2021-07-19";"18:15:38";"F";"1059";"610";"1492";"37";"0.591";"9.2"
"2021-07-19 18:15:44.000";"2021-07-19";"18:15:44";"F";"1060";"593";"1634";"40";"0.637";"10.7"
"2021-07-19 18:15:50.000";"2021-07-19";"18:15:50";"F";"1061";"542";"1437";"38";"0.623";"9.9"
"2021-07-19 18:15:56.000";"2021-07-19";"18:15:56";"F";"1062";"479";"1265";"33";"0.621";"8.6"
"2021-07-19 18:16:01.000";"2021-07-19";"18:16:01";"F";"1063";"442";"1246";"30";"0.645";"8.1"
"2021-07-19 18:16:06.000";"2021-07-19";"18:16:06";"F";"1064";"586";"1627";"30";"0.640";"8.1"
"2021-07-19 18:16:12.000";"2021-07-19";"18:16:12";"F";"1065";"529";"1418";"29";"0.627";"7.6"
"2021-07-19 18:16:17.000";"2021-07-19";"18:16:17";"F";"1066";"560";"1535";"26";"0.635";"6.9"
"2021-07-19 18:16:27.000";"2021-07-19";"18:16:27";"F";"1067";"567";"1437";"22";"0.605";"5.6"
"2021-07-19 18:16:36.000";"2021-07-19";"18:16:36";"F";"1068";"511";"1415";"24";"0.639";"6.4"
"2021-07-19 18:16:43.000";"2021-07-19";"18:16:43";"F";"1069";"446";"1272";"24";"0.649";"6.5"
"2021-07-19 18:16:50.000";"2021-07-19";"18:16:50";"F";"1070";"432";"1329";"23";"0.675";"6.5"
"2021-07-19 18:16:57.000";"2021-07-19";"18:16:57";"F";"1071";"599";"1577";"23";"0.620";"6.0"
"2021-07-19 18:17:03.000";"2021-07-19";"18:17:03";"F";"1072";"480";"1373";"25";"0.650";"6.8"
"2021-07-19 18:17:10.000";"2021-07-19";"18:17:10";"F";"1073";"577";"1585";"26";"0.636";"6.9"
"2021-07-19 18:17:17.000";"2021-07-19";"18:17:17";"F";"1074";"449";"1258";"22";"0.643";"5.9"
"2021-07-19 18:17:23.000";"2021-07-19";"18:17:23";"F";"1075";"419";"1266";"19";"0.669";"5.3"
"2021-07-19 18:17:29.000";"2021-07-19";"18:17:29";"F";"1076";"515";"1441";"21";"0.643";"5.7"
"2021-07-19 18:17:35.000";"2021-07-19";"18:17:35";"F";"1077";"473";"1299";"21";"0.636";"5.6"
"2021-07-19 18:17:41.000";"2021-07-19";"18:17:41";"F";"1078";"570";"1474";"19";"0.613";"4.9"
"2021-07-19 18:17:50.000";"2021-07-19";"18:17:50";"F";"1079";"540";"1444";"15";"0.626";"3.9"
"2021-07-19 18:17:56.000";"2021-07-19";"18:17:56";"F";"1080";"457";"1280";"15";"0.643";"4.1"
"2021-07-19 18:18:03.000";"2021-07-19";"18:18:03";"F";"1081";"479";"1401";"17";"0.658";"4.7"
"2021-07-19 18:18:10.000";"2021-07-19";"18:18:10";"F";"1082";"487";"1385";"17";"0.648";"4.6"
"2021-07-19 18:18:16.000";"2021-07-19";"18:18:16";"F";"1083";"424";"1305";"17";"0.675";"4.8"
"2021-07-19 18:18:23.000";"2021-07-19";"18:18:23";"F";"1084";"655";"1675";"23";"0.609";"5.9"
"2021-07-19 18:18:31.000";"2021-07-19";"18:18:31";"F";"1085";"490";"1320";"21";"0.629";"5.5"
"2021-07-19 20:17:35.998";"2021-07-19";"20:17:35";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=10;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 20:17:36.000";"2021-07-19";"20:17:36";"F";"1087";"307";"901";"1";"0.659";"0.3"
"2021-07-19 20:17:53.000";"2021-07-19";"20:17:53";"F";"1088";"389";"1162";"0";"0.665";"0.0"
"2021-07-19 20:17:58.000";"2021-07-19";"20:17:58";"F";"1089";"375";"1156";"2";"0.676";"0.6"
"2021-07-19 20:18:16.000";"2021-07-19";"20:18:16";"F";"1090";"311";"861";"0";"0.639";"0.0"
"2021-07-19 20:18:33.000";"2021-07-19";"20:18:33";"F";"1091";"312";"892";"1";"0.650";"0.3"
"2021-07-19 20:18:43.000";"2021-07-19";"20:18:43";"F";"1092";"307";"878";"2";"0.650";"0.5"
"2021-07-19 20:18:54.000";"2021-07-19";"20:18:54";"F";"1093";"393";"1136";"3";"0.654";"0.8"
"2021-07-19 20:19:09.000";"2021-07-19";"20:19:09";"F";"1094";"321";"1054";"0";"0.695";"0.0"
"2021-07-19 20:19:27.000";"2021-07-19";"20:19:27";"F";"1095";"321";"982";"0";"0.673";"0.0"
"2021-07-19 20:19:39.000";"2021-07-19";"20:19:39";"F";"1096";"341";"1087";"2";"0.686";"0.6"
"2021-07-19 20:20:14.000";"2021-07-19";"20:20:14";"F";"1097";"386";"1193";"1";"0.676";"0.3"
"2021-07-19 20:20:35.000";"2021-07-19";"20:20:35";"F";"1098";"315";"925";"1";"0.659";"0.3"
"2021-07-19 20:20:51.000";"2021-07-19";"20:20:51";"F";"1099";"363";"1134";"1";"0.680";"0.3"
"2021-07-19 20:21:01.000";"2021-07-19";"20:21:01";"F";"1100";"336";"1107";"3";"0.696";"0.9"
"2021-07-19 20:21:13.000";"2021-07-19";"20:21:13";"F";"1101";"441";"1356";"2";"0.675";"0.6"
"2021-07-19 20:22:00.000";"2021-07-19";"20:22:00";"F";"1102";"380";"1158";"1";"0.672";"0.3"
"2021-07-19 20:22:13.000";"2021-07-19";"20:22:13";"F";"1103";"369";"1144";"2";"0.677";"0.6"
"2021-07-19 20:22:44.000";"2021-07-19";"20:22:44";"F";"1104";"339";"1022";"0";"0.668";"0.0"
"2021-07-19 20:23:22.000";"2021-07-19";"20:23:22";"F";"1105";"359";"1067";"1";"0.664";"0.3"
"2021-07-19 20:24:24.000";"2021-07-19";"20:24:24";"F";"1106";"500";"1591";"0";"0.686";"0.0"
"2021-07-19 20:24:32.000";"2021-07-19";"20:24:32";"F";"1107";"377";"1298";"2";"0.710";"0.6"
"2021-07-19 20:24:41.000";"2021-07-19";"20:24:41";"F";"1108";"391";"1261";"2";"0.690";"0.6"
"2021-07-19 20:24:49.000";"2021-07-19";"20:24:49";"F";"1109";"381";"1080";"2";"0.647";"0.5"
"2021-07-19 20:24:57.000";"2021-07-19";"20:24:57";"F";"1110";"358";"1122";"2";"0.681";"0.6"
"2021-07-19 20:25:08.000";"2021-07-19";"20:25:08";"F";"1111";"359";"1116";"3";"0.678";"0.9"
"2021-07-19 20:25:22.000";"2021-07-19";"20:25:22";"F";"1112";"301";"938";"1";"0.679";"0.3"
"2021-07-19 20:25:45.000";"2021-07-19";"20:25:45";"F";"1113";"318";"981";"1";"0.676";"0.3"
"2021-07-19 20:26:23.000";"2021-07-19";"20:26:23";"F";"1114";"335";"1203";"0";"0.722";"0.0"
"2021-07-19 20:26:30.000";"2021-07-19";"20:26:30";"F";"1115";"389";"1256";"3";"0.690";"0.9"
"2021-07-19 20:27:01.000";"2021-07-19";"20:27:01";"F";"1116";"312";"1022";"0";"0.695";"0.0"
"2021-07-19 20:27:28.000";"2021-07-19";"20:27:28";"F";"1117";"424";"1331";"1";"0.681";"0.3"
"2021-07-19 20:27:37.000";"2021-07-19";"20:27:37";"F";"1118";"305";"1022";"2";"0.702";"0.6"
"2021-07-19 20:28:13.000";"2021-07-19";"20:28:13";"F";"1119";"287";"965";"1";"0.703";"0.3"
"2021-07-19 20:28:20.000";"2021-07-19";"20:28:20";"F";"1120";"352";"1174";"2";"0.700";"0.6"
"2021-07-19 20:28:30.000";"2021-07-19";"20:28:30";"F";"1121";"353";"1113";"3";"0.683";"0.9"
"2021-07-19 20:28:47.000";"2021-07-19";"20:28:47";"F";"1122";"321";"1000";"2";"0.679";"0.6"
"2021-07-19 20:29:02.000";"2021-07-19";"20:29:02";"F";"1123";"336";"1032";"1";"0.674";"0.3"
"2021-07-19 20:29:24.000";"2021-07-19";"20:29:24";"F";"1124";"375";"1234";"1";"0.696";"0.3"
"2021-07-19 20:29:32.000";"2021-07-19";"20:29:32";"F";"1125";"319";"1000";"1";"0.681";"0.3"
"2021-07-19 20:29:43.000";"2021-07-19";"20:29:43";"F";"1126";"0";"0";"1";"-";"-"
"2021-07-19 20:30:05.000";"2021-07-19";"20:30:05";"F";"1127";"370";"1047";"4";"0.647";"1.1"
"2021-07-19 20:31:57.000";"2021-07-19";"20:31:57";"F";"1128";"0";"0";"0";"-";"-"
"2021-07-19 20:34:23.000";"2021-07-19";"20:34:23";"F";"1129";"0";"0";"1";"-";"-"
"2021-07-19 20:35:43.998";"2021-07-19";"20:35:43";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=6;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 20:35:44.000";"2021-07-19";"20:35:44";"F";"1131";"376";"1219";"1";"0.692";"0.3"
"2021-07-19 20:35:57.000";"2021-07-19";"20:35:57";"F";"1132";"423";"1310";"1";"0.677";"0.3"
"2021-07-19 20:36:09.000";"2021-07-19";"20:36:09";"F";"1133";"385";"1194";"1";"0.678";"0.3"
"2021-07-19 20:37:22.000";"2021-07-19";"20:37:22";"F";"1134";"328";"1002";"0";"0.673";"0.0"
"2021-07-19 20:37:33.000";"2021-07-19";"20:37:33";"F";"1135";"340";"1089";"1";"0.688";"0.3"
"2021-07-19 20:38:06.000";"2021-07-19";"20:38:06";"F";"1136";"330";"1043";"0";"0.684";"0.0"
"2021-07-19 20:38:16.000";"2021-07-19";"20:38:16";"F";"1137";"363";"1120";"1";"0.676";"0.3"
"2021-07-19 20:38:23.000";"2021-07-19";"20:38:23";"F";"1138";"379";"1146";"1";"0.669";"0.3"
"2021-07-19 20:38:31.000";"2021-07-19";"20:38:31";"F";"1139";"344";"1058";"1";"0.675";"0.3"
"2021-07-19 20:38:38.000";"2021-07-19";"20:38:38";"F";"1140";"376";"1229";"1";"0.694";"0.3"
"2021-07-19 20:39:10.000";"2021-07-19";"20:39:10";"F";"1141";"390";"1120";"0";"0.652";"0.0"
"2021-07-19 20:39:36.000";"2021-07-19";"20:39:36";"F";"1142";"385";"1162";"0";"0.669";"0.0"
"2021-07-19 20:39:43.000";"2021-07-19";"20:39:43";"F";"1143";"365";"1103";"1";"0.669";"0.3"
"2021-07-19 20:40:23.000";"2021-07-19";"20:40:23";"F";"1144";"401";"1250";"0";"0.679";"0.0"
"2021-07-19 20:41:30.000";"2021-07-19";"20:41:30";"F";"1145";"491";"1541";"0";"0.681";"0.0"
"2021-07-19 20:41:37.000";"2021-07-19";"20:41:37";"F";"1146";"307";"1024";"1";"0.700";"0.3"
"2021-07-19 20:41:44.000";"2021-07-19";"20:41:44";"F";"1147";"362";"1181";"1";"0.693";"0.3"
"2021-07-19 20:41:51.000";"2021-07-19";"20:41:51";"F";"1148";"323";"1066";"1";"0.697";"0.3"
"2021-07-19 20:41:58.000";"2021-07-19";"20:41:58";"F";"1149";"341";"1135";"1";"0.700";"0.3"
"2021-07-19 20:42:40.000";"2021-07-19";"20:42:40";"F";"1150";"391";"1249";"0";"0.687";"0.0"
"2021-07-19 20:43:12.000";"2021-07-19";"20:43:12";"F";"1151";"498";"1585";"0";"0.686";"0.0"
"2021-07-19 20:44:37.000";"2021-07-19";"20:44:37";"F";"1152";"491";"1588";"1";"0.691";"0.3"
"2021-07-19 20:46:29.000";"2021-07-19";"20:46:29";"F";"1153";"500";"1657";"0";"0.698";"0.0"
"2021-07-19 20:46:40.000";"2021-07-19";"20:46:40";"F";"1154";"433";"1558";"1";"0.722";"0.3"
