#,Datetime,Shallow_DO,Shallow_Temp,Deep_DO,Deep_Temp
11167,2021-08-27 01:30:00,6.29,29.54,7.45,29.6
11168,2021-08-27 01:35:00,6.31,29.54,7.44,29.6
11169,2021-08-27 01:40:00,6.28,29.54,7.47,29.6
11170,2021-08-27 01:45:00,6.34,29.54,7.42,29.6
11171,2021-08-27 01:50:00,6.35,29.54,7.45,29.58
11172,2021-08-27 01:55:00,6.37,29.52,7.42,29.58
11173,2021-08-27 02:00:00,6.39,29.52,7.43,29.58
11174,2021-08-27 02:05:00,6.43,29.52,7.43,29.58
11175,2021-08-27 02:10:00,6.43,29.52,7.43,29.58
11176,2021-08-27 02:15:00,6.31,29.52,7.44,29.58
11177,2021-08-27 02:20:00,6.34,29.52,7.43,29.58
11178,2021-08-27 02:25:00,6.35,29.52,7.38,29.58
11179,2021-08-27 02:30:00,6.33,29.52,7.43,29.58
11180,2021-08-27 02:35:00,6.28,29.52,7.42,29.56
11181,2021-08-27 02:40:00,6.32,29.52,7.38,29.58
11182,2021-08-27 02:45:00,6.34,29.52,7.37,29.56
11183,2021-08-27 02:50:00,6.19,29.52,7.4,29.56
11184,2021-08-27 02:55:00,6.19,29.52,7.38,29.56
11185,2021-08-27 03:00:00,6.25,29.52,7.38,29.56
11186,2021-08-27 03:05:00,6.25,29.52,7.38,29.56
11187,2021-08-27 03:10:00,6.28,29.5,7.36,29.56
11188,2021-08-27 03:15:00,6.21,29.5,7.4,29.56
11189,2021-08-27 03:20:00,6.27,29.5,7.4,29.56
11190,2021-08-27 03:25:00,6.22,29.5,7.25,29.56
11191,2021-08-27 03:30:00,6.18,29.5,7.25,29.56
11192,2021-08-27 03:35:00,6.29,29.5,7.23,29.54
11193,2021-08-27 03:40:00,6.26,29.48,7.27,29.54
11194,2021-08-27 03:45:00,6.22,29.48,7.31,29.54
11195,2021-08-27 03:50:00,6.27,29.48,7.27,29.54
11196,2021-08-27 03:55:00,6.29,29.48,7.22,29.54
11197,2021-08-27 04:00:00,6.26,29.46,7.23,29.54
11198,2021-08-27 04:05:00,6.2,29.46,7.2,29.54
11199,2021-08-27 04:10:00,6.2,29.46,7.31,29.54
11200,2021-08-27 04:15:00,6.26,29.46,7.3,29.54
11201,2021-08-27 04:20:00,6.15,29.46,7.33,29.54
11202,2021-08-27 04:25:00,6.17,29.46,7.27,29.54
11203,2021-08-27 04:30:00,6.17,29.46,7.22,29.54
11204,2021-08-27 04:35:00,6.05,29.46,7.2,29.54
11205,2021-08-27 04:40:00,6.22,29.44,7.16,29.54
11206,2021-08-27 04:45:00,6.19,29.44,7.23,29.54
11207,2021-08-27 04:50:00,6.14,29.44,7.25,29.54
11208,2021-08-27 04:55:00,6.16,29.44,7.2,29.54
11209,2021-08-27 05:00:00,6.04,29.44,7.23,29.54
11210,2021-08-27 05:05:00,6.05,29.44,7.32,29.54
11211,2021-08-27 05:10:00,6.12,29.44,7.33,29.54
11212,2021-08-27 05:15:00,6.18,29.44,7.31,29.54
11213,2021-08-27 05:20:00,6.17,29.44,7.31,29.54
11214,2021-08-27 05:25:00,6.13,29.44,7.23,29.54
11215,2021-08-27 05:30:00,6.11,29.44,7.24,29.54
11216,2021-08-27 05:35:00,6.1,29.44,7.3,29.54
11217,2021-08-27 05:40:00,6.2,29.42,7.32,29.54
11218,2021-08-27 05:45:00,6.16,29.42,7.3,29.54
11219,2021-08-27 05:50:00,6.11,29.42,7.3,29.54
11220,2021-08-27 05:55:00,6.11,29.42,7.27,29.54
11221,2021-08-27 06:00:00,6.15,29.42,7.22,29.54
11222,2021-08-27 06:05:00,6.06,29.42,7.19,29.54
11223,2021-08-27 06:10:00,6.14,29.42,7.21,29.54
11224,2021-08-27 06:15:00,6.15,29.42,7.23,29.54
11225,2021-08-27 06:20:00,6.14,29.42,7.34,29.54
11226,2021-08-27 06:25:00,6.21,29.42,7.35,29.54
11227,2021-08-27 06:30:00,6.11,29.44,7.25,29.54
11228,2021-08-27 06:35:00,6.13,29.44,7.23,29.54
11229,2021-08-27 06:40:00,6.18,29.44,7.23,29.52
11230,2021-08-27 06:45:00,6.25,29.44,7.3,29.52
11231,2021-08-27 06:50:00,6.2,29.44,7.34,29.52
11232,2021-08-27 06:55:00,6.21,29.44,7.22,29.52
11233,2021-08-27 07:00:00,6.21,29.44,7.19,29.52
11234,2021-08-27 07:05:00,6.22,29.46,7.24,29.52
11235,2021-08-27 07:10:00,6.26,29.46,7.19,29.52
11236,2021-08-27 07:15:00,6.29,29.46,7.22,29.52
11237,2021-08-27 07:20:00,6.34,29.46,7.32,29.52
11238,2021-08-27 07:25:00,6.33,29.46,7.37,29.52
11239,2021-08-27 07:30:00,6.35,29.48,7.36,29.52
11240,2021-08-27 07:35:00,6.36,29.48,7.37,29.52
11241,2021-08-27 07:40:00,6.44,29.48,7.35,29.52
11242,2021-08-27 07:45:00,6.5,29.48,7.34,29.52
11243,2021-08-27 07:50:00,6.48,29.48,7.34,29.52
11244,2021-08-27 07:55:00,6.53,29.48,7.34,29.52
11245,2021-08-27 08:00:00,6.49,29.5,7.36,29.52
11246,2021-08-27 08:05:00,6.57,29.5,7.39,29.52
11247,2021-08-27 08:10:00,6.63,29.5,7.39,29.52
11248,2021-08-27 08:15:00,6.68,29.5,7.38,29.52
11249,2021-08-27 08:20:00,6.7,29.5,7.37,29.52
11250,2021-08-27 08:25:00,6.72,29.5,7.36,29.52
11251,2021-08-27 08:30:00,6.76,29.5,7.32,29.52
11252,2021-08-27 08:35:00,6.74,29.52,7.3,29.52
11253,2021-08-27 08:40:00,6.73,29.52,7.28,29.52
11254,2021-08-27 08:45:00,6.77,29.52,7.28,29.52
11255,2021-08-27 08:50:00,6.76,29.52,7.28,29.52
11256,2021-08-27 08:55:00,6.78,29.52,7.29,29.52
11257,2021-08-27 09:00:00,6.84,29.52,7.3,29.52
11258,2021-08-27 09:05:00,6.83,29.52,7.31,29.52
11259,2021-08-27 09:10:00,6.84,29.5,7.31,29.52
11260,2021-08-27 09:15:00,6.92,29.5,7.32,29.52
11261,2021-08-27 09:20:00,6.88,29.5,7.31,29.52
11262,2021-08-27 09:25:00,6.9,29.5,7.31,29.52
11263,2021-08-27 09:30:00,6.88,29.5,7.32,29.52
11264,2021-08-27 09:35:00,6.86,29.5,7.34,29.52
11265,2021-08-27 09:40:00,6.91,29.52,7.35,29.52
11266,2021-08-27 09:45:00,7.03,29.52,7.36,29.52
11267,2021-08-27 09:50:00,7,29.52,7.36,29.52
11268,2021-08-27 09:55:00,7.03,29.52,7.38,29.52
11269,2021-08-27 10:00:00,7.05,29.54,7.37,29.52
11270,2021-08-27 10:05:00,7.02,29.54,7.37,29.52
11271,2021-08-27 10:10:00,7.11,29.54,7.37,29.52
11272,2021-08-27 10:15:00,7.12,29.54,7.37,29.52
11273,2021-08-27 10:20:00,7.13,29.56,7.38,29.52
11274,2021-08-27 10:25:00,7.23,29.56,7.38,29.52
11275,2021-08-27 10:30:00,7.18,29.56,7.36,29.52
11276,2021-08-27 10:35:00,7.26,29.58,7.37,29.52
11277,2021-08-27 10:40:00,7.25,29.58,7.38,29.52
11278,2021-08-27 10:45:00,7.23,29.6,7.38,29.52
11279,2021-08-27 10:50:00,7.29,29.6,7.39,29.52
11280,2021-08-27 10:55:00,7.27,29.6,7.39,29.52
11281,2021-08-27 11:00:00,7.39,29.62,7.4,29.52
11282,2021-08-27 11:05:00,7.4,29.62,7.42,29.52
11283,2021-08-27 11:10:00,7.44,29.62,7.44,29.54
11284,2021-08-27 11:15:00,7.34,29.62,7.42,29.54
11285,2021-08-27 11:20:00,7.55,29.64,7.32,29.52
11286,2021-08-27 11:25:00,7.57,29.64,7.24,29.44
11287,2021-08-27 11:30:00,7.6,29.64,7.23,29.42
11288,2021-08-27 11:35:00,7.64,29.66,7.25,29.4
11289,2021-08-27 11:40:00,7.62,29.66,7.29,29.38
11290,2021-08-27 11:45:00,7.57,29.66,7.25,29.38
11291,2021-08-27 11:50:00,7.66,29.66,7.29,29.38
11292,2021-08-27 11:55:00,7.64,29.66,7.3,29.38
11293,2021-08-27 12:00:00,7.73,29.66,7.31,29.38
11294,2021-08-27 12:05:00,7.7,29.68,7.28,29.38
11295,2021-08-27 12:10:00,7.64,29.68,7.28,29.38
11296,2021-08-27 12:15:00,7.55,29.68,7.27,29.38
11297,2021-08-27 12:20:00,7.57,29.68,7.32,29.38
11298,2021-08-27 12:25:00,7.71,29.68,7.29,29.38
11299,2021-08-27 12:30:00,7.68,29.7,7.25,29.38
11300,2021-08-27 12:35:00,7.73,29.7,7.27,29.38
11301,2021-08-27 12:40:00,7.65,29.7,7.28,29.38
11302,2021-08-27 12:45:00,7.6,29.7,7.31,29.38
11303,2021-08-27 12:50:00,7.66,29.7,7.29,29.38
11304,2021-08-27 12:55:00,7.63,29.72,7.3,29.38
11305,2021-08-27 13:00:00,7.61,29.7,7.33,29.38
11306,2021-08-27 13:05:00,7.48,29.72,7.31,29.38
11307,2021-08-27 13:10:00,7.41,29.72,7.32,29.38
11308,2021-08-27 13:15:00,7.43,29.72,7.31,29.38
11309,2021-08-27 13:20:00,7.5,29.72,7.32,29.38
11310,2021-08-27 13:25:00,7.39,29.72,7.34,29.38
11311,2021-08-27 13:30:00,7.34,29.72,7.35,29.38
11312,2021-08-27 13:35:00,7.39,29.72,7.32,29.38
11313,2021-08-27 13:40:00,7.31,29.72,7.33,29.38
11314,2021-08-27 13:45:00,7.43,29.72,7.33,29.36
11315,2021-08-27 13:50:00,7.35,29.72,7.39,29.36
11316,2021-08-27 13:55:00,7.46,29.72,7.34,29.36
11317,2021-08-27 14:00:00,7.39,29.72,7.34,29.34
11318,2021-08-27 14:05:00,7.33,29.72,7.34,29.34
11319,2021-08-27 14:10:00,7.34,29.72,7.31,29.34
11320,2021-08-27 14:15:00,7.3,29.72,7.34,29.34
11321,2021-08-27 14:20:00,7.37,29.72,7.32,29.34
11322,2021-08-27 14:25:00,7.35,29.74,7.33,29.34
11323,2021-08-27 14:30:00,7.36,29.74,7.35,29.34
11324,2021-08-27 14:35:00,7.31,29.74,7.32,29.34
11325,2021-08-27 14:40:00,7.35,29.74,7.28,29.34
11326,2021-08-27 14:45:00,7.32,29.74,7.28,29.32
11327,2021-08-27 14:50:00,7.32,29.74,7.27,29.32
11328,2021-08-27 14:55:00,7.32,29.74,7.27,29.32
11329,2021-08-27 15:00:00,7.29,29.74,7.3,29.34
11330,2021-08-27 15:05:00,7.28,29.74,7.31,29.32
11331,2021-08-27 15:10:00,7.27,29.74,7.3,29.32
11332,2021-08-27 15:15:00,7.26,29.74,7.3,29.32
11333,2021-08-27 15:20:00,7.25,29.74,7.3,29.32
11334,2021-08-27 15:25:00,7.34,29.74,7.27,29.32
11335,2021-08-27 15:30:00,7.33,29.76,7.28,29.32
11336,2021-08-27 15:35:00,7.26,29.74,7.27,29.32
11337,2021-08-27 15:40:00,7.27,29.74,7.25,29.32
11338,2021-08-27 15:45:00,7.31,29.74,7.27,29.32
11339,2021-08-27 15:50:00,7.23,29.74,7.24,29.32
11340,2021-08-27 15:55:00,7.25,29.74,7.25,29.32
11341,2021-08-27 16:00:00,7.25,29.74,7.25,29.32
11342,2021-08-27 16:05:00,7.26,29.74,7.25,29.32
11343,2021-08-27 16:10:00,7.21,29.74,7.25,29.32
11344,2021-08-27 16:15:00,7.27,29.74,7.27,29.32
11345,2021-08-27 16:20:00,7.25,29.74,7.27,29.32
11346,2021-08-27 16:25:00,7.22,29.74,7.27,29.32
11347,2021-08-27 16:30:00,7.19,29.72,7.27,29.32
11348,2021-08-27 16:35:00,7.16,29.72,7.24,29.32
11349,2021-08-27 16:40:00,7.19,29.72,7.24,29.32
11350,2021-08-27 16:45:00,7.18,29.72,7.22,29.34
11351,2021-08-27 16:50:00,7.18,29.72,7.22,29.34
11352,2021-08-27 16:55:00,7.15,29.72,7.22,29.34
11353,2021-08-27 17:00:00,7.08,29.7,7.24,29.34
11354,2021-08-27 17:05:00,7.09,29.7,7.22,29.34
11355,2021-08-27 17:10:00,7.07,29.7,7.2,29.34
11356,2021-08-27 17:15:00,7.09,29.7,7.15,29.34
11357,2021-08-27 17:20:00,7.03,29.7,7.2,29.34
11358,2021-08-27 17:25:00,7.04,29.68,7.22,29.34
11359,2021-08-27 17:30:00,7.02,29.68,7.21,29.34
11360,2021-08-27 17:35:00,6.97,29.68,7.17,29.34
11361,2021-08-27 17:40:00,6.97,29.66,7.17,29.34
11362,2021-08-27 17:45:00,6.9,29.66,7.16,29.34
11363,2021-08-27 17:50:00,6.88,29.64,7.12,29.34
11364,2021-08-27 17:55:00,6.88,29.64,7.08,29.34
11365,2021-08-27 18:00:00,6.89,29.64,7.03,29.34
11366,2021-08-27 18:05:00,6.87,29.64,7.11,29.34
11367,2021-08-27 18:10:00,6.87,29.64,7.12,29.34
11368,2021-08-27 18:15:00,6.83,29.62,7.08,29.34
11369,2021-08-27 18:20:00,6.84,29.62,7.16,29.34
11370,2021-08-27 18:25:00,6.78,29.62,7.07,29.34
11371,2021-08-27 18:30:00,6.77,29.62,7.07,29.34
11372,2021-08-27 18:35:00,6.71,29.62,7.13,29.34
11373,2021-08-27 18:40:00,6.71,29.6,7.07,29.34
11374,2021-08-27 18:45:00,6.73,29.6,6.97,29.34
11375,2021-08-27 18:50:00,6.64,29.6,6.97,29.34
11376,2021-08-27 18:55:00,6.65,29.6,6.97,29.34
11377,2021-08-27 19:00:00,6.71,29.6,6.76,29.34
11378,2021-08-27 19:05:00,6.72,29.58,6.7,29.34
11379,2021-08-27 19:10:00,6.74,29.58,6.69,29.36
11380,2021-08-27 19:15:00,6.71,29.58,6.72,29.36
11381,2021-08-27 19:20:00,6.68,29.58,6.7,29.36
11382,2021-08-27 19:25:00,6.77,29.56,6.76,29.36
11383,2021-08-27 19:30:00,6.71,29.56,6.82,29.36
11384,2021-08-27 19:35:00,6.73,29.56,6.88,29.34
11385,2021-08-27 19:40:00,6.68,29.56,6.91,29.34
11386,2021-08-27 19:45:00,6.72,29.56,6.94,29.34
11387,2021-08-27 19:50:00,6.71,29.54,7,29.34
11388,2021-08-27 19:55:00,6.71,29.54,7,29.34
11389,2021-08-27 20:00:00,6.75,29.54,7.02,29.34
11390,2021-08-27 20:05:00,6.7,29.52,7.06,29.34
11391,2021-08-27 20:10:00,6.68,29.52,7.07,29.36
11392,2021-08-27 20:15:00,6.66,29.52,7.25,29.38
11393,2021-08-27 20:20:00,6.64,29.52,7.25,29.42
11394,2021-08-27 20:25:00,6.62,29.52,7.25,29.42
11395,2021-08-27 20:30:00,6.64,29.5,7.33,29.44
11396,2021-08-27 20:35:00,6.7,29.5,7.5,29.46
11397,2021-08-27 20:40:00,6.68,29.5,7.6,29.48
11398,2021-08-27 20:45:00,6.71,29.48,7.57,29.5
11399,2021-08-27 20:50:00,6.73,29.48,7.6,29.5
11400,2021-08-27 20:55:00,6.72,29.48,7.65,29.5
11401,2021-08-27 21:00:00,6.73,29.48,7.67,29.5
11402,2021-08-27 21:05:00,6.63,29.48,7.66,29.5
11403,2021-08-27 21:10:00,6.73,29.46,7.64,29.5
11404,2021-08-27 21:15:00,6.66,29.46,7.61,29.5
11405,2021-08-27 21:20:00,6.64,29.46,7.59,29.5
11406,2021-08-27 21:25:00,6.65,29.46,7.6,29.5
11407,2021-08-27 21:30:00,6.68,29.46,7.61,29.5
11408,2021-08-27 21:35:00,6.59,29.46,7.63,29.5
11409,2021-08-27 21:40:00,6.69,29.46,7.66,29.5
11410,2021-08-27 21:45:00,6.59,29.46,7.6,29.48
11411,2021-08-27 21:50:00,6.7,29.46,7.67,29.48
11412,2021-08-27 21:55:00,6.68,29.46,7.67,29.48
11413,2021-08-27 22:00:00,6.68,29.46,7.69,29.48
11414,2021-08-27 22:05:00,6.68,29.44,7.74,29.46
11415,2021-08-27 22:10:00,6.75,29.44,7.7,29.46
11416,2021-08-27 22:15:00,6.71,29.44,7.74,29.46
11417,2021-08-27 22:20:00,6.64,29.44,7.73,29.46
11418,2021-08-27 22:25:00,6.71,29.44,7.73,29.46
11419,2021-08-27 22:30:00,6.7,29.44,7.75,29.46
11420,2021-08-27 22:35:00,6.68,29.44,7.7,29.46
11421,2021-08-27 22:40:00,6.61,29.44,7.69,29.46
11422,2021-08-27 22:45:00,6.65,29.44,7.69,29.46
11423,2021-08-27 22:50:00,6.69,29.44,7.69,29.46
11424,2021-08-27 22:55:00,6.69,29.44,7.69,29.46
11425,2021-08-27 23:00:00,6.68,29.44,7.67,29.46
11426,2021-08-27 23:05:00,6.59,29.44,7.67,29.46
11427,2021-08-27 23:10:00,6.63,29.42,7.65,29.46
11428,2021-08-27 23:15:00,6.7,29.42,7.65,29.46
11429,2021-08-27 23:20:00,6.62,29.42,7.64,29.46
11430,2021-08-27 23:25:00,6.57,29.42,7.63,29.46
11431,2021-08-27 23:30:00,6.55,29.42,7.63,29.48
11432,2021-08-27 23:35:00,6.55,29.42,7.62,29.46
11433,2021-08-27 23:40:00,6.53,29.42,7.63,29.48
11434,2021-08-27 23:45:00,6.56,29.42,7.61,29.48
11435,2021-08-27 23:50:00,6.55,29.42,7.6,29.48
11436,2021-08-27 23:55:00,6.49,29.42,7.6,29.48
11437,2021-08-28 00:00:00,6.55,29.42,7.58,29.48
11438,2021-08-28 00:05:00,6.48,29.42,7.59,29.48
11439,2021-08-28 00:10:00,6.57,29.42,7.58,29.48
11440,2021-08-28 00:15:00,6.46,29.42,7.59,29.48
11441,2021-08-28 00:20:00,6.44,29.42,7.54,29.48
11442,2021-08-28 00:25:00,6.55,29.42,7.54,29.48
11443,2021-08-28 00:30:00,6.53,29.42,7.55,29.48
11444,2021-08-28 00:35:00,6.46,29.42,7.55,29.48
11445,2021-08-28 00:40:00,6.46,29.4,7.55,29.48
11446,2021-08-28 00:45:00,6.5,29.4,7.55,29.48
11447,2021-08-28 00:50:00,6.41,29.4,7.59,29.46
11448,2021-08-28 00:55:00,6.42,29.4,7.57,29.46
11449,2021-08-28 01:00:00,6.42,29.4,7.6,29.46
11450,2021-08-28 01:05:00,6.34,29.4,7.54,29.46
11451,2021-08-28 01:10:00,6.35,29.4,7.55,29.46
11452,2021-08-28 01:15:00,6.25,29.4,7.52,29.46
11453,2021-08-28 01:20:00,6.43,29.4,7.57,29.46
11454,2021-08-28 01:25:00,6.41,29.4,7.57,29.46
11455,2021-08-28 01:30:00,6.32,29.4,7.57,29.46
11456,2021-08-28 01:35:00,6.27,29.4,7.47,29.46
11457,2021-08-28 01:40:00,6.22,29.4,7.49,29.46
11458,2021-08-28 01:45:00,6.16,29.4,7.45,29.46
11459,2021-08-28 01:50:00,6.16,29.4,7.42,29.46
11460,2021-08-28 01:55:00,6.15,29.4,7.31,29.46
11461,2021-08-28 02:00:00,6.19,29.4,7.44,29.46
11462,2021-08-28 02:05:00,6.14,29.4,7.51,29.46
11463,2021-08-28 02:10:00,6.16,29.4,7.48,29.46
11464,2021-08-28 02:15:00,6.32,29.38,7.48,29.46
11465,2021-08-28 02:20:00,6.14,29.4,7.39,29.46
11466,2021-08-28 02:25:00,6.11,29.4,7.38,29.46
11467,2021-08-28 02:30:00,6.19,29.38,7.51,29.46
11468,2021-08-28 02:35:00,6.11,29.38,7.49,29.46
11469,2021-08-28 02:40:00,6.18,29.38,7.44,29.46
11470,2021-08-28 02:45:00,6.13,29.38,7.39,29.46
11471,2021-08-28 02:50:00,6.08,29.38,7.47,29.46
11472,2021-08-28 02:55:00,6.07,29.38,7.45,29.46
11473,2021-08-28 03:00:00,6,29.38,7.51,29.46
11474,2021-08-28 03:05:00,6.05,29.38,7.5,29.46
11475,2021-08-28 03:10:00,6.17,29.38,7.5,29.46
11476,2021-08-28 03:15:00,6.17,29.38,7.45,29.46
11477,2021-08-28 03:20:00,6.07,29.38,7.4,29.46
11478,2021-08-28 03:25:00,6.1,29.38,7.38,29.46
11479,2021-08-28 03:30:00,6.13,29.38,7.45,29.46
11480,2021-08-28 03:35:00,6.15,29.38,7.42,29.46
11481,2021-08-28 03:40:00,6.16,29.38,7.5,29.46
11482,2021-08-28 03:45:00,6.19,29.38,7.5,29.44
11483,2021-08-28 03:50:00,6.17,29.36,7.47,29.44
11484,2021-08-28 03:55:00,6.13,29.38,7.47,29.44
11485,2021-08-28 04:00:00,6.14,29.36,7.37,29.44
11486,2021-08-28 04:05:00,6.06,29.36,7.35,29.44
11487,2021-08-28 04:10:00,6.1,29.36,7.39,29.44
11488,2021-08-28 04:15:00,6.14,29.36,7.37,29.44
11489,2021-08-28 04:20:00,6.13,29.36,7.4,29.44
11490,2021-08-28 04:25:00,6.14,29.36,7.5,29.44
11491,2021-08-28 04:30:00,6.11,29.36,7.49,29.44
11492,2021-08-28 04:35:00,6.1,29.36,7.49,29.44
11493,2021-08-28 04:40:00,6.05,29.36,7.46,29.44
11494,2021-08-28 04:45:00,6.05,29.36,7.42,29.44
11495,2021-08-28 04:50:00,5.94,29.36,7.42,29.44
11496,2021-08-28 04:55:00,5.99,29.36,7.47,29.44
11497,2021-08-28 05:00:00,5.91,29.36,7.43,29.44
11498,2021-08-28 05:05:00,5.88,29.36,7.38,29.44
11499,2021-08-28 05:10:00,5.88,29.36,7.32,29.44
11500,2021-08-28 05:15:00,5.9,29.36,7.31,29.44
11501,2021-08-28 05:20:00,5.96,29.36,7.32,29.44
11502,2021-08-28 05:25:00,5.89,29.36,7.37,29.44
11503,2021-08-28 05:30:00,6.05,29.36,7.37,29.44
11504,2021-08-28 05:35:00,6.06,29.36,7.35,29.44
11505,2021-08-28 05:40:00,6.01,29.38,7.38,29.44
11506,2021-08-28 05:45:00,6.03,29.36,7.4,29.44
11507,2021-08-28 05:50:00,6.11,29.36,7.4,29.44
11508,2021-08-28 05:55:00,6.11,29.36,7.43,29.44
11509,2021-08-28 06:00:00,6.1,29.36,7.44,29.44
11510,2021-08-28 06:05:00,6.12,29.34,7.38,29.44
11511,2021-08-28 06:10:00,6.15,29.34,7.4,29.44
11512,2021-08-28 06:15:00,6.16,29.34,7.47,29.42
11513,2021-08-28 06:20:00,6.11,29.34,7.45,29.42
11514,2021-08-28 06:25:00,6,29.36,7.38,29.42
11515,2021-08-28 06:30:00,6.05,29.36,7.31,29.42
11516,2021-08-28 06:35:00,6.03,29.36,7.29,29.42
11517,2021-08-28 06:40:00,6,29.34,7.22,29.42
11518,2021-08-28 06:45:00,5.99,29.32,7.17,29.42
11519,2021-08-28 06:50:00,6.01,29.32,7.14,29.42
11520,2021-08-28 06:55:00,6.01,29.32,7.14,29.42
11521,2021-08-28 07:00:00,5.96,29.32,7.09,29.42
11522,2021-08-28 07:05:00,6.04,29.34,7.08,29.42
11523,2021-08-28 07:10:00,6.07,29.34,7.05,29.42
11524,2021-08-28 07:15:00,6,29.34,7,29.42
11525,2021-08-28 07:20:00,6.01,29.34,7,29.42
11526,2021-08-28 07:25:00,5.99,29.34,7.03,29.42
11527,2021-08-28 07:30:00,6.04,29.32,6.99,29.42
11528,2021-08-28 07:35:00,6.03,29.32,6.99,29.42
11529,2021-08-28 07:40:00,6.05,29.32,7.04,29.42
11530,2021-08-28 07:45:00,6.08,29.32,7.06,29.42
11531,2021-08-28 07:50:00,6.06,29.32,7.07,29.42
11532,2021-08-28 07:55:00,6.06,29.32,7.06,29.42
11533,2021-08-28 08:00:00,6.12,29.32,7.07,29.42
11534,2021-08-28 08:05:00,6.1,29.34,7.03,29.42
11535,2021-08-28 08:10:00,6.17,29.34,7.07,29.42
11536,2021-08-28 08:15:00,6.17,29.34,7.11,29.42
11537,2021-08-28 08:20:00,6.19,29.34,7.11,29.42
11538,2021-08-28 08:25:00,6.2,29.36,7.12,29.42
11539,2021-08-28 08:30:00,6.22,29.36,7.16,29.42
11540,2021-08-28 08:35:00,6.26,29.36,7.15,29.42
11541,2021-08-28 08:40:00,6.31,29.36,7.12,29.42
11542,2021-08-28 08:45:00,6.39,29.38,7.09,29.42
11543,2021-08-28 08:50:00,6.39,29.38,7.08,29.42
11544,2021-08-28 08:55:00,6.46,29.38,7.09,29.42
11545,2021-08-28 09:00:00,6.48,29.4,7.12,29.42
11546,2021-08-28 09:05:00,6.58,29.4,7.14,29.42
11547,2021-08-28 09:10:00,6.59,29.4,7.13,29.42
11548,2021-08-28 09:15:00,6.66,29.42,7.13,29.42
11549,2021-08-28 09:20:00,6.7,29.42,7.12,29.42
11550,2021-08-28 09:25:00,6.73,29.42,7.07,29.42
11551,2021-08-28 09:30:00,6.77,29.42,7.09,29.42
11552,2021-08-28 09:35:00,6.83,29.44,7.07,29.42
11553,2021-08-28 09:40:00,6.82,29.44,7.07,29.42
11554,2021-08-28 09:45:00,6.86,29.46,7.05,29.42
11555,2021-08-28 09:50:00,6.91,29.46,7.06,29.42
11556,2021-08-28 09:55:00,7,29.46,7.09,29.42
11557,2021-08-28 10:00:00,7.06,29.48,7.09,29.42
11558,2021-08-28 10:05:00,7.04,29.48,7.03,29.42
11559,2021-08-28 10:10:00,7.06,29.5,7.04,29.42
11560,2021-08-28 10:15:00,7.15,29.5,7.03,29.42
11561,2021-08-28 10:20:00,7.23,29.5,7.03,29.42
11562,2021-08-28 10:25:00,7.27,29.52,7.04,29.42
11563,2021-08-28 10:30:00,7.35,29.52,7.01,29.42
11564,2021-08-28 10:35:00,7.41,29.52,7.04,29.42
11565,2021-08-28 10:40:00,7.54,29.52,7.05,29.44
11566,2021-08-28 10:45:00,7.6,29.54,7.06,29.44
11567,2021-08-28 10:50:00,7.66,29.54,7.03,29.44
11568,2021-08-28 10:55:00,7.72,29.54,6.98,29.44
11569,2021-08-28 11:00:00,7.77,29.54,7.02,29.44
11570,2021-08-28 11:05:00,7.88,29.54,7.03,29.44
11571,2021-08-28 11:10:00,7.91,29.56,7.05,29.44
11572,2021-08-28 11:15:00,7.97,29.56,7.04,29.44
11573,2021-08-28 11:20:00,8.04,29.56,7.06,29.44
11574,2021-08-28 11:25:00,8.01,29.56,7.05,29.44
11575,2021-08-28 11:30:00,8.11,29.56,6.99,29.44
11576,2021-08-28 11:35:00,8.17,29.58,7,29.44
11577,2021-08-28 11:40:00,8.18,29.58,7.05,29.44
11578,2021-08-28 11:45:00,8.22,29.58,7.05,29.44
11579,2021-08-28 11:50:00,8.28,29.58,7.08,29.44
11580,2021-08-28 11:55:00,8.32,29.6,7.11,29.46
11581,2021-08-28 12:00:00,8.23,29.6,7.16,29.46
11582,2021-08-28 12:05:00,8.26,29.6,7.14,29.46
11583,2021-08-28 12:10:00,8.28,29.6,7.09,29.46
11584,2021-08-28 12:15:00,8.26,29.62,7.08,29.46
11585,2021-08-28 12:20:00,8.21,29.62,7.07,29.46
11586,2021-08-28 12:25:00,8.19,29.62,7.06,29.46
11587,2021-08-28 12:30:00,8.45,29.64,7.03,29.46
11588,2021-08-28 12:35:00,8.59,29.64,7.04,29.46
11589,2021-08-28 12:40:00,8.71,29.66,7.04,29.46
11590,2021-08-28 12:45:00,8.34,29.66,7.07,29.46
11591,2021-08-28 12:50:00,8.45,29.68,7.09,29.46
11592,2021-08-28 12:55:00,8.65,29.68,7.08,29.46
11593,2021-08-28 13:00:00,8.6,29.68,7.08,29.46
11594,2021-08-28 13:05:00,7.87,29.7,7.08,29.46
11595,2021-08-28 13:10:00,7.9,29.72,7.06,29.46
11596,2021-08-28 13:15:00,7.77,29.72,7.06,29.46
11597,2021-08-28 13:20:00,7.84,29.72,7.06,29.46
11598,2021-08-28 13:25:00,7.91,29.72,7.06,29.46
11599,2021-08-28 13:30:00,7.76,29.72,7.07,29.46
11600,2021-08-28 13:35:00,7.78,29.72,7.11,29.46
11601,2021-08-28 13:40:00,7.8,29.72,7.05,29.46
11602,2021-08-28 13:45:00,7.85,29.72,7.08,29.46
