datetime,Date,Time,depth,LightCrrx,DO_mg.L,Temp_C
2021-08-27T08:00:40Z,2021-08-27,NA,shallow,NA,6.73,29.52
2021-08-27T08:00:45Z,2021-08-27,NA,shallow,NA,6.77,29.52
2021-08-27T08:00:50Z,2021-08-27,NA,shallow,NA,6.76,29.52
2021-08-27T08:00:55Z,2021-08-27,NA,shallow,NA,6.78,29.52
2021-08-27T09:00:00Z,2021-08-27,NA,shallow,NA,6.84,29.52
2021-08-27T09:00:05Z,2021-08-27,NA,shallow,NA,6.83,29.52
2021-08-27T09:00:10Z,2021-08-27,NA,shallow,NA,6.84,29.5
2021-08-27T09:00:15Z,2021-08-27,NA,shallow,NA,6.92,29.5
2021-08-27T09:00:20Z,2021-08-27,NA,shallow,NA,6.88,29.5
2021-08-27T09:00:25Z,2021-08-27,NA,shallow,NA,6.9,29.5
2021-08-27T09:00:30Z,2021-08-27,NA,shallow,NA,6.88,29.5
2021-08-27T09:00:35Z,2021-08-27,NA,shallow,NA,6.86,29.5
2021-08-27T09:00:40Z,2021-08-27,NA,shallow,NA,6.91,29.52
2021-08-27T09:00:45Z,2021-08-27,NA,shallow,NA,7.03,29.52
2021-08-27T09:00:50Z,2021-08-27,NA,shallow,NA,7,29.52
2021-08-27T09:00:55Z,2021-08-27,NA,shallow,NA,7.03,29.52
2021-08-27T10:00:00Z,2021-08-27,NA,shallow,NA,7.05,29.54
2021-08-27T10:00:05Z,2021-08-27,NA,shallow,NA,7.02,29.54
2021-08-27T10:00:10Z,2021-08-27,NA,shallow,NA,7.11,29.54
2021-08-27T10:00:15Z,2021-08-27,NA,shallow,NA,7.12,29.54
2021-08-27T10:00:20Z,2021-08-27,NA,shallow,NA,7.13,29.56
2021-08-27T10:00:25Z,2021-08-27,NA,shallow,NA,7.23,29.56
2021-08-27T10:00:30Z,2021-08-27,NA,shallow,NA,7.18,29.56
2021-08-27T10:00:35Z,2021-08-27,NA,shallow,NA,7.26,29.58
2021-08-27T10:00:40Z,2021-08-27,NA,shallow,NA,7.25,29.58
2021-08-27T10:00:45Z,2021-08-27,NA,shallow,NA,7.23,29.6
2021-08-27T10:00:50Z,2021-08-27,NA,shallow,NA,7.29,29.6
2021-08-27T10:00:55Z,2021-08-27,NA,shallow,NA,7.27,29.6
2021-08-27T11:00:00Z,2021-08-27,NA,shallow,NA,7.39,29.62
2021-08-27T11:00:05Z,2021-08-27,NA,shallow,NA,7.4,29.62
2021-08-27T11:00:10Z,2021-08-27,NA,shallow,NA,7.44,29.62
2021-08-27T11:00:15Z,2021-08-27,NA,shallow,NA,7.34,29.62
2021-08-27T11:00:20Z,2021-08-27,NA,shallow,NA,7.55,29.64
2021-08-27T11:00:25Z,2021-08-27,NA,shallow,NA,7.57,29.64
2021-08-27T11:00:30Z,2021-08-27,NA,shallow,NA,7.6,29.64
2021-08-27T11:00:35Z,2021-08-27,NA,shallow,NA,7.64,29.66
2021-08-27T11:00:40Z,2021-08-27,NA,shallow,NA,7.62,29.66
2021-08-27T11:00:45Z,2021-08-27,NA,shallow,NA,7.57,29.66
2021-08-27T11:00:50Z,2021-08-27,NA,shallow,NA,7.66,29.66
2021-08-27T11:00:55Z,2021-08-27,NA,shallow,NA,7.64,29.66
2021-08-27T12:00:00Z,2021-08-27,NA,shallow,NA,7.73,29.66
2021-08-27T12:00:05Z,2021-08-27,NA,shallow,NA,7.7,29.68
2021-08-27T12:00:10Z,2021-08-27,NA,shallow,NA,7.64,29.68
2021-08-27T12:00:15Z,2021-08-27,NA,shallow,NA,7.55,29.68
2021-08-27T12:00:20Z,2021-08-27,NA,shallow,NA,7.57,29.68
2021-08-27T12:00:25Z,2021-08-27,NA,shallow,NA,7.71,29.68
2021-08-27T12:00:30Z,2021-08-27,NA,shallow,NA,7.68,29.7
2021-08-27T12:00:35Z,2021-08-27,NA,shallow,NA,7.73,29.7
2021-08-27T12:00:40Z,2021-08-27,NA,shallow,NA,7.65,29.7
2021-08-27T12:00:45Z,2021-08-27,NA,shallow,NA,7.6,29.7
2021-08-27T12:00:50Z,2021-08-27,NA,shallow,NA,7.66,29.7
2021-08-27T12:00:55Z,2021-08-27,NA,shallow,NA,7.63,29.72
2021-08-27T13:00:00Z,2021-08-27,NA,shallow,NA,7.61,29.7
2021-08-27T13:00:05Z,2021-08-27,NA,shallow,NA,7.48,29.72
2021-08-27T13:00:10Z,2021-08-27,NA,shallow,NA,7.41,29.72
2021-08-27T13:00:15Z,2021-08-27,NA,shallow,NA,7.43,29.72
2021-08-27T13:00:20Z,2021-08-27,NA,shallow,NA,7.5,29.72
2021-08-27T13:00:25Z,2021-08-27,NA,shallow,NA,7.39,29.72
2021-08-27T13:00:30Z,2021-08-27,NA,shallow,NA,7.34,29.72
2021-08-27T13:00:35Z,2021-08-27,NA,shallow,NA,7.39,29.72
2021-08-27T13:00:40Z,2021-08-27,NA,shallow,NA,7.31,29.72
2021-08-27T13:00:45Z,2021-08-27,NA,shallow,NA,7.43,29.72
2021-08-27T13:00:50Z,2021-08-27,NA,shallow,NA,7.35,29.72
2021-08-27T13:00:55Z,2021-08-27,NA,shallow,NA,7.46,29.72
2021-08-27T14:00:00Z,2021-08-27,NA,shallow,NA,7.39,29.72
2021-08-27T14:00:05Z,2021-08-27,NA,shallow,NA,7.33,29.72
2021-08-27T14:00:10Z,2021-08-27,NA,shallow,NA,7.34,29.72
2021-08-27T14:00:15Z,2021-08-27,NA,shallow,NA,7.3,29.72
2021-08-27T14:00:20Z,2021-08-27,NA,shallow,NA,7.37,29.72
2021-08-27T14:00:25Z,2021-08-27,NA,shallow,NA,7.35,29.74
2021-08-27T14:00:30Z,2021-08-27,NA,shallow,NA,7.36,29.74
2021-08-27T14:00:35Z,2021-08-27,NA,shallow,NA,7.31,29.74
2021-08-27T14:00:40Z,2021-08-27,NA,shallow,NA,7.35,29.74
2021-08-27T14:00:45Z,2021-08-27,NA,shallow,NA,7.32,29.74
2021-08-27T14:00:50Z,2021-08-27,NA,shallow,NA,7.32,29.74
2021-08-27T14:00:55Z,2021-08-27,NA,shallow,NA,7.32,29.74
2021-08-27T15:00:00Z,2021-08-27,NA,shallow,NA,7.29,29.74
2021-08-27T15:00:05Z,2021-08-27,NA,shallow,NA,7.28,29.74
2021-08-27T15:00:10Z,2021-08-27,NA,shallow,NA,7.27,29.74
2021-08-27T15:00:15Z,2021-08-27,NA,shallow,NA,7.26,29.74
2021-08-27T15:00:20Z,2021-08-27,NA,shallow,NA,7.25,29.74
2021-08-27T15:00:25Z,2021-08-27,NA,shallow,NA,7.34,29.74
2021-08-27T15:00:30Z,2021-08-27,NA,shallow,NA,7.33,29.76
2021-08-27T15:00:35Z,2021-08-27,NA,shallow,NA,7.26,29.74
2021-08-27T15:00:40Z,2021-08-27,NA,shallow,NA,7.27,29.74
2021-08-27T15:00:45Z,2021-08-27,NA,shallow,NA,7.31,29.74
2021-08-27T15:00:50Z,2021-08-27,NA,shallow,NA,7.23,29.74
2021-08-27T15:00:55Z,2021-08-27,NA,shallow,NA,7.25,29.74
2021-08-27T16:00:00Z,2021-08-27,NA,shallow,NA,7.25,29.74
2021-08-27T16:00:05Z,2021-08-27,NA,shallow,NA,7.26,29.74
2021-08-27T16:00:10Z,2021-08-27,NA,shallow,NA,7.21,29.74
2021-08-27T16:00:15Z,2021-08-27,NA,shallow,NA,7.27,29.74
2021-08-27T16:00:20Z,2021-08-27,NA,shallow,NA,7.25,29.74
2021-08-27T16:00:25Z,2021-08-27,NA,shallow,NA,7.22,29.74
2021-08-27T16:00:30Z,2021-08-27,NA,shallow,NA,7.19,29.72
2021-08-27T16:00:35Z,2021-08-27,NA,shallow,NA,7.16,29.72
2021-08-27T16:00:40Z,2021-08-27,NA,shallow,NA,7.19,29.72
2021-08-27T16:00:45Z,2021-08-27,NA,shallow,NA,7.18,29.72
2021-08-27T16:00:50Z,2021-08-27,NA,shallow,NA,7.18,29.72
2021-08-27T16:00:55Z,2021-08-27,NA,shallow,NA,7.15,29.72
2021-08-27T17:00:00Z,2021-08-27,NA,shallow,NA,7.08,29.7
2021-08-27T17:00:05Z,2021-08-27,NA,shallow,NA,7.09,29.7
2021-08-27T17:00:10Z,2021-08-27,NA,shallow,NA,7.07,29.7
2021-08-27T17:00:15Z,2021-08-27,NA,shallow,NA,7.09,29.7
2021-08-27T17:00:20Z,2021-08-27,NA,shallow,NA,7.03,29.7
2021-08-27T17:00:25Z,2021-08-27,NA,shallow,NA,7.04,29.68
2021-08-27T17:00:30Z,2021-08-27,NA,shallow,NA,7.02,29.68
2021-08-27T17:00:35Z,2021-08-27,NA,shallow,NA,6.97,29.68
2021-08-27T17:00:40Z,2021-08-27,NA,shallow,NA,6.97,29.66
2021-08-27T17:00:45Z,2021-08-27,NA,shallow,NA,6.9,29.66
2021-08-27T17:00:50Z,2021-08-27,NA,shallow,NA,6.88,29.64
2021-08-27T17:00:55Z,2021-08-27,NA,shallow,NA,6.88,29.64
2021-08-27T18:00:00Z,2021-08-27,NA,shallow,NA,6.89,29.64
2021-08-27T18:00:05Z,2021-08-27,NA,shallow,NA,6.87,29.64
2021-08-27T18:00:10Z,2021-08-27,NA,shallow,NA,6.87,29.64
2021-08-27T18:00:15Z,2021-08-27,NA,shallow,NA,6.83,29.62
2021-08-27T18:00:20Z,2021-08-27,NA,shallow,NA,6.84,29.62
2021-08-27T18:00:25Z,2021-08-27,NA,shallow,NA,6.78,29.62
2021-08-27T18:00:30Z,2021-08-27,NA,shallow,NA,6.77,29.62
2021-08-27T18:00:35Z,2021-08-27,NA,shallow,NA,6.71,29.62
2021-08-27T18:00:40Z,2021-08-27,NA,shallow,NA,6.71,29.6
2021-08-27T18:00:45Z,2021-08-27,NA,shallow,NA,6.73,29.6
2021-08-27T18:00:50Z,2021-08-27,NA,shallow,NA,6.64,29.6
2021-08-27T18:00:55Z,2021-08-27,NA,shallow,NA,6.65,29.6
2021-08-27T19:00:00Z,2021-08-27,NA,shallow,NA,6.71,29.6
2021-08-27T19:00:05Z,2021-08-27,NA,shallow,NA,6.72,29.58
2021-08-27T19:00:10Z,2021-08-27,NA,shallow,NA,6.74,29.58
2021-08-27T19:00:15Z,2021-08-27,NA,shallow,NA,6.71,29.58
2021-08-27T19:00:20Z,2021-08-27,NA,shallow,NA,6.68,29.58
2021-08-27T19:00:25Z,2021-08-27,NA,shallow,NA,6.77,29.56
2021-08-27T19:00:30Z,2021-08-27,NA,shallow,NA,6.71,29.56
2021-08-27T19:00:35Z,2021-08-27,NA,shallow,NA,6.73,29.56
2021-08-27T19:00:40Z,2021-08-27,NA,shallow,NA,6.68,29.56
2021-08-27T19:00:45Z,2021-08-27,NA,shallow,NA,6.72,29.56
2021-08-27T19:00:50Z,2021-08-27,NA,shallow,NA,6.71,29.54
2021-08-27T19:00:55Z,2021-08-27,NA,shallow,NA,6.71,29.54
2021-08-27T20:00:00Z,2021-08-27,NA,shallow,NA,6.75,29.54
2021-08-27T20:00:05Z,2021-08-27,NA,shallow,NA,6.7,29.52
2021-08-27T20:00:10Z,2021-08-27,NA,shallow,NA,6.68,29.52
2021-08-27T20:00:15Z,2021-08-27,NA,shallow,NA,6.66,29.52
2021-08-27T20:00:20Z,2021-08-27,NA,shallow,NA,6.64,29.52
2021-08-27T20:00:25Z,2021-08-27,NA,shallow,NA,6.62,29.52
2021-08-27T20:00:30Z,2021-08-27,NA,shallow,NA,6.64,29.5
2021-08-27T20:00:35Z,2021-08-27,NA,shallow,NA,6.7,29.5
2021-08-27T20:00:40Z,2021-08-27,NA,shallow,NA,6.68,29.5
2021-08-27T20:00:45Z,2021-08-27,NA,shallow,NA,6.71,29.48
2021-08-27T20:00:50Z,2021-08-27,NA,shallow,NA,6.73,29.48
2021-08-27T20:00:55Z,2021-08-27,NA,shallow,NA,6.72,29.48
2021-08-27T21:00:00Z,2021-08-27,NA,shallow,NA,6.73,29.48
2021-08-27T21:00:05Z,2021-08-27,NA,shallow,NA,6.63,29.48
2021-08-27T21:00:10Z,2021-08-27,NA,shallow,NA,6.73,29.46
2021-08-27T21:00:15Z,2021-08-27,NA,shallow,NA,6.66,29.46
2021-08-27T21:00:20Z,2021-08-27,NA,shallow,NA,6.64,29.46
2021-08-27T21:00:25Z,2021-08-27,NA,shallow,NA,6.65,29.46
2021-08-27T21:00:30Z,2021-08-27,NA,shallow,NA,6.68,29.46
2021-08-27T21:00:35Z,2021-08-27,NA,shallow,NA,6.59,29.46
2021-08-27T21:00:40Z,2021-08-27,NA,shallow,NA,6.69,29.46
2021-08-27T21:00:45Z,2021-08-27,NA,shallow,NA,6.59,29.46
2021-08-27T21:00:50Z,2021-08-27,NA,shallow,NA,6.7,29.46
2021-08-27T21:00:55Z,2021-08-27,NA,shallow,NA,6.68,29.46
2021-08-27T22:00:00Z,2021-08-27,NA,shallow,NA,6.68,29.46
2021-08-27T22:00:05Z,2021-08-27,NA,shallow,NA,6.68,29.44
2021-08-27T22:00:10Z,2021-08-27,NA,shallow,NA,6.75,29.44
2021-08-27T22:00:15Z,2021-08-27,NA,shallow,NA,6.71,29.44
2021-08-27T22:00:20Z,2021-08-27,NA,shallow,NA,6.64,29.44
2021-08-27T22:00:25Z,2021-08-27,NA,shallow,NA,6.71,29.44
2021-08-27T22:00:30Z,2021-08-27,NA,shallow,NA,6.7,29.44
2021-08-27T22:00:35Z,2021-08-27,NA,shallow,NA,6.68,29.44
2021-08-27T22:00:40Z,2021-08-27,NA,shallow,NA,6.61,29.44
2021-08-27T22:00:45Z,2021-08-27,NA,shallow,NA,6.65,29.44
2021-08-27T22:00:50Z,2021-08-27,NA,shallow,NA,6.69,29.44
2021-08-27T22:00:55Z,2021-08-27,NA,shallow,NA,6.69,29.44
2021-08-27T23:00:00Z,2021-08-27,NA,shallow,NA,6.68,29.44
2021-08-27T23:00:05Z,2021-08-27,NA,shallow,NA,6.59,29.44
2021-08-27T23:00:10Z,2021-08-27,NA,shallow,NA,6.63,29.42
2021-08-27T23:00:15Z,2021-08-27,NA,shallow,NA,6.7,29.42
2021-08-27T23:00:20Z,2021-08-27,NA,shallow,NA,6.62,29.42
2021-08-27T23:00:25Z,2021-08-27,NA,shallow,NA,6.57,29.42
2021-08-27T23:00:30Z,2021-08-27,NA,shallow,NA,6.55,29.42
2021-08-27T23:00:35Z,2021-08-27,NA,shallow,NA,6.55,29.42
2021-08-27T23:00:40Z,2021-08-27,NA,shallow,NA,6.53,29.42
2021-08-27T23:00:45Z,2021-08-27,NA,shallow,NA,6.56,29.42
2021-08-27T23:00:50Z,2021-08-27,NA,shallow,NA,6.55,29.42
2021-08-27T23:00:55Z,2021-08-27,NA,shallow,NA,6.49,29.42
2021-08-28T00:00:00Z,2021-08-28,NA,deep,NA,7.58,29.48
2021-08-28T00:00:05Z,2021-08-28,NA,deep,NA,7.59,29.48
2021-08-28T00:00:10Z,2021-08-28,NA,deep,NA,7.58,29.48
2021-08-28T00:00:15Z,2021-08-28,NA,deep,NA,7.59,29.48
2021-08-28T00:00:20Z,2021-08-28,NA,deep,NA,7.54,29.48
2021-08-28T00:00:25Z,2021-08-28,NA,deep,NA,7.54,29.48
2021-08-28T00:00:30Z,2021-08-28,NA,deep,NA,7.55,29.48
2021-08-28T00:00:35Z,2021-08-28,NA,deep,NA,7.55,29.48
2021-08-28T00:00:40Z,2021-08-28,NA,deep,NA,7.55,29.48
2021-08-28T00:00:45Z,2021-08-28,NA,deep,NA,7.55,29.48
2021-08-28T00:00:50Z,2021-08-28,NA,deep,NA,7.59,29.46
2021-08-28T00:00:55Z,2021-08-28,NA,deep,NA,7.57,29.46
2021-08-28T01:00:00Z,2021-08-28,NA,deep,NA,7.6,29.46
2021-08-28T01:00:05Z,2021-08-28,NA,deep,NA,7.54,29.46
2021-08-28T01:00:10Z,2021-08-28,NA,deep,NA,7.55,29.46
2021-08-28T01:00:15Z,2021-08-28,NA,deep,NA,7.52,29.46
2021-08-28T01:00:20Z,2021-08-28,NA,deep,NA,7.57,29.46
2021-08-28T01:00:25Z,2021-08-28,NA,deep,NA,7.57,29.46
2021-08-28T01:00:30Z,2021-08-28,NA,deep,NA,7.57,29.46
2021-08-28T01:00:35Z,2021-08-28,NA,deep,NA,7.47,29.46
2021-08-28T01:00:40Z,2021-08-28,NA,deep,NA,7.49,29.46
2021-08-28T01:00:45Z,2021-08-28,NA,deep,NA,7.45,29.46
2021-08-28T01:00:50Z,2021-08-28,NA,deep,NA,7.42,29.46
2021-08-28T01:00:55Z,2021-08-28,NA,deep,NA,7.31,29.46
2021-08-28T02:00:00Z,2021-08-28,NA,deep,NA,7.44,29.46
2021-08-28T02:00:05Z,2021-08-28,NA,deep,NA,7.51,29.46
2021-08-28T02:00:10Z,2021-08-28,NA,deep,NA,7.48,29.46
2021-08-28T02:00:15Z,2021-08-28,NA,deep,NA,7.48,29.46
2021-08-28T02:00:20Z,2021-08-28,NA,deep,NA,7.39,29.46
2021-08-28T02:00:25Z,2021-08-28,NA,deep,NA,7.38,29.46
2021-08-28T02:00:30Z,2021-08-28,NA,deep,NA,7.51,29.46
2021-08-28T02:00:35Z,2021-08-28,NA,deep,NA,7.49,29.46
2021-08-28T02:00:40Z,2021-08-28,NA,deep,NA,7.44,29.46
2021-08-28T02:00:45Z,2021-08-28,NA,deep,NA,7.39,29.46
2021-08-28T02:00:50Z,2021-08-28,NA,deep,NA,7.47,29.46
2021-08-28T02:00:55Z,2021-08-28,NA,deep,NA,7.45,29.46
2021-08-28T03:00:00Z,2021-08-28,NA,deep,NA,7.51,29.46
2021-08-28T03:00:05Z,2021-08-28,NA,deep,NA,7.5,29.46
2021-08-28T03:00:10Z,2021-08-28,NA,deep,NA,7.5,29.46
2021-08-28T03:00:15Z,2021-08-28,NA,deep,NA,7.45,29.46
2021-08-28T03:00:20Z,2021-08-28,NA,deep,NA,7.4,29.46
2021-08-28T03:00:25Z,2021-08-28,NA,deep,NA,7.38,29.46
2021-08-28T03:00:30Z,2021-08-28,NA,deep,NA,7.45,29.46
2021-08-28T03:00:35Z,2021-08-28,NA,deep,NA,7.42,29.46
2021-08-28T03:00:40Z,2021-08-28,NA,deep,NA,7.5,29.46
2021-08-28T03:00:45Z,2021-08-28,NA,deep,NA,7.5,29.44
2021-08-28T03:00:50Z,2021-08-28,NA,deep,NA,7.47,29.44
2021-08-28T03:00:55Z,2021-08-28,NA,deep,NA,7.47,29.44
2021-08-28T04:00:00Z,2021-08-28,NA,deep,NA,7.37,29.44
2021-08-28T04:00:05Z,2021-08-28,NA,deep,NA,7.35,29.44
2021-08-28T04:00:10Z,2021-08-28,NA,deep,NA,7.39,29.44
2021-08-28T04:00:15Z,2021-08-28,NA,deep,NA,7.37,29.44
2021-08-28T04:00:20Z,2021-08-28,NA,deep,NA,7.4,29.44
2021-08-28T04:00:25Z,2021-08-28,NA,deep,NA,7.5,29.44
2021-08-28T04:00:30Z,2021-08-28,NA,deep,NA,7.49,29.44
2021-08-28T04:00:35Z,2021-08-28,NA,deep,NA,7.49,29.44
2021-08-28T04:00:40Z,2021-08-28,NA,deep,NA,7.46,29.44
2021-08-28T04:00:45Z,2021-08-28,NA,deep,NA,7.42,29.44
2021-08-28T04:00:50Z,2021-08-28,NA,deep,NA,7.42,29.44
2021-08-28T04:00:55Z,2021-08-28,NA,deep,NA,7.47,29.44
2021-08-28T05:00:00Z,2021-08-28,NA,deep,NA,7.43,29.44
2021-08-28T05:00:05Z,2021-08-28,NA,deep,NA,7.38,29.44
2021-08-28T05:00:10Z,2021-08-28,NA,deep,NA,7.32,29.44
2021-08-28T05:00:15Z,2021-08-28,NA,deep,NA,7.31,29.44
2021-08-28T05:00:20Z,2021-08-28,NA,deep,NA,7.32,29.44
2021-08-28T05:00:25Z,2021-08-28,NA,deep,NA,7.37,29.44
2021-08-28T05:00:30Z,2021-08-28,NA,deep,NA,7.37,29.44
2021-08-28T05:00:35Z,2021-08-28,NA,deep,NA,7.35,29.44
2021-08-28T05:00:40Z,2021-08-28,NA,deep,NA,7.38,29.44
2021-08-28T05:00:45Z,2021-08-28,NA,deep,NA,7.4,29.44
2021-08-28T05:00:50Z,2021-08-28,NA,deep,NA,7.4,29.44
2021-08-28T05:00:55Z,2021-08-28,NA,deep,NA,7.43,29.44
2021-08-28T06:00:00Z,2021-08-28,NA,deep,NA,7.44,29.44
2021-08-28T06:00:05Z,2021-08-28,NA,deep,NA,7.38,29.44
2021-08-28T06:00:10Z,2021-08-28,NA,deep,NA,7.4,29.44
2021-08-28T06:00:15Z,2021-08-28,NA,deep,NA,7.47,29.42
2021-08-28T06:00:20Z,2021-08-28,NA,deep,NA,7.45,29.42
2021-08-28T06:00:25Z,2021-08-28,NA,deep,NA,7.38,29.42
2021-08-28T06:00:30Z,2021-08-28,NA,deep,NA,7.31,29.42
2021-08-28T06:00:35Z,2021-08-28,NA,deep,NA,7.29,29.42
2021-08-28T06:00:40Z,2021-08-28,NA,deep,NA,7.22,29.42
2021-08-28T06:00:45Z,2021-08-28,NA,deep,NA,7.17,29.42
2021-08-28T06:00:50Z,2021-08-28,NA,deep,NA,7.14,29.42
2021-08-28T06:00:55Z,2021-08-28,NA,deep,NA,7.14,29.42
2021-08-28T07:00:00Z,2021-08-28,NA,deep,NA,7.09,29.42
2021-08-28T07:00:05Z,2021-08-28,NA,deep,NA,7.08,29.42
2021-08-28T07:00:10Z,2021-08-28,NA,deep,NA,7.05,29.42
2021-08-28T07:00:15Z,2021-08-28,NA,deep,NA,7,29.42
2021-08-28T07:00:20Z,2021-08-28,NA,deep,NA,7,29.42
2021-08-28T07:00:25Z,2021-08-28,NA,deep,NA,7.03,29.42
2021-08-28T07:00:30Z,2021-08-28,NA,deep,NA,6.99,29.42
2021-08-28T07:00:35Z,2021-08-28,NA,deep,NA,6.99,29.42
2021-08-28T07:00:40Z,2021-08-28,NA,deep,NA,7.04,29.42
2021-08-28T07:00:45Z,2021-08-28,NA,deep,NA,7.06,29.42
2021-08-28T07:00:50Z,2021-08-28,NA,deep,NA,7.07,29.42
2021-08-28T07:00:55Z,2021-08-28,NA,deep,NA,7.06,29.42
2021-08-28T08:00:00Z,2021-08-28,NA,deep,NA,7.07,29.42
2021-08-28T08:00:05Z,2021-08-28,NA,deep,NA,7.03,29.42
2021-08-28T08:00:10Z,2021-08-28,NA,deep,NA,7.07,29.42
2021-08-28T08:00:15Z,2021-08-28,NA,deep,NA,7.11,29.42
2021-08-28T08:00:20Z,2021-08-28,NA,deep,NA,7.11,29.42
2021-08-28T08:00:25Z,2021-08-28,NA,deep,NA,7.12,29.42
2021-08-28T08:00:30Z,2021-08-28,NA,deep,NA,7.16,29.42
2021-08-28T08:00:35Z,2021-08-28,NA,deep,NA,7.15,29.42
2021-08-28T08:00:40Z,2021-08-28,NA,deep,NA,7.12,29.42
2021-08-28T08:00:45Z,2021-08-28,NA,deep,NA,7.09,29.42
2021-08-28T08:00:50Z,2021-08-28,NA,deep,NA,7.08,29.42
2021-08-28T08:00:55Z,2021-08-28,NA,deep,NA,7.09,29.42
2021-08-28T09:00:00Z,2021-08-28,NA,deep,NA,7.12,29.42
2021-08-28T09:00:05Z,2021-08-28,NA,deep,NA,7.14,29.42
2021-08-28T09:00:10Z,2021-08-28,NA,deep,NA,7.13,29.42
2021-08-28T09:00:15Z,2021-08-28,NA,deep,NA,7.13,29.42
2021-08-28T09:00:20Z,2021-08-28,NA,deep,NA,7.12,29.42
2021-08-28T09:00:25Z,2021-08-28,NA,deep,NA,7.07,29.42
2021-08-28T09:00:30Z,2021-08-28,NA,deep,NA,7.09,29.42
2021-08-28T09:00:35Z,2021-08-28,NA,deep,NA,7.07,29.42
2021-08-28T09:00:40Z,2021-08-28,NA,deep,NA,7.07,29.42
2021-08-28T09:00:45Z,2021-08-28,NA,deep,NA,7.05,29.42
2021-08-28T09:00:50Z,2021-08-28,NA,deep,NA,7.06,29.42
2021-08-28T09:00:55Z,2021-08-28,NA,deep,NA,7.09,29.42
2021-08-28T10:00:00Z,2021-08-28,NA,deep,NA,7.09,29.42
2021-08-28T10:00:05Z,2021-08-28,NA,deep,NA,7.03,29.42
2021-08-28T10:00:10Z,2021-08-28,NA,deep,NA,7.04,29.42
2021-08-28T10:00:15Z,2021-08-28,NA,deep,NA,7.03,29.42
2021-08-28T10:00:20Z,2021-08-28,NA,deep,NA,7.03,29.42
2021-08-28T10:00:25Z,2021-08-28,NA,deep,NA,7.04,29.42
2021-08-28T10:00:30Z,2021-08-28,NA,deep,NA,7.01,29.42
2021-08-28T10:00:35Z,2021-08-28,NA,deep,NA,7.04,29.42
2021-08-28T10:00:40Z,2021-08-28,NA,deep,NA,7.05,29.44
2021-08-28T10:00:45Z,2021-08-28,NA,deep,NA,7.06,29.44
2021-08-28T10:00:50Z,2021-08-28,NA,deep,NA,7.03,29.44
2021-08-28T10:00:55Z,2021-08-28,NA,deep,NA,6.98,29.44
2021-08-28T11:00:00Z,2021-08-28,NA,deep,NA,7.02,29.44
2021-08-28T11:00:05Z,2021-08-28,NA,deep,NA,7.03,29.44
2021-08-28T11:00:10Z,2021-08-28,NA,deep,NA,7.05,29.44
2021-08-28T11:00:15Z,2021-08-28,NA,deep,NA,7.04,29.44
2021-08-28T11:00:20Z,2021-08-28,NA,deep,NA,7.06,29.44
2021-08-28T11:00:25Z,2021-08-28,NA,deep,NA,7.05,29.44
2021-08-28T11:00:30Z,2021-08-28,NA,deep,NA,6.99,29.44
2021-08-28T11:00:35Z,2021-08-28,NA,deep,NA,7,29.44
2021-08-28T11:00:40Z,2021-08-28,NA,deep,NA,7.05,29.44
2021-08-28T11:00:45Z,2021-08-28,NA,deep,NA,7.05,29.44
2021-08-28T11:00:50Z,2021-08-28,NA,deep,NA,7.08,29.44
2021-08-28T11:00:55Z,2021-08-28,NA,deep,NA,7.11,29.46
2021-08-28T12:00:00Z,2021-08-28,NA,deep,NA,7.16,29.46
2021-08-28T12:00:05Z,2021-08-28,NA,deep,NA,7.14,29.46
2021-08-28T12:00:10Z,2021-08-28,NA,deep,NA,7.09,29.46
2021-08-28T12:00:15Z,2021-08-28,NA,deep,NA,7.08,29.46
2021-08-28T12:00:20Z,2021-08-28,NA,deep,NA,7.07,29.46
2021-08-28T12:00:25Z,2021-08-28,NA,deep,NA,7.06,29.46
2021-08-28T12:00:30Z,2021-08-28,NA,deep,NA,7.03,29.46
2021-08-28T12:00:35Z,2021-08-28,NA,deep,NA,7.04,29.46
2021-08-28T12:00:40Z,2021-08-28,NA,deep,NA,7.04,29.46
2021-08-28T12:00:45Z,2021-08-28,NA,deep,NA,7.07,29.46
2021-08-28T12:00:50Z,2021-08-28,NA,deep,NA,7.09,29.46
2021-08-28T12:00:55Z,2021-08-28,NA,deep,NA,7.08,29.46
2021-08-28T13:00:00Z,2021-08-28,NA,deep,NA,7.08,29.46
2021-08-28T13:00:05Z,2021-08-28,NA,deep,NA,7.08,29.46
2021-08-28T13:00:10Z,2021-08-28,NA,deep,NA,7.06,29.46
2021-08-28T13:00:15Z,2021-08-28,NA,deep,NA,7.06,29.46
2021-08-28T13:00:20Z,2021-08-28,NA,deep,NA,7.06,29.46
2021-08-28T13:00:25Z,2021-08-28,NA,deep,NA,7.06,29.46
2021-08-28T13:00:30Z,2021-08-28,NA,deep,NA,7.07,29.46
2021-08-28T13:00:35Z,2021-08-28,NA,deep,NA,7.11,29.46
2021-08-28T13:00:40Z,2021-08-28,NA,deep,NA,7.05,29.46
2021-08-28T13:00:45Z,2021-08-28,NA,deep,NA,7.08,29.46
2021-08-28T13:00:50Z,2021-08-28,NA,deep,NA,7.11,29.46
2021-08-28T13:00:55Z,2021-08-28,NA,deep,NA,7.14,29.46
2021-08-28T14:00:00Z,2021-08-28,NA,deep,NA,7.19,29.48
